,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601066.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0.452337676180095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189997898519081,0,0,0,0,0,0,0,0,0,0.395786967010691,0,0,0.154593417198088,0,0,0,0.0867407286777686,-0.149304428999734,0,0,0,0,0,0,0,0,0,0,-0.105618976430305,0.0898603083324314,0,0,0,0
X601939.CH.EQUITY,0.159394172719103,0,0,0.276481057414616,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.24382757277256,-0.0677160782446331,0,0,0,0,0,-0.0971488866087872,0.0320291506788202,0,0,0,0.334359960621744,0,0,0,0,-0.0970989462758912,0,0,0,0,0,0,0,-0.0507303934253157,0,0,0,-0.0417706569702078,0,0.0360024715673927,0,0,0,0.135583197361377,0,0
X601318.CH.EQUITY,0.0160048537769101,0,0,0,0.232707529010337,0,0,0,0,0,0,0,0.110460575396667,0,0,0,0,0,4.33680868994202e-19,0.0864214433461399,0,0,0,0,0.112137434315241,0,0,0,0,0,0,0,0,0,0,0.163787401758874,0,0,0,0.0953302674372722,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.236496355501097,0.0472301155322477,0,0.403090961069752,0,0,0,0,0,0.158393674213876,0,0.0975712696911167,0,0,-0.0195169398043471,0.0829484664730811,0,0,0,0,0.0144634058381526,0,0,0,0,0,0,0,0.0522668832283337,0,0,-0.0456597207862687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381648373488278,-0.0723189566104756,0
X601988.CH.EQUITY,0,0.10357570541028,0,0.342876956512391,0,0,0,0,0,0.288295431823283,0,0,0,0,0,0.26130344808646,0,0,0.0817515411317755,0,0.103647479379816,0.0621737592068381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.523617233933943,0,0,0,0.027706268346238,0,0,0,0,0,0,0,-0.227179629855939
X600036.CH.EQUITY,0,0.157812027510931,0.0170962266374435,0,0,0,0,0.0278727342781493,0,0,0,0,0.0639096633689078,0,0,0,0,0,0.09900116442942,0,0,0,0,0,0.235890915833054,0,0,0,0,0,0,0,0,0.377411727212824,0,0,0,0,0,0,0.0676286813526668,0,0,0,0,0,0,0.0792713225553356,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0208198604985034,0,0.120935025192079,0,0,0.0765977513879229,0,6.93889390390723e-18,0.293967218406804,0,0,0,0,0,0,0.0257859478273496,0,0,0,0,0,0,0.0325718832675948,0,0,0,0,0,6.93889390390723e-18,0,0,0.340556457120709,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0830435667738017,0,0,0,0,0,-0.0938495429053668,0,0,0,0,0.0436970628158174,0,0,0,0,0,0.397241158850045,0,0.207691331141007,0,0,0,0,0,0.0026289958626716,0,0,0,0,0,0,0,0,0,0.0461420883894101,0,0,0,0,0,0,0,0.284512633163932,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132833805445335,0,-0.135325213316055,0,-0.0101557159685864,0,0,0,-0.395458528134153,0.807364362198001,0,0,0.574298230576194,0,0,0.195024037713288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109315882056081,0,0,0,0,0
X601658.CH.Equity,0,0.0263275042666077,0,0.0388868339722261,0.0963614924052855,0,0,0,0,0,0,-0.0345926645238412,0,0.054864208714955,0,0,0,0,0.140856034441795,0.233543466829436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333192620741677,0,0.134108596994763,-0.159239693167623,0,0,-0.134200122712512,0,0,5.42101086242752e-20,0,0,0,0,0
