,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.711695318098717,0,0,0,0,0,0,0.0611076320607206,0,0,0.0906667168294257,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.00125913582432177,0,0,0,0,-0.0121147856239041,0,0,0,0,0.0640175159162454,0,0,0,-0.0249913475547173,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.0649219728628454,0.179104681656589,0,0,0,0,0.0714779138309605,0,0,0,0,0,0,0.0488396085348232,0,0.161460088812198,0,0.0139504399413091,0,0,0,0,0,0,0,0,0.0994322237256789,0,0,0,0.0288860463419941,0,0,0,0,0,0,0,0.164300750323451,0,0,0,0.0249059567368857,0.0588633921773584,0.0612819778815801,0,-1.73472347597681e-18,0
X601939.CH.EQUITY,0.147408977698199,0,0,0.324521121461,0,0.242439154342013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110262617673918,0,0,0,0,0,0,0,0.134805081308701,0,0,0,0.0689164944650793,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0230749245227,0,0,0
X601288.CH.EQUITY,0.1240335492785,0,0.313595319542589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905888116837028,0,0,0,0.0616825930640201,0,0,0.023737190763695,0,0,0.094198227186604,0,0,0,0,0,0,0,0,0,0,0,0,0.0707235625640795,0,0,0,0.128899071296364,0,0,0,-3.46944695195361e-18,-0.099690910046553
X5.HK.EQUITY,0,0.111822749472379,0,0,0,0.100700230966728,0,0.518962720256638,0,0,0,0,0,0,-0.267982678254644,0,0.193324822842225,-0.0653047461613277,0.237916471571022,-0.0683863164414776,0,0,0,0,0,0,-0.16210763561213,0,0,0.191883203769317,0,0,0.274092566446093,0,0,0,0,0,0,0,0,0,0,0,0.0430608683817611,-0.64197978363507,-0.233249742027882,0,0,0
X601988.CH.EQUITY,0.166887909147013,0,0.134962130915418,0,0.0277235652205575,0,0,0,0.111746415755847,0,0,0,0.0473483538258751,0.137345028874136,0,0,0,0.0658839584986036,0,0,0,0,0.386589213152916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306864091615732,0
X600036.CH.EQUITY,0,0.0133417129514774,0,0,0,0,0,0,0.0363089590973524,0,0,-0.00447865454743833,0,0,0,0,0,0.0208327357230879,0,0,0,0,0,0,0,0.761574718419762,0,0,0,0.110933201257962,0.00143004350023451,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0228644642555593,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.231641810833176,0,0,0,0.221713343115115,0,0,0,0.156360750746169,0,0,0.0215202933268951,0,0,0,0,0,0,0,0.0401798015825303,0,0,0,0,0,-0.0186544716359389,0,0,-0.00878015439109018,0,0,0,0,0
X601628.CH.EQUITY,0,0.130730351506467,0,0.0921748890107955,0,0,0,0,0,0,0,0,0,0,0,0.0396371405274852,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.360316827927459,0,0,0.0456160253969148,0,0,0.0801793063501725,0,0.105936613628038,0,0,0,0.0339937780701398,0
X601328.CH.EQUITY,0,0,0.0784705824838307,0,0,0,0.172232830605386,0,0,0,0.00842942338801203,0,0,0.147950457737365,0,0,0,0,0,0,0,0.269941079905922,0,0,0,0,0,0,0.0219810173390251,0,0,0,0,0,0,0,0,0,0,0.0790942127569788,0.221231858185281,0.0282888818312373,0,0,0,0,0,0.00518451967043956,0,0
