,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.05942799252184,0,0.131865361231129,0.170356311484892,0,0.348047626009335,0,0,0,0.00235973097887434,0,0.133317675462345,0,0,0,0,0,0,0,0,0,0.0110432900013717,0,0.00474184039018613,0,0,0.112231258822499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.13964337698636,0,0,0,0,0,0,0,0.314895214546125,0,0,0,0,0,0.0152248338005113,0.358824639204735,0,0,0,0.00995168094233586,0,0,0,0,8.67361737988404e-19,0.124808649317283,0.0239799312770207,0,0,0,-0.127729013071245,0,0,0.122128393953739,0,0,0.0661836988055844,0,0,0.011640015391222,-0.0457386403773683,0,0,0,0,0.004522347926684,0,0,0,0,0
X601939.CH.EQUITY,0.26798371654244,0,0,0,0,0,0,0,0,0,0,0,0,0.414929243558916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194536467509466,0,0.10878398218241,0,0,0.00680412180163769,0,0,0,0,0,0,0.00387898648796455,0,0
X601288.CH.EQUITY,0.34376932978227,0,0.0423887711575234,0,0,0.468829265383602,0,0,0,0,0,0,0,0,0.0357061573214811,0,0,0,0,-0.0109285632201835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112828928848709,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.247469804151085,0,0,0,0,0.278660920572748,0,0,0,0,0,0,0,0,0.0135205617504807,0.634910894590257,0,0,0,0.0981325201535233,0,0,0,0,0,0,0.135878649425295,0,0,0,0,0,-0.0631518345754642,-0.24786858467885,0,0,0,0,0,0,0,0,0,-0.0324036903994973
X601988.CH.EQUITY,0.134495505316069,0.0557030276767086,0,0,0,0,0,0,0.113647144586109,0,0.0704723335556155,0,0,0.115536528076047,0,0,0,0,0.068398607023936,0,0.158382716864032,0,0,0.11504656909818,0,0,0,0,0,0.0231111198678282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111037754370342,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.197053032225869,0,0,0.229187169618895,1.38777878078145e-17,0,0,0,0.17708507180078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149006549287833,0,0.00530075179158916,0.152876065621842,0,0,0.0961322658963247,0,0,0,0,-3.46944695195361e-18,0,0,0.0374014412283254,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.146691316564134,0,0,0,0,0,0,0,0.358924930110392,0.0238517811065854,0,0,0,0,0.180203844465287,0.266883032123527,0,0,0,0,0,0,0.268728135603275,0,0,0,0,0,0,0,0.00966407167924442,0,0,0,0,0,0,0,0,0,0,0,0.0744832202262888,0,0
X601628.CH.EQUITY,0.306115250744378,0,0,0,0,0,0,0,0,0,0,0,0,5.55111512312578e-17,0,0,0,0,0,0,-0.0171384961375717,0,0,0,0,0.0823781517715766,0,0,0,0.0730168954014885,0,0.267095191930024,0,0,0,0,0.177793416373598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200960169618254,0,-0.0309508838813814,0,0.261077053166112,0,0,-3.46944695195361e-18,0,-0.706282339697845,0,0.666067738284934,0.243716785904111,0,0,0,0,0.307821709650232,-0.518962096954247,0,-0.419109790701631
