,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.213311695493567,0,0,0,0,0.099304269740618,0,0,0,0,0,-0.216841123925538,0,0,0,0,0,0,0,0,0.222595796951528,0,-0.340862601253527,0,0,0,0.598447250019991,0,0.0359374931424819,-0.24831683340613,0,0,0,0,0,0,0,0.263558175131101
X601318.CH.EQUITY,0,0,0,0,0,0,0.135941019406001,0,0,0.032965022659895,0,0,0,0.0663010885851617,0,0.0176457780706889,0,0.140201041776513,0,0,0,0,0,0,0.0257845258886447,0,0,0,0,0.0826243450404052,0,0,0,0,0,0,0,0,0,0.552020239251108,0.0390121663797592,-0.0676273064715184,0,0,0,0,-0.0492161363083363,0,0,-0.04572707256316
X601939.CH.EQUITY,0.237158605869499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102319476946953,0,0,0,0,0.0684430146271559,0,0.0277402471391898,0,0,0,0,0,0,0.344501790502309,0,0,-0.00162500199536009,0,0.118365795233126,0,-8.67361737988404e-19,0,0,0,0.0107971957974471,0
X601288.CH.EQUITY,0,0.0446604598939253,0,0,0,0.239809624462031,0.0655672490958352,0,0,0.00149753109066667,0,0,0.102008455948944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230891209542121,0,0,0,0,0,0,0,0,0,0.0451082277959746,0,0,0.0942719481298828,0,0,0,0,0,0,0,0.117603874332882,0,0.141853214085565
X5.HK.EQUITY,-0.146871540909315,-0.293560293734549,0,0.173604237703991,0,0,0,0.0377019881316253,0,0,0,0,0,0,0,0.263721213847015,0,0,0,0.09396024879747,0.166037829164694,0,0,0.430673817854849,0,0,0,0,0,0,0,0,0,0,0,0,-0.019476975158408,0,0,0,0.208861668926544,0,0.0066983656165752,0,0,-0.0300073570364079,0,0,0,0.055616332908433
X601988.CH.EQUITY,0.192237517989997,0,0.0081180955117803,0.611878566052568,3.46944695195361e-18,0,0,0,0,0,0.1077546125347,0,0.152606252620557,0,0,-0.0903203858548927,0.0988736632320733,0,0,0,0,0.0217325879084138,0,0.0371294567357172,0,-0.0225675630088749,0,0,0.01029062153297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.563605174093131,0.00284347791735827,0,0,0,0,0,0,0,0,0,-0.0957310298233517,-0.139686758892417,0,0,0,0,0,0,0,0,0,0,-0.00121773926495254,0.277053961569838,0,-0.137170626844407,0,0,0,0,0,0,0,0,0,0,0,0,0.174114141930727,0,0,0,0,0,0.137118218705479,0,0,0
X1299.HK.EQUITY,0,0,0.00152770755897527,0,0,0,0,0,0,0,-0.0879099268939089,0,0,0,0,0.0643903318842563,0.276330351072797,-0.0580712841587123,0,0.0491725003561009,0.292098613236533,0,0,0,0,0.233556031419709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193171331763904
X601628.CH.EQUITY,0,0.184761883290246,0,0.000438295200384409,0,0,0,0,0,0,0.01434514297977,0,0.0261572694689831,0.268838451693678,0,0,0,0,0,0,0,0,0,0,0.0997298214997001,0,0,0,0,-0.0427320563132693,0,0,0,0,0,0,0.0233828805186592,0,-0.0603583451638319,0.170137943276424,0,0,0,0,0,0,0,0,0.107586408253087,0
X601328.CH.EQUITY,0,0.353430125622394,0.316498246546611,0.209623624264759,0.0961547199650589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0173794364605125,0,0,0.333214816918783,0,-0.12457190879378,-0.0419502747846291,0,0,0,0,0,0,-0.0328285348229932,0,0.0647165086951423,0,0,0.0242540135072993,0,0,-0.087092355654282,0,0,-0.373238107286382,0
