,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X300059.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.516547174981252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194239993891479,0,0,0,0,0,0,0,0,0,0.440162772507318,0,0,0.133109352519333,0,0,0,0,0,-0.14247737004178,0,0,0,0,0,0,0,0.0907912834271558,0,0,0,0.0145532390990292,-0.10704272028521,0,0
X601939.CH.EQUITY,0.100980242238322,0,0,0.423536985042418,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0827438185290761,-0.137143655017888,0,0,0,0,0,0,0,0,0,-0.0884548890031879,0.301533497379322,0,0,0,0,-0.0300341941173671,0,0,0,0,0,0,0,-0.00976825801134225,0,0,-0.0310130878040752,0,0,0,0,0,0.102708842638427,0,0.116697916897232,0
X601318.CH.EQUITY,0,0,0,0,0.210763032473334,0.101777747966829,0,0,0.0494301441704433,0,0,0,0,0,0,0,0,0,0,0.0805106046201919,0,0,0,0.236759931434704,0,0,0.0358923747605534,0,0,0,0,0,0,0,0.0807643064584984,0,0,0,0,0.0479135544687695,0,0,0,0,0,0,0,0,0,0.10685731510158,0
X601288.CH.EQUITY,0,0.654539755239154,0,0,0,0,0,0,0,0,0,0,0.102172107034941,0,0,0,0,0,0,0,0.148500951797962,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0238559540358275,0,0,0.0268522168511698,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0364048135235536,0,0.376008320496514,0,0,0,0,0,0.312247610521543,0,0,0,0,0,0.108400658227914,0,0,0.112758190750603,0,0.0516531766877719,0,0,0,0.173832073726354,0,0,0.0443199448068697,0,0,0,0,0,0,0,0,0,0,-0.546759860944951,0,0,0,0,0,0,0,0,0,0,0,-0.26598488463557
X600036.CH.EQUITY,0,0.176855407572692,0,0,0,0,0,0,0.0325445004814292,0,0,0,0.0413835628958497,0,0,0,0,0,0.110951118969547,0,0,0,0,0.242932871432098,0,0,0,0,0,0,0,0,0,0.362970305168101,0,0,0,0,0,0,0.0763520771951895,0,0,0,0,0,0.0927980818076241,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0655272059564075,0,0,0.0677030689973167,0,0,0.382217657317384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233618124116073,0,0,0,0,0.281926139429914,0,0,0.0316822290697126,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583807056289948,0,0,0,-0.191579898116535,0,0,-0.474253774897458,0.747697598886378,0,0,0.0791374079637533,0.510604836689535,0,0,0.0582813091397582,0,0,0,0,0,0,0,0.086509522522476,0,0,0,0,0,0,0,0,0,0.189617171558803,0.113932607681645,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.15272321092365,0,0,0,0,0,-0.14031461655072,0,0,0,0,0,0,0,0,0,0.308414486998914,0,0.109034710999233,0,0.0353973912778537,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.108955639983141,0,0,0,0,0,0.0531350842650268,0.25522748141425,0,0,0
X601658.CH.Equity,0,0.148323373647455,0,0,0.00986479787778262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388296922477966,0,0,0,0,0.0131896089689732,0,0,0,0,0,0,0,0,0,0,0,0.188605832513619,0,0.11302680480868,0,0,0,0,0,0,0,0,0,0,0,0
