,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.525098353579907,0,0,0,0.143670491146803,0,0,0.0657043059267117,0.0214140946397141,0,0,0,0.171060774649931,0,0.0317531967898467,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0233816286554884,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.00905160988187323,0.140067710129766,0.241475757264381,0,0,0.0371553035976566,0,0,0,0,0.316117060826135,0,0.0909857388430261,0,0.0631047101158695,0,0,0,0,0.0364685732914938,0,0,0,0,0,-0.0575695943260177,0,0,0,0,0,0,0,0.0709987269499475,0,0,0,0,0.0139928004471846,0,0,0,0,-0.0119165634845482
X601939.CH.EQUITY,0.320750275024653,0,0,0.173415075424488,0.142638564877003,0.0450761203539303,0,0,0,0,0,0,0,0,-0.0721141821171917,0,0,0,0,0,0,0,0.133500857586602,0,0,0,0,0.27540363641245,0.0655889652177676,0,0,-0.097826863109039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,-0.11475660243793
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.197003378176179,0.032744637403248,0,0.674134561624313,0,0,0,-0.0171639397204344,0,0,0,0,-0.109424228553338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137885185358022,0,0,0,0,0,0,0,0,0,0,0,0.0253886844872462,0,0,-0.172562786935222
X5.HK.EQUITY,0,0.0316639431603762,0,0,0,0.183239913558658,0,0.28804369865059,0,0.0979837490095908,0,0,0,0,0,0,0,0,0.0327278614626993,-0.0655240006063252,0,0,0,0,0,0.0153213484317814,0,0,-0.146320008874078,0,0,0,0,0,0,0,0,0.149509234421798,0,0.276455566353462,0,0,0,0,0,0,0,-0.124763895530506,0.0867773839413164,0
X601988.CH.EQUITY,0,0,0.0055193596779153,0,0.283633107095759,0,0,0,0,0,0.27545066470933,0,0,0,0,0.0628000273665729,0,0,0,0,0,0,0,0,0.0918630724067079,0,0,0,0,0,0,-0.100875692750685,0.0276742955785458,0,0,0,0,0,0,0,0.203494545684207,0,0,0,0,0,0,0,-0.0428837921240304,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0568602746398064,0,0,-0.0501455991346931,-0.0265476108632753,0,0.0845693423586614,-0.111411588280709,0,0,0,0,0,0.473763030383129,-0.00155957436240766,0,0.112181452285142,0,0,0.125429632232093,0,0,0,0,0,0.0562392949441209,0,0,0,0,0,0,0.251517588223343,0,0,0,0,0.10922296365378,-0.0366896304460928
X1299.HK.EQUITY,0,0,0,0,0.0822410469261734,0,0,0,0,0,0,0,0,0,0,0,0,0.178225824626058,0,0,0,0,0,0,0,0.013348395045124,0,0,0.00684380782269383,0,0.0237720621344675,0,0.0785447544325113,0,0,0,0,0.419289147520585,0,0,0,0,0,0,0,0.0607323434508083,0,0,0,0.169408997283099
X601628.CH.EQUITY,0,0,0,0.000665781643624311,-0.0304698748230224,0,0.00790568851108221,0,0,0,0,0.136159444376893,0,0,-0.0349779348440304,0,0.319398657439752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620215563279465,0,0.197391427625899,0,0,0,0,0.239926351041924,0,0.0885615399971134,0.0762944857975303,0,0,0,0,-0.00318413640011637
X601328.CH.EQUITY,0.0802184068844133,0,0.375383298076554,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.418848674805702,0,0,0,0,0,0,0,0.0414776493198621,0.226672811352226,0,0,0,0,0,0,0,0,-0.0123994883014958,0,0,0,0,0,0,0,0,0,-0.0971557776790764,0,0,0.210955343740278,0,-0.0172935306931283,0,0,0.0409135542380878,-0.0125181530975653
X601166.CH.EQUITY,0.143890562546419,0,0.111946400010348,0.262876032700055,0,0,0.156246910379032,0,0,-2.16840434497101e-19,0,0,0.145823417556183,0,0,0,0,0,0.0525956563133326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110157969215192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333471867039406
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0173119575625255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361627746585025,0,0,0,0,0,0,0,0,0,0,0,0.0429251586776752,0.0529578646824834,0,0,0,0,0,0.255377212879825,0,0,0,0,0.188374353777882,0.097770312935376,-0.298156708384658
X600000.CH.EQUITY,0,0,0.0797547402352603,0,0,0,0,0,0,0,0.809531793241349,0,0,0,0,0,0,0,0,0,0.0604816385866593,0,0,0,0,0,0.0704701231728369,0,0.0375860489473658,0,0,0,0,0,0,0,0,0,-0.0430264553179055,0.0340131820837195,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,-0.0652397297103984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.270930192803097,0,0,0,0,0,0,0,0,-0.116881178211608,0,0.0375065015843535,0,0,0.221389703321263,0.20495025520893,0,0.191693363275756,0,0,0,0.634596568203968,0,0,0,0,0,0,0,0.0312140863946751,0,0,-0.0608499242251615,0
X11.HK.EQUITY,0,0,0,0,0,0.189326946964108,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.0610894965688012,0,0,0,0,0.168211979709924,0.0330677563713139,0,0,0,0,0,0.554598642775981,0,0,0,0,0,0,0,0.0344457532774916,0,0,0.166746068498707,0,0,0.15709593150916,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0.050734895373806,0.0617271982718232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189101320054401,0,0,0,0,0.0759642897897662,0,0,0,0,0.685506473383254,0,0,0,0,0.141642782379084,-0.0663996056490078,0,0,0,0,0.00395123294435763,0,0,0,0.140901259958043,0
