,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.307110940103064,0.288349990610069,0,0.0590350213953323,0,-0.0804708253739402,0,0,0.052039303523643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122063779663202,-0.0178407978643405,0,0,0.0619304473911979,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,-0.0311122156810408,0,0,-0.117480776490037,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.201918179867628,0,0,0.268957311239908,-0.00207734669224351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601567947993978,0,-0.00964563335748256,0,0,0,0,-0.257311347195738,0.274494571106983,0,0,0.201544822061745,0,0,0,0,0,0.0623065714746434,0
X601939.CH.EQUITY,0.368813545637484,0,0,0.0737671966832557,0,0,0,0,0,0.0181576551463688,0,0,0,0.200531333368696,0,0,0,0,0,0.0603566511377717,0.100720210937552,0,0.0793843254808238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29108536237362,0,0,0,0,0,0,0,0,0,0,0.0978770221913201
X601288.CH.EQUITY,0.402893704451693,0.0295710631067342,0.124955378709884,0,0.0932002577363526,0.044245003115122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113570390128273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943569793552497,0,-0.053320897233194,0,0.175892606647221,0.115324431909491,0.0353791448718856,0,0.0498533526557376,0,0.0912395151197208,0,0,0,0,0,0.0405435177763886
X5.HK.EQUITY,-0.0841672608524752,-0.315599587434248,0,0.148773059088411,0,0,0.108770528856822,0,-0.215131945137708,0,0.226254122070177,0.0571361765768868,0,0,0,0.214340871097764,0,0.506447407604934,0,0,0,-0.24046003414126,0.383474249294329,0,0,4.33680868994202e-19,0,0,-0.128821854273279,0,0,0,0,0,0,-0.0477942202241446,0,0,0,0,0.160132895628707,0,0,0,0,0,0,0,0.199018718442215,0
X601988.CH.EQUITY,0,0,0.112226374120624,0.177864834754519,0,0,-0.0753114696981293,0.019327296157948,0,0.205141982856341,0.0946759768307125,0,0,0,0,-0.13579197906112,0,0,0,0,0,0,0,0.481758131993573,0,0.0255795947593284,0,0,0,-0.024429720290372,0,-0.0476875345099363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808281878624151
X600036.CH.EQUITY,0,0.23026719254837,0,0,0,0,0,0,0,0,0,0.0684783233805866,0,0.0871878938520414,0.0603659397983177,0,0,0,0.0255631013402862,0.0189075283163028,0,0,0.118411973991534,0,0,-0.00905321406506162,4.33680868994202e-19,0,0,0,0,0.329404976889186,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.116252655019986,0.118678572250821,8.67361737988404e-19,0
X601628.CH.EQUITY,0,0.154573187378263,0,0.428962147034116,0,0,0,0,0,0,0,0.000177776866515011,0.0836595334193839,0,0,0,0,-0.052109038185992,0,-0.0660776235077171,0,0,0,0,0,0,0,0,0,-0.0532333849885706,0,-0.0200088040643104,0,0.157511122147203,0,0,0,0,0,0,0.0288388508770081,0,0,0,0,0,0,0,0,0.175621722736101
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447823922518256,0,0,0.038648604413311,0.112131682677072,0.260819385601367,0.136685461423948,0,0.0327401062841872,0,0,0,0.0140327063384831,0.0217234812710704,0,0.283531110380452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492831792929348,-0.0559167610468534
X601166.CH.EQUITY,0.102153304312925,0,0,0,0,0.0454518812487246,0,0,0,0,0,0,0,0,0.226947384523252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479611810224917,0,0.242749180410809,0,0,0,0,0,0.0992250073876854,0,0,0,0,0,0,-0.0406363443410997,0,0,0.0372476994263778
