,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.317994816861716,0,0.00253443713157639,0,0,0.343215397463095,0,0,0,0,0,0,0,0.0185799487250565,0,0,0,0,0,0,0,0.175416791526219,0,0,0.0201742107534618,0,0,0,0,0,0,0,0,0,0,0.107025430005759,0,0,0,0,0,0,0,0,0,0,-0.0316081979127728,0,0
X601318.CH.EQUITY,0,0,0.333279484306214,0,0,0.172311089461444,0,0,0.0133443691743569,0,0,0,0,0,0.138756520865571,0,0,0,0,0.0169813995319237,0,0,0,0,0,0,0,0,0,0,0.156149234867733,0,0,0,0,0.0928610095870552,0,0,0,0,0,0,0,0,0.00552455303946744,0,0.0330590604067217,0,0,0,-0.00124968461184779
X601939.CH.EQUITY,0.354961795789645,0.21867778364906,0,0,0,0,0.101694524867402,0.29316601838564,0,0,0,0,0,0,0,0,0.120319717094975,0,0,0,0,-0.180102790914675,0,0,0,0,0,-0.0281942280329158,0,0,0.0292994843831368,0,0.196109929760878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.196974111237984,0.0553267406618864,8.67361737988404e-19,0.0717676450593567,0,0,-0.0892943744206704,0.196455339706167,0,0,0.0972289188620377,0,0.176712982520451,0,0,0,0,0,0.0603932347948421,0.37181212247813,0.0326268866266912,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020276261517226,0,0,0,0,-0.0220076838200837,0,0,0,-0.0736468190989617
X601288.CH.EQUITY,0,0,-3.3881317890172e-21,0,0,0,0.00305579855633243,0.53192361631188,0,-0.081535371995785,0,0.0636479891779184,0,0,0,0,0,0,0,0,0,0,0.0659127405873758,0.151280388635542,0,0,0,0,0,0,0.101140441564966,0,0.0424125720558532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456885203602928,0,0.0164453888576512,0,0
X1299.HK.EQUITY,0,0,0,0.0369506097384309,0,0,0,-0.165116039304774,0,0.15257584165405,0,-0.0151670152824383,0,0,0.0116680545342216,0,0,0,0,0,0,0,0.138047967132698,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0983079518556102,0,0,0,0,0.143612148852437,0,0.091526513913563,0.16624296811584,0.0351944711555059,0.0969034392872858,0,0,0,0,0,0.294568617225821,0,0
X601628.CH.EQUITY,0.157134977213735,0,0,0,0,0.00190696515672734,0,0,0,0,0,0,0,0,0,-0.263581995251207,0,0,0,-0.070244849742171,0,0.20729256176361,0,0,0.0122297428443996,0,-0.156297370509152,0,0,0,0,-1.73472347597681e-18,0,0.634897229694589,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0437094393120708,0,0
X601988.CH.EQUITY,0.125345631336261,0,0.0537706385214874,0,0.540301219621528,0,0,0,0,0.0940882190855351,0,0,0.154023559074977,0,0,0,-6.93889390390723e-18,0,0.00665993148243752,0,0,0,0.129371108789667,0,0,0,0.0144109134920982,0.0826379369675574,0,0,0,0,0,0,0,0,0.0682020719919776,0,0.00251519653683777,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.260378259435784,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0279900972344751,-0.106387431668325,-0.0214622260864998,0,0,0,0,0,0,0,-0.263125777957161,0.18402691114128,0,0,0.0655549592301114,0.179762641205317,0,0,0,0,0,0.128958455390645,-0.0382024613788022,0,0,0,0,0,0,0.129974213216831,0.142243219078792,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.271143151926116,0,0.224193817592577,-0.019244759214028,0,0,0,0,0,0.0635831271931172,0,-0.0304452415498462,0.157998447991348,0,0,0.0320769808294544,0,-0.0695498653374587,0.493149644658554,0,0,0,0,0,0,0.0313314732433406,0,0,0,-0.117585704985468,0,0,0,0,0,0.233296917165289,0.0656917210507851,0,0,0,0,0,-0.278610408526949,0,0.0432925086819793,0.068103291107686,0,0
