,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.136314414742355,0,0.0164806245992625,0,0,0,0,0,0,0.276102154228847,0.24724407877666,0,0,0,-0.0883540161199304,0,0,0,0,0,0,0.0200546590283213,0,0,0,0,0,0,0,0,0.0223444042317407,0,0,0.264901246582108,0,0,0,0.0410689672316607,0,0,0.0554674713823099,0,0,0,0.0202606114090668,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.32730551533622,0,0,0.314981833071558,0,0,0,0.0827528705533277,0,0,-0.0961223334765682,0,-0.0814703152489253,0,0.069708049640474,0,0,0,0,0,0,0,0,0.124643915748873,0,0,0,0,0,0,-0.296502187632676,0,0.082933429088384,0.0283884006525671,0.280667517656403,0,0,0,0.0636883821502629,0.00162654444741737,0,0
X601939.CH.EQUITY,0.488046374637814,0,0,0.0290561245320787,0,0.150476042546942,0,0,0,0,0,0,0,0.0589288926677383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366130314532352,-0.121543258032461,0,0,0.0668811731455503,0,0,-0.0603571763395981,0,0,-0.0126983659521166,0
X601288.CH.EQUITY,0.591299112050799,0,0.149909845884085,0,0.000212068408264108,0,0,0,0,0,0,0,0,0,0.00149116306683481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993566385584702,0.0173601867305747,0,0,0,0.02952132445064,0.113733141408383,0,0,0,0.085080110791068,0,0,0,0,0,0.119805052877456,0
X5.HK.EQUITY,0,-0.123900652535909,0.0368260767925141,0.214289729277757,0,0.0729054558257618,0,-0.105302101137468,0,0,0,0.199623932171745,0,0,0,0,0,0.598915579505447,0,0,0,0,0,0,0.192097978648655,0,-0.148001267705185,0,0,0,0,0,0,0.0389530178923657,0,0,0,0,0.0573610337787668,0,0,0,0,0,0,0.175477833512123,0,0,-0.112445458589782,-0.0056959074017327
X601988.CH.EQUITY,0.170184019568706,0,0.173924526486921,0.0410572527034767,0,0,0,0,0.0465414919684291,0.170248577529561,0.122267443462765,0,-0.267227154706663,0,0,0,0,0,0,0,0,0.233406304520163,0.010818330538987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168073671282006,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0590276208910557,0,0,0,0,0,0.243840389289336,0,0.16750058746301,0,0,0,0,0,1.38777878078145e-17,0,4.33680868994202e-19,0.159402841376604,0,0,0,0,0.0039178206338651,0,0.12187947726152,0,0,0,0.0267362744081515,0,0,0,0.0221836692908588,0.0347476806085804,0,0,0,0,0,0.101288808415788,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.201743912101726,0,0,0.0263974320433288,0,-0.0934184019356318,0,-0.0813456742635537,0,0,0.334061388678587,0.286708010824867,0,0,0,0,0.111823712246476,0,0,0,0.0553153860633708,0,0,0,0,0,0,0,0,0,0,0,0,0.0668061630896935,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.119044361159614,0.35999481771103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343459580877521,0.0970065892593603,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0703744631528731,0,0,0,0.0824400084373544,0,-0.189040049879998,0,0,0,0,0,0,0.23607631661572,0,0,-0.0937523192723,0.0788754595913464,0,0,0,0.14745464264792
X601166.CH.EQUITY,0.190983594092041,0,0,0,0,0.0129539766150833,0.433038961821972,0,0,0,0,0,0,0,0,0.413856540989584,0,0,0,0,0,0,0,0,0,0,0.0366875194539288,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0733205905783618,0,0,0,0.0155924737950105,0,0,0,0,0.0126334756745486
