,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.203193682503334,0,0.235771777486065,0,0,0,0,0.056159885141513,0.0653570303589313,0,0,0,0,0.0376585958677245,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0802705130868682,0,0,0,0,0.0817804548031061,0,0,0,0,0,0.117455234555898,0,0,0,0,0.0263982258619164,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.110547552552649,0,0,0.161046638338762,0,0,0,0.202467927654715,0,0,0,0.155164340190058,0,0,0,0,-0.122598554659438,0,0,0,0,-0.0694136994580194,0,0,0,-0.0383353105125706,6.93889390390723e-18,0,0,0,0.127056926025271,0,0,0,0,-0.213777390561275,0.27501880103901,0.196906769492849,0.0775087391328977,0,0,0,0,0.0159059758784824,0.140233249169014,0
X601939.CH.EQUITY,0.294820651832486,0,0,0,0,0,0,0,0,0,0.0823882998933312,0,0.187073343506951,0,0,0,0,0,0,0,0,0,0,0,0.0724241494854444,0.0425166441005334,0,0,0,0,0,0,0.171054774179,0,0,0,0,0,0,0,0.0943786658769593,0,0,0,0,0.0774723190053397,0,0,0,0,0
X601288.CH.EQUITY,0.370289265559756,0,0.0893475241614303,0,0,0.304032855585105,0,0,0,-0.0263149394257082,0,0,0,0,0.0475722777827935,0,0,0,0,0,0.0363600660639518,0,0,0,8.67361737988404e-19,0,-0.0498767006986162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172086802660591,0,0,0,0,0,0,0,0,0.035592514252792,-0.0239286325725139
X5.HK.EQUITY,0.154359769105619,0,0,0,0,0,0,-0.12863617280904,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.420390936990616,0,0,0.171117595573728,0,0,0,0,-0.0218652152522665,0,0,0,0,0.451342949002607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144701818229781,0,0,0
X601988.CH.EQUITY,0.107301532024253,0.190871577782691,0.283876318053869,0,0,0,0,0,0.0423486393126557,0,0,0,0,0,0,0,0,0.0869664989208913,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.182381135120918,0.0743944969995685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104962124805541,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.18896569928881,0,0,0,0.0205942034974229,0,0.0809486262653111,0,0,0,0,0.546213159076576,0,0,0,0,0,0,0,0,0.0524431665469634,0,0,0,0,0,0,0,0.0642778508958072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0898913449618562,0,0,0.390995471807257,0,0,0.124617993377113,0,0,0.0735099315575958,-2.77555756156289e-17,0,0,0,0,0,-0.032409018131599,0.37952026117774,0,0,0,0,0,0,0.0455094020131118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.203472179904044,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.0618821313614493,0,0,0.0546442032425919,0,0,0.174208081096331,0,0,0,0,0.195945179290295,0.0349133696246446,0,0,0,0,0,0.0553577517479241,0,0,0.0450158176130596,0,0,0,0,0,0,0,0,0,0,0.091804551054363,0
X601658.CH.Equity,0,0,0,0,0,0.261764161732703,-0.134502015104556,0,0.0710511255357078,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127483569926309,0,0,0.0156447414543349,0,-0.220306282295953,0,0.558653480032536,-0.283150006079771,0,0,0.610703037888649,0,0.14687490332611,0,-0.144988366619177,-0.356269919560629,-0.402653791601736
