,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.00736397641570348,0,0,0,0,0,-0.0290302647673354,0,0,0,0,0,0,0,0,0,0,0,0,-0.116847913881689,0.499453042899664,0.737747991219858,0.0386298671102333,0,0,0,0,0.160743800650924,-0.218436837229887,0,0,-0.297651842039124,0,0,0,0,0,-0.0104480374074806,0,0,0,0,0,0,0,0,0,-0.0137823483740081
X601318.CH.EQUITY,0,0,0,0,0,0.0961583001128618,0,0,0,-0.0169368129429034,0,0,0,0.0648729100941629,0.00932279673791108,0,0,0,0,0.242047114754798,0,0,0,0,0,0,0,0,0.120791245067554,0.0709999772543645,0,0,0,0,0,0,0.39071149685276,0,0,0,0,0,0,0,0,0.0534712505744255,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.820324460318249,0,0,0.033061333110306,0,0,0.0235560586323557,0,0,-0.0638074990179205,0,0,0.059720421724546,0,0.0721269005603366,0,0,0,0.00086543814832694,0,0,0,0,0,0.0602923215930928,0,0,0.0216734650452079,0,0,0,0,0,0,0,0,0,0,0,0.0218372324223305,0,0,0,0,0,0,0.0305487754938008,0
X601288.CH.EQUITY,0,0,0.851752597658054,0,-0.0829838416982273,0,0,0,0,0,0,0,0,0,0.00720678959763128,0.0621461662265358,0.0683704584825436,0.141224084559905,0,0,0,0,0,0,0,-0.0894943127538665,0,0.0250930289239246,0,0,0,0,0,0,0,0,0,0,0,0,-0.155005648784602,0,0,0,0,0,0,0,0,0,-0.00102308923002343
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.125319231419225,0,0.461585850499669,0.0234887104454727,0,0,0,0,0,0,0,0,0.0443222397035243,0,-0.0595745468130177,0,0,0,0,0,0,0,-0.0178785684083177,0,0,-0.164995168488006,0,0.335874856687948,0,0.0600801038916402,0,0,0,0.283952164871688,0,0,0,0.155692576567227,0,0,0,0
X600036.CH.EQUITY,0,0,0.377439056820656,0,0,0,0,0,0,-0.00233981694518812,0,0,0,0,0,0.135833153006497,0,0,0,0.0106598265258284,0.024702170010067,0,0,0,0,0,0,0.181052525181537,0.00481626515134982,0,0.194849938057104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329899381482196,0,0,0,0,0,0.0264065711586887
X601988.CH.EQUITY,0,0,0,0,-0.00275347664754091,0,0,0,0,0,0,0,0,0.857787528979252,0,0,0,-0.260386009732479,0,0,-0.00193131635706343,0,0,0,0.307620636785548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,-0.0590485455415849,0.0948779119857936,0,0,0,0,0.0172740346918685,0,0
X1299.HK.EQUITY,0,0.0219385306640816,0,0,0.206896154950152,0,0,0,0.00423626792169357,0.214248881493753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193274289523134,0,0,0.301025691376304,0.146566807268543,0.122289980699771,0,0.204343452602873,0,0,0,0,0,0,0,0,0,0,0.152966311963924,0.00758404994728462,-0.112546307354665,0,0.224537516451088,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340748317301245,0,-0.291761821700975,0,0,0,0,0,0,0.0352380809911294,0.356992239946288,0.314261315172937,0,0,0,0,0,0,0,0,0,0.0301722223687518,-0.268821622559251,0,0,0,-0.00385910874322858,0.161950991511695,0,0,0,0,0,0,0.0783519009181652
X388.HK.EQUITY,0,0,0,0,0.287260529336015,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.383768638479491,0,0,0,0.0803622600728093,0.131266171176143,0,0.390463189207441,0,0,0,0,0,0.0467423585207033,0,0,0,0,0,0.0798766530821062,0,0,0,0,0.105735798421791,-0.216034763241461,0,0,0,0,0,0.0486921323582565,0
X601658.CH.Equity,0,0,0,0.222757408856927,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.241402234828102,0.100606270088026,0.00300661668384556,-0.215128116400206,0,0,0,0,-0.100996696645122,0,0,0,0,0,0.0667130923220101,0,0,0,0,0,0,0,0,0,0.41871253399113,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0247835454633923,0,0,0,0,0.0529012010932665,0,0,0.188885927368909,0,0.0291708644839878,0,0,0,0,0,0,0,0.0593433249451199,0,0,0,0,-0.0117286601746285,0,0,0,0,0,0.481679419429864,-0.0558209583687744,0,0,0,0,0,0,0,0.0638310703740972,0,0,0.125065016109331,0,0,0.0138841246295471,0,0
X601066.CH.EQUITY,0,0.0223579996239517,0,0,1.73472347597681e-18,0,0,0,0,-0.00531707390933202,0,0.440281669228967,0,0,0,0,0,0,0,0,0.0157955325549161,0,0.31140018091954,0,0,0,0,0,0,0,0,0,0,0.054764108197324,0.105953857427281,0,0,0,0,0.0787919463822533,0,0,0.0269826234855245,0.0224962103861637,0,0.0167370619628218,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.0394358307096819,0.585377140457295,0,0,0,0.0602657418990841,0,0,0,0,0.0621251183831604,0,0,0.0982358029703502,0,0,0.0662172714681499,0,0,0,0.0682147335045641,0,2.16840434497101e-19,0,0,0,0,0,0,0.0278712391536335,0,0.082689543227554,0,0,0,0,0,-0.0477122701082828,0,0,0,0,0,0,0,0
