,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.475531870665855,0,0,0,0,0,0,0,0,0,0,0,0,0.00454192437581986,0,0,0,0,0,0,0,-0.0164355012264015,0.00241945483242916,-0.0206794876748105,0,0,0,0,0,0,0,0,0,0.19410169672695,0,0.0889279029238201,0,0,0,0,0,0,-6.93889390390723e-18,0,0.070337436708398,0.0129399278100963,0.146718312830431,0
X601318.CH.EQUITY,0,0,0,0,0.147959602958955,0,0.0357020652573155,0.0952017829033116,0.067559174592497,0,0.0826206754614723,0,0,0.0139811153835658,0,0,0,0,0.125521919527078,0,0.368241435427157,0,0,0,0,0,0,0.121882926231578,0,0,0,0,0,0,0,0,0,0.0414654706855542,0,0,0,0,0,0.0235992460154789,0,0,0,0,0.0141797716152659,0,-0.136833017525246
X601939.CH.EQUITY,0,0.0854197708056076,0,0.165718626779213,0,0,0,0,0,-0.0163930892021434,0,0,0,0,0,0,0,0,0,0.035372410335449,0,0.844831940284585,-0.227857498340052,0.0450772133782369,0,0,0,0.0433165027399573,-0.167331995696848,0,0,0,-0.0194116756713613,0,-0.0434662611809646,0,0,0,-0.0306992460708061,0,0,0,-0.0872013412894908,0,0,0,0,0,0,0,0.0828509219792738
X601288.CH.EQUITY,0.309936046087055,0,0,0,0,0,0.293806072456117,0,0,0,0.0295039416381072,0,0,0,0,0.183665539430232,0,0.00661785956145563,0,0,0,-1.73472347597681e-18,0.0307638026834548,0,0,0,0,0,0,0,0,0,0,0,0,-0.00431897792505638,0,0,0,0,0,0,0,0.176384945787426,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.180588265148609,0,0,0,0.0689130319094508,0.0920761832883099,0,0,0,0,0,0,0.208103963284765,0,0,0,0,0,0,0,0,0,0,0.0285823609913286,0.316870358492944,0,0,0,0,0,0.0880262501001948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0646234523653321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133199596661692,0,0,0,0,0.227905902101589,0,0,-0.075986078503093,0,0,0,0,0,0,0.101789578335843,0,0,0,0.631141266656594,0,0,0,-0.0628366816005328,0,0.118638122425316,0,0,0,0,0,0,0,-0.0564824279873538
X601988.CH.EQUITY,0.0906314062621073,0,0,0.229749835297756,0.335113914182982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025527094391516,0,0,0,0,0,0,0,0.120359514749797,0.0666136016669304,0,0,0,-0.0229427856136993,0,0,0,0,0.176787311141107,0,0,0,-0.161232678439911,0,0,0,0,0,0,0,0.203443027208648,0
X1299.HK.EQUITY,0,0,0,-0.0455060164750838,0,0,-1.73472347597681e-18,0,0,0.139295200427218,0,0,0,-0.169780923831999,0,0,0,0,0,0,0,0,0,0,0,0,0.239681381040097,0,0.0187635259122166,0,0,0,0,0,0,0,0,0,0,0.0979755356688747,0.128375207944402,0.0625070060924581,-1.73472347597681e-18,0.0745600918343285,0,0.0265120255865694,0.171551528804149,0,0.139057298731055,0,0
X5.HK.EQUITY,0,0.0170499426280143,0,0,0,0,0,0,0,0,0,0,0,0,0.0967087125538027,0,0,0,0,0,0,0,0.0557051855401441,0,0,0,0.122710485688818,0,0.61814206093688,0,0.0336775931506272,0.135972986841228,0,0,-5.42101086242752e-20,0,0,3.46944695195361e-18,0,0,-0.111743738399914,0.0919992419478193,0.189384778627472,0,0,0,0.106750577179751,0,0.182343301557952,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0808664734938552,0,0,0,0,0,0.0201981220603191,0,0,-0.0491648711237947,0,0,-0.162305768664861,0,0,0.473393877820911,0,0.226413402839323,0,0,0,0.224444398609028,0,0,0.184195185534139,0.213164379228522,0,0,0,0,0.18222686661574,0,0,0,0,0.0554316194593281,0,-0.428870075342021,0,6.93889390390723e-18,0,0,0,0
