,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.313805107976274,0,0.000440313293063831,0,0,0.354272010867443,0,0,0,0,0,0,0,0.020961138043152,0,0,0,0,0,0,0,0,0.173988730044777,0,0.0226151426290143,0,0,0,0,0,0,0,0,0,0,0.10579946730398,0,0,0,0,0,0,0,0,0,0,0,-0.0308019802668338,0
X601318.CH.EQUITY,0,0,0.213842467668122,0,0,0,0,0,0.208001692886156,0,0,0,0.010266376073142,0,0.109188752603841,0,0,0.110510377593575,0,0,0.114763737258453,0,0,0,0,0,0,0,0,0,0.0191520966552234,0,0,0,0,0,0,0.0474255329331066,0,0,0,0.00161311128689312,-0.0197914672652083,0,0,0,0,0,0,0,-0.147084729219115
X601939.CH.EQUITY,0.506760688804604,0.256992897738956,0,0,0,0,0,0.124522328649491,0,0,0,0,0,0,0,0,0.0567228394017266,0,0,0,0,-0.106543963093743,0,0,0,0,0,0,0.204217881538484,-0.032629326285445,0,0,0.127923888520062,0,0,0,0,0,0,-0.172870424828784,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.00345927231504051,0,0.527795234629994,0,0,-0.0785327999969513,0.0631150610456734,0,0,0,0,0,0,0,0,0,0,0.0666180376696597,0,0.152154046938704,0,0,0,0.0993834874822716,0,0,0,0.041950039187247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045284139136283,0,0.0166862979087456,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.219022752846066,-8.67361737988404e-19,0.0529482073551013,0,-0.0289779193850201,-0.0485340002160043,0.178163539263297,0,0,0.109734920973857,0,0.144553915143958,0,0,0,0,0,0.436062014589911,0.0239178140019637,0,0.0297755412853894,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0822424501710256
X601628.CH.EQUITY,0.0939231444027432,0,0,0,0,0,0,0,0,0,0.00793379562343555,0,-0.0396049411255884,0,0,-0.238690432939345,0,0,1.73472347597681e-18,0,-0.0325871951556352,0.184930932300751,0,0.0177667641543777,0,0,-0.120344764404422,0,0,-0.00890494780015051,0,0,0,0,0.630845287110773,0,0,0,0,0,0,0,-0.0148229279881496,0,0,0.080732780915529,0,0,0,0.0622062880335888,0
X1299.HK.EQUITY,0,0,-0.0225215142341872,0,0,0,0,-0.0858328394640107,0,0,0.105955711209395,-0.0160490308600282,0,0,0,0,0,0,0,0,0,0,0.133884804860694,0,0,0,0,0,0,0,0,0,0.0582767278646146,0,0,0,0,0.1149356544756,0,0.101870516867524,0.142301913339553,0.084895019732418,0.122196245618779,0,0,0,0,0,0,0.298523027821593,0
X601988.CH.EQUITY,0.171811347162814,0,0.0906844303206079,0.378658002551372,0,0,0,0,0,0,0,0,0.244367197882893,0,0,0,0.070509927291919,0,-8.67361737988404e-19,0,0,0,0.0325042351630206,0,0,0,0,0,0,0,0.119037532438283,0,0,0,0,0,0.017082303052365,0,0,0,0,0,0.0181167405541199,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.124606607917595,0,0,0,0,0,0,0,0,0,0,0,-0.0884707457076384,0,0,0,0,0,0,0.238580931818941,0,0.186828088876849,0,0,0.142670771096736,0,0,0,0,0,0,0.0545221587228996,0,0,0,0,0,-0.0669866791339556,0.0530502973660094,0.197490587947778,6.93889390390723e-18,0.270962158223749,0,0,0,0,0,0,0,1.0842021724855e-19
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0698094842724226,0.144771679157913,0,0,0.10574134941951,0,0,0,0,0,0,0,0,0,0,0.142025692986669,0,0.436833027532441,0,0,0,0,0,0.0472896770276997,0,0.00586352685339115,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0254241778943077
