,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.555720369039605,0,0.214608526855401,0.0143383369034643,0,0,-0.0796636942129177,0,0,0,0,0,0,0,0.0112219577145101,0,0,-0.0678939619127166,-0.00783515031003606,0,0,0,0.023312885637043,0,0,0,0,0,0,0,0.125290527773066,0,0,0,0,0,0,0,0,0,0,0.365188069559182,0,-0.0382357847503492,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-7.71461653160232e-05,0,0,0,0.0240371403299142,0,0.14575053110499,0,0,0,0.332186960929498,0,0,0,0,0,0,0,0,0.0668192641223163,0,0,0,0,0,0.0218262558880621,0.315878216089996,0,0.0543936923078717,0,0,0,0,0,0,0,0,0,0,0,0,-0.155182981135333
X601939.CH.EQUITY,0,0,0,0.701618219280148,0,0,0,0,0,0.0685530763723838,0,0.277727211688372,0,-0.034713412490818,0,0.0344589530756871,0,0,0,0,0,0,0.035701102595563,0,0,0.00224042716917604,0,0,0,0.00329284324324027,0,0,0,0,0,0.0421892657328411,0,0,0,0,0,0,0,-0.0271411430223475,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.175244887111926,0,0.813083838530057,0,0,0,0,-0.0783778060398958,0,0,0,0,0,0.00313285312444752,0,0,0.00793352110355717,0,0,0,0.0168696258113708,0,0,0.0962197711553112,0,0,0,0,0,0,0.0320907611974612,0,0,0,0.068032969722326,-0.0440309233394991,0,0,-0.0374124428887095,0.00218678777689849,0,0,-0.157454776164169,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0898532906297254,0.179822169653305,0,0,0,0,0,0,0,0.0597034117145544,0,0,0,0.0927649175334334,0,0.0360527372159103,0,0,0,0,0,0,0.165793019300726,0,0,0.280120663393639,0,0,0,0,0,0,0,0,0,0,0,0.0215963546689756,0.0557739326612051,0,0,0
X600036.CH.EQUITY,0.241855138745668,0.0429046199652718,0.222412112594661,0,0,0,0,0,0,0,0,0,0,0,0,0.187765653988845,0,0.0187805928749376,0,0,0,0,0,0,0,0,0,0,0,0.215059207213162,0,0,0,0,0,0,0,0,0,0,0,0.00974392519403631,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.00826371261253502,0,0,0,-0.066680416889394,0.0858380633722819,0,0,0,0,0,0,0,0,0,0.115515209232142,0,0,0,0,0.0261983030277643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887040759571212,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.111439816633204,0,0,0,0,0,0,0,0,0,0,0,0.275522647485556,0,0,0,0,0,0,0.0302554497151358,0.0587566145701527,-0.092939764373887,0,0,0,0,0,0.0998058178644641,0.0407710959058015,0,0,0,0,0,0.203858713876437,0,0,0,0,0,0,-0.0909977366274009
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.210057332493452,0,0,0,0,0,-0.0475128600986515,0,0,0,0,0,0,0.049477773367089,0.306068109424963,0,0,0,0.0872699827220581,0,0,0,-0.137824281467933,0,0,0.0745786620669384,0,0,0.0881870416838696,0,0,0.304356904687099,0.113830119851644,0,0.0114977345259894,0,0,0.0584607930014089,0.00607909518177969
X388.HK.EQUITY,0,0,0,0,0.258564824899467,0,0,0.0696976594275429,0,0,0,0,0,0,0,0.0442837305485418,0,0,0,0,0.0608794252998976,0.286961362632344,0,0,0.0338707333528264,0,0.0544527235220792,0,0,0,0,0,0,0,0,0,0,0.088755968287251,0.255770658787836,0,0,0,-0.31881820613694,1.73472347597681e-18,0,0,0.108681327228374,0,0,0,0
