,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0597108094812554,0,0,0,0,0,0,0,0,0,0,-0.0351660987297685,0,0,0,-0.279403633028738,0,0,0,0,0,-0.102698739527038,0,0,0,0.8499870481568,0,0,0,0,0,-0.0369924516263105,0,-0.000875961734296807,0,0,0,0.185155917610215
X601318.CH.EQUITY,0,0,0,0,0,0,0.136359266773388,0,0.19244052480045,0.0183888766929531,0,0,0,0.0299077730387743,0,0.0594021342850857,0,0,0.10939417963277,0,0,0.0770825109978697,0,0,0.0623424506174632,0,0,0,0,0,0,0,0,0,0,0,0,0.0515855950309189,0,0.306814576775713,0,0,0,0,0.101832349454653,0,0,0,0,0
X601939.CH.EQUITY,0.177015858309356,0,0,0,0.174410072160334,0,0,0,0,0.0564810969667748,0,0,0,0,0,0,0,0.107412238306263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.263209967953056,-0.0726742173514727,0,0,0.0892161094708106,0,0.403087530633975,0,0,0,0.121084064815257,0,0,0,0,0,-0.0577285395362469
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.550565583501765,0.29361025010096,0.085806106771292,0.565151852927573,0,0,0,0.272116456755603,0.118557968181829,0,0,0,0,0,0,0,0,-0.362618731746031,0,0,0,0,0,0,0,-0.755382400229116,0,0,0,0,0,0.022643208070088,-0.367319101205567,0,0.289670096333056,0,0,0,0,0.393293275684257,0,0,0
X5.HK.EQUITY,-0.0177382795352048,-0.10510998984757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519422727985273,0,0.0332016567090941,0.538862080711643,0,0,0,0,0.090566698757513,0,0,0,0,-0.187078422043836,-0.0524135869319931,-0.075411493482196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248701854130503,0,0,-0.164999862071366,0,0
X601988.CH.EQUITY,-0.354415039867558,0,0,-0.0305149670874748,0.481208663128825,0,0,0,0,0,0,-0.000132384340016077,0,0,0,0,0,0,0,0.755356148650791,0,3.46944695195361e-18,0,0,-0.0671151529676101,0,0,0,0,-0.524341028123227,0,0,0,0,0,0,0,-0.0624969767986482,0.0797836108889785,0,0,0,0.134965612915182,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.32013985878192,-0.0751798910737941,0,0,0.0160048160539881,0,0,0,0,0,0.648402044452094,0,0,0,0,0.007564778117268,0,0,0,0,-0.180916782833553,0,0,0.164927455449003,0,0,0.0203384653203347,0,0,0.00774746900225563,0.0261627704358517,0,-0.0370497413322004,0,0,0,0,0,0,0,0,0,0,0.124723975800308,0,0,0,0,-0.457936291020913
X1299.HK.EQUITY,0,0,0,0,0.130617594685478,0.01155989657421,0,0,0.132807117186512,0,0,-0.0823720586753574,0,0,0.142485353814221,0.0301101349896733,0,0,0.0507375184237407,0,0,0,0,0,0,0.151414294233478,0,0,0,0,0,0.146679230526964,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.00568711336899317,0
X601628.CH.EQUITY,0,0.0670819925190394,0.0159526434793241,0.0092356699919693,0,0,0,0,0,0,0.145223118249478,0,0,0.334774800357914,0,0,0,0,0,0.0246631697635532,0,0,0,0,0,0,0,0,0,0,-0.0536225792982829,0,0,0,0,0.176051268523435,0.162286297853047,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.015929435514602,0.0614909097653128,0.0460000376907495,0,0,0.585381871244869,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.233007215144997,0.24152961635666,0,0,0,0,0,0,0,0,0,0,0,-0.0766229444050102,-0.0276157995241347,0,1.73472347597681e-18,0,-0.308233949172075,0.0500384445381657,0,0,0,0,-0.0281078361376864,0
