,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.236258967341864,0,0,0.0871151939523649,0,0.238981490684945,0,0,0,0,-1.38777878078145e-17,0.128005493909691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038154568149402,0,0,0,0.0939271974352135,0,0,0,0,0,0.0225341693733911,0,0,0,0,0,0,0,0.106429054630188,0,0,0,0
X601318.CH.EQUITY,0.166446872780453,0,0,0,0,0,0,0,0.282458611188976,0,0,0,0,0,0,0,0.233092443382422,0,0.0535051027117191,0,0,0,0.105190514924708,0,0,0,0,0,0.0320200629806614,0,-0.0925552913645381,0,0,0,0.102041510629589,0,0,0,0,0,0,0.0651822641449946,0.0194995786880649,0,0.0537047524139653,0,0,0,0.0430163898112266,0,0
X601939.CH.EQUITY,0,0,0,0.282511492550691,0,0.0747278392949267,0,0,0,0,0,0,0,0.416036050011418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558680237618483,0,0,0.0735803430319442,0,0,0.00942174470405219,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.354589420258793,0,0.0264990363635642,0,0,0.48717268198298,0,0,0,0,0,0,0,0,0.0301670721508276,0,0,0,0,0,0,0.0175557179805311,-0.0285938987545283,0,0,0,0,0,-0.000321821247050046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104907954859697,0,0,0,0.00349898017862707,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0.0668081079918164,0,0,0,0,0,0,0,0,0,0,0,0,0.612864537635651,0,0,0,0,0,0.403622695307694,0.0847818862450043,0,0,0.155498639736981,0,0,-0.0734646272916592,0,0,0,0,0.00385968534731301,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.375596798405245,0,0.000225576879530244,0,0,0,0,0,0,0,0,0.0950957656136917,0,0,0,-6.93889390390723e-18,0,0,0.0252031045638601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159779112845761,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.297305125032886,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.274612499203877,0,0,0,0.314271633420775,0.0572806539038583,0,0,0,0.164247021544695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128142081185681,0,0,0,-0.0554089686486741,0,0,0,0,0,0,0,0,0.0174291741403458,0,0,0,0,0.0375909995045946,0.00541053705046328
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378507198330627,0,0,0.0701660808149707,0.171053348449096,0.0133337521105078,0,0,0,0,0,0,0,0.273549201399729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.169291602457699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183493239810113,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.194887223083239,0,0,0,0,0.067678364312694,0,0,0.16395907764548,0,0,0,0,0,0,0,0,0,0,0.10821030685468,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.255763959951305,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.096921415948414,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.090137006321826,0,0,0,0,0.525321515596,-0.723219089206591,0,0,-0.23272590936051,0,0.869300160500257,0,-0.10606141263202,0,-0.339800868504651
