,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.125533981203371,0.121965379140945,0,0.116138385041853,0.128883707317863,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0751778087904035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123682218291457,0,0.0486023344404652,0.0685163942011903,0,0,0.0445045036168982,0,0.0332604320762784,0,0,0,0,0,0,0.0142755992486085,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.181213835565387,0.641666986392916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267173237596528,-0.0331597237590505,0,0,0,0,0,0.0659655526894164,0,0,0,0,0.0481693796025,0,0,0,0,0,0,0,0,0,0.216797535469452,0,0,0,0,-0.0415194408205922,-0.206971724795531,0,0,0,-0.0504416426232417
X600000.CH.EQUITY,0,0,0,0,0.167858586597147,0,0,0,0.145157674385118,0,0,0,0.176253670664347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265238047819128,0,0,0,0,-0.0141570709932074,0,0,0,0,0,0,0.0787174233094374,0,0.692808912446839,0,-0.122929041033417,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.15181999569824,0,0,0,0.110548066126309,0,0,0.0498462188809139,0.125936466559311,0,0.0423579693992673,0,0,0,0,0,0.184934631463375,0,0,0,0.145164581467804,-0.0672481560143759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117781419506645,0,0,0,0,0,0,0,0,0,0,0,0,0.0221470326170402
X600036.CH.EQUITY,0,0.211608723288888,0.139659571080939,0,0,0,0,0,0,0,0,0,0.365962463057516,0,0,0,0,0.135083992808699,0.0310251969290411,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0230150808824407,0,0,0,0.0184741770472936,0,0,0,0,0,0,0,0,0,0,0.075491076876487,0,0,0,0.071790167026122,0
X601166.CH.EQUITY,0.0852828226938062,0,0.0671003958339519,0.0561310073560437,0.0249906179141094,0,0,0,0,0,0,0.0244546810924905,0,0.544287782026069,0.0535732472509002,0.0707312452818678,0,0,0,0,0,0,0,0,0,0,0.00466499119528091,0,0,0,-0.0338967170824532,0.0255037294206552,0,0,0,0,0,0,0,0.021013296270673,0,0,0.0738889967583991,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,-0.0296315848587969,0,0,0,0,0,0,0,0,-0.0468726497283972,0,0,0.82689947305575,0.0255363037174674,0,0,0,0,-0.050319020544423,0,0.0948666761010788,0,0,0,0,-0.034962040865549,0,0,3.46944695195361e-18,0.00304950566101997,0,0,0,0,0,0,0,0,0.0763883206149393,0,0,0,0,0,0.0239866496056691,0,0,0,0,-0.00556923696260612,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.981992501277839,0.0508950037369107,0,0,0,0,0,0,0.410536191819606,0,0,0,0,0,0,0,0,0,0,0.303040259177695,0,0,-0.0773280689078646,0,0,0,-0.0389132573893034,0,-0.201378628176614,0,0,0,-0.403976371922716,0,0,0,0,-0.0397968684512853,0,0,0.0810156904009036,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0175700128208282,0.00680077688617142,0,0.891006754744476,0,0,0,0,0.0456239957375473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105267766962546,0,0,-0.0814066895023656,0,0,0.0358208409375905,-0.146252884607043,0,0,0,0,0,0,0,0,0,-0.0394018793731834,0
X601328.CH.EQUITY,0,0,0.0445959011163296,0.415001079314975,0.0457431864292513,0,0,0.252354322221554,0.0669082281442105,0,0,0,0,0.0211605540498312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763514611658929,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.248824685483615,0,0,0,0,0,0,0,0,0,0,0,0,0.706362894532772,0,0,0,0,0,-0.0480414368603762,0,0,-0.106986381553985,0,0,-0.316824665540226,0,0,0,0,-0.0447998937300396,0,0,0,0,0,0,0,0,-0.0630676980959873,-0.209585668778921,0.00151467334169461,0,0,0,0,0,0.504285273366759,0,0,0
X601818.CH.EQUITY,0,0,0.0890518675581641,0,0,0,0,0,0.255020282287635,0.00983652727237798,0,0,0,0.0662004937309652,0,0,0,0,0,0,0.144824206681934,0,0,0,0,0,0,0.048920566622075,0,0,0.0451227937081274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.0282979466975798,0,0.00653225698795775,0.025495334128183,0.0104207034379042,0,0,0.800329817056089,0,0,0.0898596512439693,0,0,0,0,0,0,0,0.0755730642321546,0.0470745894442211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.0765629089739356,0.00187094232823537,1.05388570558767,0,0.0137752060418271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179570929257918,0,0,0,0,0,0,0,0,0,0,0,-0.131619594659848,0.032359691902838,0,0,-0.113057847872385,0,0,0,0,-0.0670794072675616,0,0,0,0,0,-0.0272976263356912
X601998.CH.EQUITY,0,-0.0223231442212923,0.00915175082103129,0,0,0,0.521668507682612,0,0,0,0.256222802939336,0,0,0,0,0,0,0,0,0,0,0.198799202487817,0,0,0,0,0,0,0,0,0,0,0,0.05563096411956,0,0,0,0,0,0,0.0299886105011784,0,0,0,0,0,0,0,0,0,-0.0802856495071101,0
X601658.CH.Equity,0,0,0.0417037979597193,0,0,0,0,0,0.248005853157182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177827022810634,0.127330537611655,0.00101755532497134,0,0,0,0,0,0,0.0572603169345188,-0.0599824569455433,-0.0981824944519135,0.25604495140498,0,0,0,0,0,0,0.117221221910606
X11.HK.EQUITY,0,0.0441475477698976,0,0,0,0,0,0,0,0,-0.0973449837305574,0,0,0,0,0,0,0.198428333946319,0.363197451654298,0.0178900361236827,0,0,0,0,0,0.114358317822785,0,0,0,0,0,-0.149721272758869,0,0,0,0,0.0133181502611996,0,0,0,0,0,0,0,1.38777878078145e-17,0.234145759896935,0,0,0,0,0.11454780584875,0.00919721470759674
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.0149425909098059,0,0,0,0,0.0117283970749532,0,0,0.42939170914004,0,0,0,0,0,0,0,0,0,0.102197335920033,0,0,0,0,0,0,0,0,0,-0.0770023598429245,0,0.0185289741538895,0,-0.112527799946756,0,0,0,0,0,0,0.15874534933729,0,0.405376891431796,0,0
X5.HK.EQUITY,-0.218797117867475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505248352798132,0,0,0,0,0,0,0,0,-0.237148963392498,0,0,0,0,-0.0875057376416217,0,0,0,0,0,0,0,0.0493090832903314,0.245120702821284,0,0,0.0776127733311277,0.153848797501962,0,0,0,0,0.177148201196755,0,0.176648355623274,0
X2886.TT.EQUITY,0,0.337366431765348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125150220631624,-0.0301173601182757,0.0101467496938471,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.329380955683838,0,0,0.109488369986337,0.087405811979131,0,0,0,0,0,0,0.470209205519091,0,0.127516179270067,0,0,0,0,-0.0913687783687349,0.158965002483621,0,0,0,0.0725466641946609,-0.0334829562316676
X000166.CH.EQUITY,0,0,0,0,0,0,0.0259310798813474,0,0,0,0,0,0,0,0,0,0,0.0924398891433474,0,0,0,0.245796932600275,0,0,0,0.356589871132958,0,0,0.138276624413555,0,0,0,0,0.0612637695234283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,-0.0407691073784026,0,0.236387515480159,0,0,0,0.0233340254979754,0,0,0,0,0,0,0,0,0,0,0,0,0.15604737545481,0,0,0.0244898855621719,0,0.302757995516297,0,0,0,0,0.0700229090461995,0,0,0.377288057706251,0,0,0,0,0,0,0,0,0,0,0.0148688644462283,0,0,0,0,0,-0.099340753024488,-0.00647813212493292
X002736.CH.EQUITY,0,0.015158622827542,0,0,0,0,0,0,0,0.171241768078961,0,0,0,0.146021692127266,0,0,0,0,0,0,0.0425075867777576,0,0,0.0928697414723857,0.280834632052743,0,0,0.0978739997238693,0.155114453337432,0.116318445811539,-0.026989908024577,0,0,0,0,0,0,-0.0383898026531471,0,0,0,0,0.0779676201497369,0,0,0,0,0,0,-0.025632077471183,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0.048253218616859,0,0,0,0,0,0,0,0,0,0,0,0,0.0358181307099082,0,0.198183542926394,0,0,0.16997680581166,0.0973278724859863,0,0.132622836782931,0,2.77555756156289e-17,0.0137971545219496,0.199649875527998,0,0,0,0,0,0,0,-0.018663045108643,0,0,0,-0.209278859167049,0.121053526235712,0,0,0,-0.0755376637977231,0,0,-0.0934199595521139
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140977026729845,0,0,0,0,0.16443978383534,0.0122623454080845,0,0.0432252943002629,-0.028907122443974,0.184835599480797,0,0.454100272465613,0.0706949522013514,0.0700379689339194,0,0,0,0,0.0347791183184971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0.00766187076991804,0,0,0,0,0,0,0,0.157789650117527,0,0,0,0.00755593537341833,0.0536733911050185,0,0,0.205089692547706,0,0.0241431669148491,0.0695430572850361,0,0.460622376532685,0.00891459448485542,-0.0126456004921432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0.659348632500456,0,0,0,0,0,0,0,0,0,0,0,0.0931988802858429,0,-0.0466718410185565,0,0,0,0.0232423322327561,0,0,0,0,0,0,0.450002765261528,0,0,0,-0.0992682194585741,0,0,0,-0.262483208179371,0,0,0,0,-0.839745202669825,0.0778800631880489,0,0,0,0,0,0.0366159454211551,0.0402728899330071,0,-0.059166176908464,0.0812131776766313
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305589701422216,0.457493198941762,0.0119980062516916,0.0732992672105737,0,0,0.122840690825349,0.0240758648202479,-0.0171277137336964,0.0283027378884871,0,0,0,0,0,0.0382966858044367,0,0,0,0,0,0,0.0148023093586248,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0.0897543625413974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157719006163879,0,0.176227084250386,0,0,0,0,0,0,0.285553483479003,0.0211676894137456,0,0,0.189023075773952,0,0,0,0.00910774195123741,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0234046723384695,0,0,0,-0.0850473235108961
X601688.CH.EQUITY,0,0,0,-0.12591628690781,0,0,0,0.0995829595301499,0,0,0.0388078635843851,0,0,0,0,0,0,0,0,0.00816552484622267,0,0.176072986814753,0.0530184931381744,0,0.158558762917881,0.34596157259416,-0.0289459954921758,0,0.261492612534768,0,0.025832841356598,-6.93889390390723e-18,0,0,0,0,0,0.0664127604625925,0,0,0,0,0,0,0,0,0,-0.000288419351624222,0,0,0,0
X600918.CH.Equity,0,-0.195164867629645,0,0,0,0,0,0,0,0,0,0.0180094231931602,0,0,0,0,0,0,0,0.085592055886283,0.0147447576727944,0.336544296158164,0,0,0.165279640811412,0,0,0,0,0.134218441352441,0,-0.0141230448342454,0,0,0.0695877942078744,0,0,0,0,0,0,-0.0558815959627763,0,0,0,0,0,0,0,-0.0130408038830045,0,0
X388.HK.EQUITY,-0.247815454996081,0,0,0,0,0,0,-0.0707471272233553,0,0,0,0,0,0,0,0,0,0,0,0.0210597001746058,-0.0604944444003086,0,0,0,0,0,0,0,0,0,0.245357422025829,0,0,0,0,0,0.326039011925569,0,-0.130174465877497,0,0,0,0.446386518981314,0.0318374661955605,0,0,0,0,0.0223041110517615,3.46944695195361e-18,-0.126759457650796,0
X601318.CH.EQUITY,0,0,0,0,0.287775200491467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484493050511089,0,0,0,0,0.0626514040425055,0,0,0,0,0,0,0.327480243607569,0.194447446003706,0,0,0,0,0,0,0,0,0,0.0450148350166511,0.0322740942425761,0.0295676124793558,0,0,-0.0368532685849084,0
X601319.CH.EQUITY,0,-0.0237704797858415,8.67361737988404e-19,-0.00822457848428276,0,0,0,0,0.150359034645399,0,0,0,0,0,0,0,0,0,0,0,0.132349777107162,0.229991657527718,0,0,0,0,0,0.0872783019707874,0,0,0,0,0,0,0,0.27582184678878,0,0,0.0362645980490781,0.126884132819085,0,0,-0.0600721531188956,0,0,0,0,0,0,0,-0.0419767875611707,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286068997133671,0.145754149989667,0,0,0,0,0,0,0,0,0.0837166611203131,0,0,0.366994549864117,0,0,0.0764028508389428,0,0,0,0,0,0,0.00812358321462921,0.0795070582988923,0,0,0,0.0368965600196804,0.00598385365288119,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.0830569450194317,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15818332175311,0,0.482868270522498,0,0.10066893314469,0,0,0,0.365601983933859,0,0,0,0,0,0,0.00760368679093136,0,0,0.0390175023127943,0,0,0
X601628.CH.EQUITY,0,0,0,0.0345697719299782,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0668257472447652,0,0,0,0.145873159189019,0,0,0,0,0.593675972736962,0,-0.0582795720221496,0.187784849664218,0,0,0.133531053010686,0,0,0,0.0871753768266431,0,0,0,0,0,0,-0.0600170275177687,0,0,0,0,0.115134089841187,0,0,0,0.123354155967074,0.089173633242694
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.104489010982865,0,0,0,0,0,0,-0.221604672397642,0,0,0.363692131647673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217472264883449,0.0264016683332935,0,0.108440090921514,0,0.0861269901663884,0,0,0,0,0.189493563664891,0,0.108679699126133,0,0,0.191130475432468,0.139359964702672,0,0,0.109955224943166,0
X2882.TT.EQUITY,0.655197284364823,0,0,0,0,0,0,0,0.0613523051218466,0,0,-0.472458822916491,0,0,0,0,0,0,0.264294715105126,0.32142439612642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968349033002346,0,0.283318795469757,0,-0.686013140669322,0,0,0,0,0,0,0,0,0,0,0.0499592539715807,0.111095940907877
X000002.CH.EQUITY,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.197567361925868,0,0,0,-0.0413400073569907,0,0,0,0,0,0.173769945217412,0.044069518274575,0,0,0,0,0,0,-0.0282688718094783,0,0,0.113630677158038,0,0,0.00650192950648676,0,0,0,0,0.0758757303222904,0,0,0,0,0,0.128246617557878,0,0,0,0
X001979.CH.EQUITY,0,0,0.775052625767461,0,0,0,0.119359678026346,0,0,0.00690151845921734,0,0,0,0,0,0,0,0,0,0.0254389230743708,0.0138063890301719,0,0,0,0,0.0521180381089424,0,0,0,0,0.00722575615993508,0,0,0,-0.14551324454072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116654064504158,0
X600048.CH.EQUITY,0,0.0373291527258706,0,0.0937182813792378,0,0,0,0,0,0.017071056770872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669705505057055,0,0,0,0,0,-0.0933941904145037,0.690118160536241,0,0,0,-0.0467379464231314,0,0.136604390385429,0,0,0,0,0,0
X1109.HK.EQUITY,0,0.142205664296439,0,0,0,0,0.0916638278506656,0,0,0,0,0,0,0,0,0,0,0,0.220863075419623,0,0,0,0,-0.0872936063474144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20441473851034,0.426450567141409,0,0,0
X1113.HK.EQUITY,0,-0.00920378786005605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334757124458994,0,0,0,0,0,0,0,0,0,0,0,0,0.0530231868210861,0,0,0,0,0,0,0,0,0,0,0,0.28074711067167,0,0,0,0.0598194571920081,0,0,0.240693334285571,-0.0762000897462091,0
X12.HK.EQUITY,0,0,-0.167641854993026,0,0,0,0,-0.0729120587163282,0,0,-0.102838955993049,0,0,0,0,0.541411737047508,0.195402034856382,0,0.00316155333141305,0,0,0,0,0,0,0,-0.0661767774387025,0,0,0,-0.0200268116339942,0.0516642313977101,0,0,0,0,0,0,-0.0513798471545717,0,0,0,0,0.0477419656437411,0,0.540986895947704,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19594544546572,-0.203045480112458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10893687748172,0,0,0,0.142870279722954,0,0.127545184673449,0.211225892514631,0,0,0.0471541874399367,0.0656059862393978,0.269478051895478,-0.00697137213529326,-0.0341988615074729
X2007.HK.EQUITY,0,0,0,0.0293480494256829,0.107704737330577,0,0,0.0274465238398571,0,0,0.0678627084741738,0,0,0,0,0,0,0,0.0670137018324421,0.0606147096913397,0,0,0,0.0918201651039997,0,0,0,0,0,0,0,0,0,0,0.0446740082760167,0,0,0.281356844327044,0,0,0,0,0.16003444509171,0,0,0,0,0.0662965380946925,0,0.0785070432789188,0.0287396478645901,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0141029146122856,0,0,0,0,0,0,0,0.232692818845498,0,0,0,0,0,0,0,0.158127892798403,0,0,0.0344348725463016,0.209274922517568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11991724632986,0,0,0.0818757018039374,-1.38777878078145e-17,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.296277229205129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100329454179472,0,0,0,0,0.0998209191766181,0,0,0,0.0817902392952533,0.071147824188078,0,0.0968985783813607,0,0,0,0,0,0,0.317479497815335,0,0.131389927193546,0,0,0,-0.0598966395445403
X823.HK.EQUITY,0,-0.00925770340443993,0,0,0,0,0,0,0,0,0,-0.0849381019065961,0,0,0,0,0,0.27060805501556,-0.187054432897522,0.368776989645612,0.132068221911494,0,0,0,0,0,0,0,0,0,0,0.0537678827536405,0,0,0,0,0,0.0427332985742626,0,0,0,0,0,0.187982111389725,0,0.372895329196232,0.0217409332915351,0,0,0,0,0.032972229335569
MKRturn,0,-0.0290604837010608,-0.115317693319093,0,0,-0.140308142625123,0,0.223343254169681,0,0,0,0,0,0,0,0,0.159436487846905,0.0785551147885977,0,0.132158293580143,0,0,0,-0.0180221066038282,0,0,0,8.67361737988404e-19,0,0,0,-0.0442327174941505,0,0,0.210171182849301,0,0,0,0,0,0,0,0,-0.404473464150234,0,0,0,0,0.0274908576002682,0.245682834725767,0,0
