,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.229967160050916,0,0,0.133769563555116,0,0,0,0,0,0,0,0,0,0.0272011603484614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641536972911562,0,0.104452656202806,0.177784356444945,0,0,0,0.0177248814472606,0,0,0,0,0,0,-1.38777878078145e-17,0.190094393177031,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.685487326235656,0,0,0.198615936677731,0,-0.290096300290926,0.0571235251690685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259785804004068,0,0,0.120044717923347,0,0,0,-0.00616527802130938,0,0,0,0,0,0,-0.0479811827262107,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0449308322951488,0.133112249971435,0.154081226525839,0.0418776062121563,0,0.23600558127022,0.0985067452198893,0,0.1052258145501,0,0.0346111323865736,0,0,0,0,0.0728141938571406,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016775695386663,0
X600016.CH.EQUITY,0,0,0.0186779906401065,0,0,0,0,0,0.0991495146097623,0.220228746476774,0,0,0,0.167692049685847,0.109767882898606,0.0153586851826248,0,0,0.00635825040403995,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127746488054266,0,0,0,0,0,0,0,0,0,0,0,0.38680267537235,0,0,0,0,0,-0.0196221640262258,0
X600036.CH.EQUITY,0.0204500338916926,0.0599761222955761,0,0,0,0,0,0,0.0707157306134597,0,0,0,0.0414751788352646,0,0,0,0,0.063573233329416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17540388545129,0.0505494208373123,0.00700819805610328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138198813796976,0,0
X601166.CH.EQUITY,0.105284222920067,0.0375669757794182,0.425761118616093,0,0,0,0,0,0.0931052745416456,0,0,0,0.102475801002826,0.0235032595309896,0,0.0208023086743941,-0.0027789331832241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733717992119674,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0367078951467724,0.243637384073836,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.246815272818015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335868167164125,0,0,0,0,0,0,0,0,-0.0460690652901574,0,0,0,0,0,0,0.0626147627106955,0,0,0,0,0.158126518398019,0,0,-0.165630984312802
X601229.CH.EQUITY,0,0.103879740339446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0877744360075797,0,0,0,0,0,0,0.0814757601619522,0,0,0.155763948750936,0,0,0,0,0,0,-0.04110038785193,0,0,0,0,0,-0.222561038345831,0,0.465269734888628,0.0413918514283646,-0.0353801129689453
X601288.CH.EQUITY,0,0,0,0.140826708887973,0,0.249284719182338,0,-0.0718133634727098,0,0.0452881417369546,0,0,0.410532539788153,0.123856305988625,0,0,0,0,0,-0.0780500701092344,0,0,0,0,0,0,0,0.165963854833398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101586844575527,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0870829377163861,0,0,0,0.00502548798510233,0,0.105027856012775,0,0.061584904089393,0,0.14653259654452,0,0.234076063352628,0,0,0.0151167929481067,0,0,0,0,0,0,0,0,0.037829608683897,0,0,0,0,0,0,0,0,0,0,0,0.171703460453817,0,0.0927530615115203,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,-0.108748917359421,0,0.0515685872869586,0,0,0,0,0,0,0,0,0.131103286153398,0.458386362127372,0,0,0,0,0,-0.730021166646443,0,-0.106849280649058,0,0,-0.190823590773864,0,0,0,0,0.130373027089259,0,0,0,0,0,0.100649975968241,0,0,0,0,0.233815011940573,0,-0.13692639726683,0,0,0,0,0.546849954475477,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0.163726211039259,0.166462511091279,0,0,0.186818374642101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599718157053847,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520420318886285,0
X601939.CH.EQUITY,0,0,0.193601644866583,0,0,0,0.376526000102685,0,0.389588476095396,0.0322325503278626,0,0,0,0.0250187498806863,0,0,0,0,0.0036292943293985,0.131840631473212,0,0,0,0,0.0538167530552028,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165386751673167,0,0,0,0,0,0,0,-0.141070106346804,0,0,0,0,-0.104244011879215
X601988.CH.EQUITY,0.326647081138162,0,0,0,0,0,0,0,0.391025529238978,0,0,0,0.0818585837449637,0,0,0.0874983279569968,0,0,0,0.167846786121746,0,0,0,0.0818454120197809,0,0,0.08656787861239,0,0,0,0,0.0521673521606768,0,0,0,0,0,0,0,-0.6052062862011,0,0,0,0,0,0,0,0,0,0,0,-0.219207605621743
X601998.CH.EQUITY,0,0.0812285964368645,0.0458452419580899,0,0,0.0537389405156316,0.183383329914745,0,0,0.0702887380825145,0.307658082616647,0.164514463699756,0.0194557053966218,0.0875788646442711,0,0,0,0,0.0182553612001138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276830553440616,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0.0206229100671052,0,0,0,0,0,0,-0.032929466670976,0.159595728333055,0,0,0,0.0922177016687434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522507886176629,0,0.327928035432014,0,0,0,0,0,0,0,0.0950963159216136,0,0,0,0.187743195878731,0,0.0279503181750486,0,0,0,0,0,0
X11.HK.EQUITY,0,0.0217519013835455,0,0,0.0492012373489487,0,0,0,0,0,0,0,0,0,0,0,0,0.183696927470865,0.30331530097035,0,0,0,0,0,0.0781283392416352,0,0.0130444699393982,0,0,-0.0352960193005938,0,0,0,0,0.209442354950376,3.46944695195361e-18,0,0,0,0,0,0,0.0914784111571175,0,0.0294056250011888,0,0,0,0,4.33680868994202e-19,0.0430440962829359,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.012637784105881,0,0,0,0,0.273991402690108,0,0,0,0,0.00160645646032751,0,0,0.0163939055149642,0,0,0,0,0.0373124703403772,0,0.074845715431248,0,0,0,0.127432998742227,8.67361737988404e-19,0,0,0,0,0,0.121540171851037,0,0,0,0,0,0,0.30456143476926,0.0245683615272181,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0305549216917534,0,0,0.0557582618618991,0,0.749515273685209,-0.380341223136981,0,0.100772467427496,0,0,0,0,0,0,0.111061984397224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152675140407452,0.146565984571187,0,0.519690807080837,0,0,0,0
X2886.TT.EQUITY,-0.00216276933933669,0,0,0,0,0,0.0654512727855743,0,0,0,0,0,0.0711916292567614,0,0.0197949424214535,0,0,0,0.0977071105514658,0,0,0,0,0,0,0,-0.138330177629871,0,0,0,0,0,0,0,0,0,0.223450983912347,0.213478992283716,0,0,0,0,0,0,0,0,0.332785152171987,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0168567729661639,0,0,0,0,0,0,0.0402907357086072,0,0,0,8.67361737988404e-19,0,0,0.107405949410016,0,0.14667333772888,0,0.146545182592604,0,0,0.0918080346097398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0704481416499714,0,0.04283941040203
