,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.145601180404926,0.176054264766872,0,0.00557372444545562,0,0,0,0,0,0,0,0.100032887779387,0,0,0,0,0.0726819452888014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165702778914581,0,0.131332135038502,0.0716455686264098,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.0845718379886939,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.194633806321401,0.474847085841676,0,0,0,0,0,0,0,0,0,0,0.173043078204726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041080557185074,0,0,0.0874987901102437,0,0,0,0,0.143492868812728,0,-6.93889390390723e-18,0,-0.116135627576553,0,0,0,0,0,-0.0298155477008301,0,0.00810624131449047
X600000.CH.EQUITY,0,0,0,0,0.0815509128083713,0,0,0,0,0,0.0212395411465647,0.402812495126939,0.0786756605022126,0,0,0,0,0,0,0,0,0,0,0,0,0.23634351333888,0,0,0,-0.155967627192672,0,0,0,0,0,0,0,0,0,0,0.597970421772288,0,0,0,0,0,0,0,0,0,0,-0.0227427417933461
X600016.CH.EQUITY,0,0.244648058301438,0,0,0,0.203583130338514,0,0,0.113050445997531,0,0,0,0,0,0,0,0,0,0,0,0.549124699586986,-0.474897433241611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480754720286523
X600036.CH.EQUITY,0,0.275789935960306,0.171835178897638,0,0,0,0.0346892688140604,0,0,0,0,0.327311825589312,0,0,0,0,0.130733995493853,0,0,0,0,0,0,0,0,-0.0281727004662216,0,0,0,0,-0.0101504302386117,-0.0219517675880279,0,0,0,0.0308612032750152,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0.110577201570203,0,0,0,0.0805806005521813,0
X601166.CH.EQUITY,0,0.0441110981414722,0.0881333944651377,0.0389022379952574,0,0,0,0,0,0,0,0.0121189986263736,0.530871033734191,0.0880465344584922,0.0648674898996653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319835539662311,0,0.0131512476129689,0,0,0,0,0,0,0.055834523576828,0,0,0.07278054234557,0,0,0,0.017572921369098,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.00844981402989178,0,0,0,0,0,0.88207924149585,0,0,0,0,0,0,0,0.297556774692405,-0.113648303034059,0,0,0,0,0,0,-0.0150997592236267,0,0,0.471199674848286,-0.176050775530417,0,0,-0.200395261137185,0,0,0,-0.100168737386276,0,0,1.38777878078145e-17,0,0,-0.184441655024726,0,0,0,0,-0.125139507724807,0,0,0.169919037245719,0.0259591700119475
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.913457809517288,0,0,0,0,0.0594768940965895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114831571051967,0,0,-0.0661831519484593,0,0,0,-0.10413094135107,0,-0.0147933440336585,0,0,0,0,0,0,0,-0.0486276619764229,0
X601328.CH.EQUITY,0,0,0.00654889490719816,0.349912732670818,0,0,0.236605637294727,0.134176499031148,0,0,0,0,0.0278533943777633,0,0,0,0.0144583905560768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248393880001114,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.232329262736001,0,0,0,0,0,0.114102703691081,0,0,0,0,0,0.376271794612666,0,0,0,0,0,0,0,0,-0.121030135044352,0,0,-0.231394078558278,0,0,0,-0.132397410861478,0,-0.00170803912615911,0,0,0,0,0,0,0,0,-0.031754546976583,0,0.0668873129670271,0,0,0,0,0,0.134503870986297,0,0,0
