,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.138643458248418,0.129538267895361,0,0.10804948675792,0.1231161710403,0,0,0,0,0,0,0,0,0,0,0.0594391000685246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134992167033168,0,0.0213949211199818,0.0757640452896411,0,0.0104394218549309,0.0429163405097285,0,0.0325666940934703,0,0,0,0,0,0,0.0209054421322913,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.120988741496656,0.110949811771012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426690886936539,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0643488950447563,0,0,0,0,0,0,0,0.121390918219028,0,0,0,0,0,0,0,0,0,-0.014560219935904,0,0
X600000.CH.EQUITY,0,0,0,0,0.168773085213681,0,0,0,0.145117363550224,0,0,0,0.175608110093946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267709315454154,0,0,0,0,-0.0139485545092777,0,0,0,0,0,0,0.0805314268492249,0,0.70173197317711,0,-0.121124770602556,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.257649510324331,0.00607461908059854,0,0,0.14668624717334,0,0,0.0209837310632215,0.128173904001198,0,0,0,8.67361737988404e-19,0,0,0,0.0930576605260914,-0.0362690688898262,0,0,0.292803516741541,-0.255475924170837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104578276564722,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.226737552108714,0.142288774743034,0,0,0,0,0.0403282328283143,0,0,0,0,0.36275422505235,0,0,0,0,0.166213304018501,0.0218705717934992,0,0,0,0,0,0,0,0,0,0,0,-0.00297442817165656,0,0,0,0,0.00457668712189355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226319985579718,0,0
X601166.CH.EQUITY,0.03501556432692,0,0.00959959274740387,0.0701554729886555,0.202828150192598,0,0.486668881049444,0,0,0,0,0.00633575747192405,0,0.150025010386327,0,0.0532525009194736,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0202335830392569,0,0,0,-0.00737132554253152,0,0,0,0,0,0,0,0,0,0,0,0,0.0175518586723473,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,-0.0790906464334386,0,0,0,0,0,0,0,0,0,0,0,0.800389579203396,0.0445539289833532,0,0,0,0,0,0,0.0158242354455913,0.066764319155484,2.16840434497101e-19,0,0,-0.0207849488108809,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0552362269153772,0,0,0,0,0.0234206827093639,0.0109389726241927,0,0,4.33680868994202e-19,0,-0.00686056622561996,0
X601229.CH.EQUITY,0,0,0.00990327473517362,0,0,0,0,0,0,0,0.707570632144143,0,0,0,0,0,0,0,0.529456259944308,0,0,0,0,0,0,0,0,0,0,0.167684597852618,0,0,0,0,0,0,0,0,-0.0762779131491817,0,0,0,-0.296720861071648,0,0,0,0,-0.0980953321663839,0,0,0.0723568644194435,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0242592545712574,0.00194305528354507,0.896719695514314,0,0,0,0,0.0509042956345546,0,0,0,0,-0.0319003752226549,0,0,0,0,0,0,0,0,0,0,0.136391891637845,0,0,-0.0660631261208762,0,0,0.0103954227268559,-0.0966009884141856,0,0,0,0,0,0,0,0,0,-0.0527126562536885,0
X601328.CH.EQUITY,0,0,0.0307317374112606,0.385650660907346,0.106290725399422,0,0,0.240865257386624,0.0475474609720281,0,0,0,0,0.0198697570911282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
