,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0226449132392493,0.120377359432313,0,0,0.0370066431513694,0.133421266200577,0,0.379038934824974,0,0,0,0,0.123262962880177,0,0,0,0.0033334767073975,0,0,0,0,0,0,0,0,0,0,0.0214947988924775,0,0,0,0,0.017360310721852,0,0,0,0,0,0,0,0,0,0.0233235983725427,0,0,0.0311326526223984,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.732742560176654,0,0,0,0,6.93889390390723e-18,0,1.73472347597681e-18,0,0,0,0.0796783982144675,0,0,0,0,0,0,0,0,0,-0.00750310864475927,-0.00898794560336556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510943790968073,-0.0725131431007956,-0.0669191653699105
X600000.CH.EQUITY,0.199742705890184,0,0,0,0,0,0,0,0.0484920976516115,0,0.428252916549456,0,0,0,0,-8.67361737988404e-19,0,0,0.0578472633959281,0,0.0346099233127385,0,0.0839445141252328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.159760734287724,0,0,0,0,0.367412362139909,0,0,0,0,0.0598713745201141,0,0.0658923631755564,0.229286906399012,0,0.0521813665948635,0,0,0,0,0,0,0,0,0.116845496449685,0,0,0,0,0,0,0,0,0.00506147108680446,0,0,0,0,0.0286754059110844,0,0,0,0,0,0,-0.100806795572907,0,0,0,0
X600016.CH.EQUITY,0,0,0.010048915923455,0.198790663933124,0,0,0.0269941778537306,0.122763053062765,0,0,0.155596987069201,0,0,0.132034659085925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735656296833784,0,0,0.120803170660027,0,0,0,0,0,0,0,0,0,0,0,0,0.0331260545044087,0,0.150270836772003,0,0,0,0,0
X600036.CH.EQUITY,0.145135332089283,0.0555087797143407,0,0,0,0,0,0,0,0.0519158458976606,0,0,0.185372096113284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529389825803562,0,0,0,0,0.088814744971552,0,0,0,0.101327061735412,0,0,0,0,0,0,0.199241365452645,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.171957042330894,0,0,0.255415954801535,0,6.93889390390723e-18,0,0.15108645764806,0,0,0.294499024013848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323250600019775,0,0,0,0,0.114734816217592,0,0
X601169.CH.EQUITY,0,0,0,0.354216535168165,0,0,0,0,0,0,0.160150649286674,0,0.0529979558520439,0,0,0.0234277618941943,0,0,0,0.0452429707796093,0,0.0788168684665245,0,0,0,0.0190877781971238,0,0,0,0,0,0,0,0.259499685504981,0.0240074911812379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.145635029763847,0.18574981417518,0,0,0,0,0,0,0,0,0,0.00467471351189536,0.285923393349057,0,0.0533236331401337,0.0580033646259147,0,0,0,0.0373640931927832,0,0,0,0,0,0,0,0,0.169952934494,0,0,0,0,0,0,0,0,0,0,0.0459706533214695,0,0,0,0,0,0.0501210583025532,0,0,0,0,0
X601288.CH.EQUITY,0.0761002978841215,0,0,0,0,0,0,0,0,0,0,0.243125818273861,0,0.167221622895617,0.43333940713265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432372539064151,0,0,0,0,0,0,0.00437563126793525,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424069754789306
X601328.CH.EQUITY,0,0,0.0544820354872625,0,0.413990740950455,0,0,0.076466171377621,0,0.0776909848514945,0,0,0,0,0.223367264581214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579550353756209,0,0,0,0,0,0,0,0,0,0.0804738947549485,0,0.0467387830369242,0,0,0,0,0,0,0,0,0,0,0.0171779017615897
X601398.CH.EQUITY,0.130833146816389,0,0,0,0,0,0,0,0,0.443888770933162,0,0,0,2.77555756156289e-17,0.0634603571382289,0,0,0,0,0,0,0.121314237785512,0,0,0,0,0,0.0104045633490415,0,0,0.0899484827136512,0,0,0,0,0,0,0.137861726595325,0,0,0.0413761040147481,0.0476224868850684,0,0,0,0,0,0,-0.120401054544596,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.0561283339688354,0.460752499220335,0,0,0,0,0,0,0,0,0.400149505417774,0,0,0,0,0,0,0,0,0,0,-0.0197174982645846,0,0,0,0,0,0,0,0,0,0,0,0.0360028245028107,0,0,-0.00866788948650176,0,0,0,0,0,0,0.0395614505808356,-0.0814422685397509,0.0384299802722169,0
