,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.215789887091939,0,0,0.098778076526793,0.00425319649861166,0,0,0,0,0,0,0.111859670900511,0,0,0,0,0.0847507085639684,0.0546371454240067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809306329740331,0,0.0760791763286064,0.0885954856176184,0,0,0,0,0,0,0,0,0,0.056103324597034,0,0,0,0,0.000839076872361483,0
X002142.CH.EQUITY,0,0,0,0.164740265427691,0.307875935714692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252862684392355,0,0,0.255450692692801,0,0,0,0,0.104420061483465,0,0,0,0,-0.0363149556202703,0,0,0,0,0,0,0.0731658794476219
X600000.CH.EQUITY,0,0,0,0,0,0.479363083773683,0,0.0432007940082417,0.169179440334493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355120005391687,0,0,0,0,0.0382058688022864,0,0,0,0,0,0,0,0,0.0805943270521131,0,0,0,0,0
X600016.CH.EQUITY,0,0.106210005767801,0,0,0,0.153320050111591,0,0,0.156610337508522,0,0,0.0419327330065162,0,0,0,0,0,-0.128649975655779,0,0.345294203700504,-0.395740401098587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066204799672263,0.1172249632661,0,0,0.12397336927308,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.341203821728816,0,0,0,0,0.0356966594198591,0.19179838563442,0,0,0,0.216033099245983,0,0,0,0,0.0478899090549867,0.0786821558694704,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153460808757625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280574431073424,0,0,0.12100131920159,0.0518721651983017,0.0438715332850206
X601166.CH.EQUITY,0,0.0864331665968553,0.0971043569938977,0.0262880371298644,0.0110007073056299,0,0,0,0,0,0,0,0.57690804554931,0,0.045568880531703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032036275462511,-0.0292894846573031,0,0,0,0,0,0,0,0,0.072498853725419,0,0,0.0366702217544889,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.00115642805419244,0.677457361303469,0,0,0,0,0,0,0,0.33742427698223,0,0,0,0,0,0,0.00572815033730511,0,0,0.273551606456771,-0.280297774950412,0,0,0,-0.113679601592085,0,-0.0103424924413497,0,0,0,0,0,0,0,-0.0279276021405541,0,0,0,0,-0.176721721917607,0,0,0.155607574291543,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.00467585313927033,0.0183036212106845,0,0.882203075913868,0,0,0,0,0.0565293466409012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113676514361166,0,0,-0.0695524925726425,0,0,0.0528843221356999,-0.0981435862299904,0,-0.0578720233572571,0,0,0,0,0,0,0,-0.0352278235456659,-0.0075259815468109
X601328.CH.EQUITY,0,0,0.0466679682735118,0.35818939548841,0,0,0.169784471541675,0.114352235677248,0,0,0,0,0.0131167326549068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351043810156196,0,0,0,0,0,0,0,0,0,0,0,0.0074948163655656,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.269339743828007,0,0,0.0111818492300164,0,0,0.15189041318102,0,0,0,0,0,0.259324387118474,0,0,0,0,0,0,0,-0.124470481621048,0,0,-0.193660524734454,0,0,0,-0.139057043883104,0,0,0,0.0146672934277697,0,0,0,0,0,0,0,0,0,0.0584185372935411,0,0,0,0,0,0.0675442733347761,0,0,0
