,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0260929267716463,0.00274981231168805,0.274625971388905,0,0,0.172922289891093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559565918571058,0,0,0,0.0798930922999558,0,0,0.0435706521128788,0,0,0,0,0.0543191111507597,0,0,0,0,0,0,0,0.258881817506875,0,0,0,0,0.0151959881377147
X002142.CH.EQUITY,0.19209150160206,0,0,0,0,0.0570744864990518,0,0,0,0,0,0.153257003577643,0,0,0,0,0.137796663212746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890202828334231,0,0,0,0.019491504824609,0.112365551866772,0,0,0,0,0,0,0.133377007629035,0,0,0,0,0,0,-0.104832141464072,-0.0181543109968178
X600000.CH.EQUITY,0,0,0,6.93889390390723e-18,0.396345131176374,0,0,0.100248958787971,0.228147233657583,0,0,0,0,0,0,0,0,0,0.00945312224971245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417284326328208,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0142389495593764,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.031734245719806,0,0,0.0876915113487171,0.384639334108689,0.0404376343845791,0,0,0,0,0.00499509847421694,0.192409775450964,0,0,0,0,0,-0.0649637489921653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299263052685313,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.319712162793773,0,-6.93889390390723e-18,0.197668615254112,0,0,0.180006481452588,0.219086940448494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569529827155099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,-1.73472347597681e-18,0,0,0,0,0.287926522156798,0,0,0,0,0,0,0,0,0,0.0444888843343895,0.0246658907682289,2.77555756156289e-17,0,0,0,0,0.0112508238242955,0,0,0,0.132052069573255,0,0,-6.93889390390723e-18,0,0,0,0,0,0.201228595723473,0.263791379677262,0,0,0.150223854211662,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.242423497729089,0,0.0667267023355295,0.101912813658019,0,0.155944245229974,0,0,0,0,0,0,0.318335773620262,0.0247600271132629,0,0,0,0.0010591467138637,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784085894123613,0,-0.0131072009413659
X601169.CH.EQUITY,0,0,0,0.0566400564590068,0.0127318403151913,0,0,0,0.372806101727703,0,0.0671518171333456,0,0,0,0,0.261620725588137,0,0,0,0,0,0.0798836264981647,0,0,0,0.0199051082491532,0,0,0.0310128046593832,0,0,0,0.0783881604738659,0.0215485990853185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.178455345725559,0,6.93889390390723e-18,0,0,0,0,0,0.215453083260587,0,0.0937150518199126,0,0,0.142787250809679,0.0650544038447054,0,0,0,0,0,0,0,0,0,0,0,0.210499985942324,0.00492954007612482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577459071392692,0,0,0,0,0
X601288.CH.EQUITY,0.0327410301797288,0,0,0,0,0,0,0,0.0895958491452863,0,0.0950036950839481,0.369317536607409,0,0,0.309632721591847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751519064580939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254435808918234
