,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0710558349627654,0,0,0,0.326863463213639,0.00524983772554628,0,0,0.257636111167084,0,0,0,0,0,0,0.27501633222456,-0.0231646410507695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536417616381684,0,0,0,0,0,0,0.144191164255745,0,0,0.0178073621161948,0,-8.67361737988404e-19,0,0,0,0,0.0944836847809933
X002142.CH.EQUITY,0.115610509108789,0,0,0,0,0,0,0,0,0,0,0,-0.00123876265520617,0,0.310354712051425,0,0,0,-0.0196214046173245,0,0,0,0.155445834446335,0,0,0,0,0,0,0.110921639211455,0,0,0,0,0,0,0,0,0,0,0,0,0.0264925976785309,0,0.190055848025704,0,0,0,0,0.114876598898622,0,-0.0621194841786099
X600000.CH.EQUITY,0.0484997293562429,0,0,0,0,0.0629831027492137,0,0.218456212858272,0,0.165802845591673,0,0,0.10380851172819,0.0623464424102043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790975382061501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20477998922115,0,0.0814681602285722,0,0,0,0,0,-0.0650084540790456,0
X600015.CH.EQUITY,0,0,0,0,0.146039788135583,0,0,0,0,0,0.0279704816596282,0,0,0.111896207062687,0,0.0642146993244889,0.171964271180117,0,0,0,0,0.138990243448621,0,0,0,0,0.113056733058471,0,0,0,0,-0.0107480492736705,0,0,0,0,0,0,0,0,0,0.125793516727147,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.00718031911939804,0,0,0,0,0,0,0,0,0.6005971782728,0,0,0,0,0,-0.0956811826992136,0.18787333873795,0.0415281909351503,0,0,-0.450799365326945,0.0788912626509575,-0.219626043934864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135295418773422,0,0.114311100579505,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.17444787094527,0,0,0,0,0,0,0,0,0,-0.0914273571270349,0,0,0,0,0,0,0,0.396133541434246,0,0,0,0,0,0,0,0,0,0,0,0.139217085430016,0,0,0,0,0,0.178674158107666,0.0179029182428353,0,0.1918959391519,0,0,0.141192439558798,0,0,0,0.103682113279067,0,0,0,0.0340082609883754,-0.0705772661634991
X600919.CH.EQUITY,0,0.19360850723328,0,0,0,0,0,0.0900612552211322,0,0,0,1.38777878078145e-17,0,0.131461486636635,0,0,0,0,0,0.476463746794841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152107828228819,0.0589170751612405,0,0,0,0,0,0.0377446802093015
X600926.CH.EQUITY,0,0.0369844041509321,0.080224266136896,0,0,0,0.303884753858318,0,0.0682757642931289,0,0,0,0,0,0,0,0,0.156553430368264,0,0,0,0,0.0672697554456081,0,0,0,0,0,0,0,0,0,0.102702647945487,0,0.0901873254356936,0,0,0,0.108804085639269,0,0.113256425426801,0,0,0.0758501137226507,0,0,0,0,0,0,-0.0416969147916502,0
X601009.CH.EQUITY,0,0.0772685727478295,0,0,0,0,0.338836071740455,0.375592566213637,0,0.179377636309487,0,0,0,0,-0.0477642898041448,0,0,0,0,0.0599622534246055,0,0.016512046827319,0,0,0.065190965563164,0.0184789160597982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25525958883069,0.149036555176491,-6.93889390390723e-18,0,0,0,0,-0.0802178567288926
X601166.CH.EQUITY,0.298608279766266,0,0,0,0,0,0,0,0.184042019540644,0,0,0,0,0,0,0,0.221039152289545,0.156348838404362,0,0.00883824404989339,0,0,0,0,0,0,0,0,0,0,-0.00759891536235499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229118101957449,0.272036363592835,-0.0116083424547221,0.07790957161502
