,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0.0471715576175258,0.0386329446217729,0.34910758758278,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0654345268973285,0,0,0,0,0.310294543773017,0,0,0,0.0275037380109001,0,0,0,0,0,0,0,0.0539457951983347,0,0,0.000537507494705938,0,0.0868689466811329,0,0,0.0444684739110145,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.303289341578179,0,0,0.149317631000003,0.340378269574789,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0906239351393117,0,0,-0.19389288210711,0,0,0.0377223253247817,0,0,0.0477133828612714,0,0,0,0,0,0.172439422229269,3.46944695195361e-18,0,0.216864601922904,0,0,0,0,0,0,0.0056838263370082,0,0,0,0,0,-0.199754076954225,0,0,0,-0.108443114133211
X600000.CH.EQUITY,0,0,0,0,0,0,0,-0.0305195351358617,0.0723153645239235,0,0,0,0.399515854034501,0,0,0,0,0,0,0,0,0,0,0,0,0.310836880722884,0,0,0,0,0,-0.0717451742838485,0,0,0,0,0,0,0.022251855700515,0,0.670026849309524,0,-0.0874481553723054,0,0,0.127926789369086,0,0,0,0,0,-0.114414760272081
X600016.CH.EQUITY,0,0.0626060453349761,0,0,0,0.0965299416194746,0,0,0.0874322760542628,0.118905488548116,0,0.0852433969940038,0,0,0,0,0,0.0692998682849436,0,0,0,0,0,0,0,0.0896860394672445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870631909774678,0,0,0,0,0.000322889873718344,0,0,0,0,0
X600036.CH.EQUITY,0,0.211159132728091,0.136637901561201,0,0,0,0,0.00913819132062788,0.0165422804029708,0,0,0,0.321011929654474,0,0,0,0,0.108414113191651,0.021748742096786,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183402934208062,0,0,0.0544322981283079,0.0234644119198736,0,0,0,0,0,0,0,0,0,0,0.110998304961823,0,0,0,0.0976427512527058,0
X601166.CH.EQUITY,0,0,0.0577137029822278,0.062060201170268,0.124846509082246,0,0.355307867600352,0,0.00332824311762787,0,0,0,0,0.259357554444616,0,0.0443360995824418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745274582062735,-0.00242154473431527,0,0,0,0,0,0,0,0,0,0,0,0,0.0155591458660497,0,0,0.0332867595386724,0,0,0,0,0.0204137789818921
X601169.CH.EQUITY,0,-0.0623825312015003,0,0,0,0,0,0,0,0,0,0,0,0.773711441191196,0.0797227398644888,0,0,0,0,0,0,0.0712189806065544,0.0206007446716749,0,0,-0.029776595584678,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0294168718166911,0,0.0151309549060669,0,0,0,0,0.0159335672883029,0,0,0,0.0234242148188484,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.268101482508351,0,0,0,0,0,0,0,0.471925697433542,0,0,0,0,0,0,0,0,0,0.0142449666471437,0,0,0,0,0,0,0,0,0,-0.095882925811792,0,0,0,-0.0238899657188255,0,0,0,0,-0.00787036934754854,0,0,0.0475944191314088,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0288275649465904,0.0659008841405503,0,0.840491005444425,0,0,0,0,0.0117965858287438,0,0,0,-0.0859055580145702,0,0,0,0,0,0,0,0,0,0.00364093192475108,0,0.156959892065976,0,0,-0.0628092578026187,0,0,0.0626279409834939,-0.150470110888015,0,-0.0112729890055979,0,0,0,0,0,0,0,-0.0324417008023468,0
X601328.CH.EQUITY,0,0,0.0290316765042433,0.372927682897426,0.112531544507196,0,0,0.249979007347519,0.0463724814989486,0,0,0,0,0.0205577649829476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
