,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0.296335352086458,0,0,0.349786052075542,0,0.00765322689254722,0,0.13194596630947,0,0.0345433230512436,0,0,-0.0393228772976665,0.0351098483481216,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136627786538376,0,-0.0539270955506517,0,0,0,0,0,0.0792722356526101,0.132230619402542,0,0,-0.192539731688498,0,0,0,0,0,0,0,-0.0264294234850979,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0.337431226048508,0,-1.73472347597681e-18,0,0,-0.10107089579033,0,0,0,0,-0.0670758085675153,0.0463923488829024,0,0,0,0,0,0,0,0,-0.0725409662165895,0,0,0,0,0,0,0.0144767897905341,0,0,0,0,0,0,0.171286963548042,0,0.0429062178917311,0,0,0,0,0,0,0,-0.219244397242555
X600000.CH.EQUITY,0.272507442816415,0,0,0.054865718531816,0.247305742113053,0,0,0,0,0,0.0451345111196803,0,0,0,0,0.170027445762041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324957043115432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063605625925385
X600015.CH.EQUITY,0.0273998499944446,0,0.133290798316322,0,0,0,0,0,0,0,0.16970026399757,0,0,0,0,0.135581122670716,0.266653229534549,0,-0.0335918873733915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519485301840104,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035605298946616,0
X600016.CH.EQUITY,0.068038050099535,0,0.167879433617866,0,0,0.0591298992025498,0,0,0,0,0.116117560588539,0,0,0,0.317923999397727,0,0,0,0,0.238995770564468,0,0,0,0,0,0,0,0.0974897649587697,0,0,0,0,0.171408405953191,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170665643190459,0,0.132456662553793,0.0147616568328464,0,0
X600036.CH.EQUITY,0,0,0,0,0.10482141189069,0,0,0,0,0.253904185465936,0,0.0920527194726723,0,0,0,0,0,0,0,0,0.238442166958386,0.0294380148678429,0,0,0,0,0,0,0,0,0,0.0107732252735003,0,0,0,0,0,0,0,0,0,0,0.188606164022297,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0551891238233067,0.140730516579388,0,0,0,0,0,0,0,0.437680388340918,0,0.160950174758913,0,0,0,0,0,0,0,0,0.180937798124858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536332595819166,0,0,0,0,0.00698728718841872
X600926.CH.EQUITY,0.0237457234375365,0,0,0,0,0.0794023529058925,0,0,0,0.435665488785457,0,0,0,-0.224099563391238,-0.0384755516093859,0.215068322896372,0,0.0624341953705522,0,0,0,0,0.0272879355504905,0,0,-0.0885679207262444,0,0,0,0,0,0,0,0,0,0.169038072629597,0,0,0,0,0,0,0,0,0.0130998503682803,0,0,0,0.0730719512603765,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0212858270256648,0,0.197618906679054,0,0,0.036467857695805,0,0,0,0,0,0,0.108639395321354,0,0,0,0,0,0,0,0,0,0.15489994671194,0,0,0,0,0,0,0,0.0645689918710182,0,0,0.0262000345407466,0,0,0,0,0,0,0.0962513197621064,0,-0.0716873254512093
X601166.CH.EQUITY,0.153095609355194,0,0,0,0,0.365889369066542,0,0.235846699355859,0,0,0,-0.0904018972286518,0,0,0,0,0,0.0382194159276643,0,0,0.0389861269890625,0,0.240256274980226,0,0,0,-0.102321639122363,0.0919269913432011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120873778769746,0.00642799146810922,0,0,0
X601169.CH.EQUITY,0,0,0.373420842728797,0,0.0710939568508114,0,0,0,0,0,0,-0.0660460646104619,0,0.166864414802297,0,0,0,0,0,0,0,0,0,0.0169826517124117,0.219580565165763,0.0294869260276903,0,0,0,0,0,0,0,0,0,0,0.060931279548347,0,0.053568839771363,0,0,0,0,0,0,0,0,0.106589478933366,0,0,-0.0552770264988469,0
X601229.CH.EQUITY,0.00691998251215705,0,8.67361737988404e-19,0.323149267838147,0,0.112574939339391,0.00537747267247593,0,0.0668694026632726,0,0.119116182895855,0,0,0.055569675106382,0,0.189008880925346,0.00273859147237976,0,0,0,0.106188145281396,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799592624817567,0,0,0,0,0
X601288.CH.EQUITY,0,0.0141257248043474,0.198716539720834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190063780303984,0.53676965107763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040304523660795,-0.0233204020837124,0,0,0,0,0,0,0,-0.0427408838126438,-0.043476997207008
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.460847611827722,0,0,0,0,0,0,0.00440974934165844,0.0221343514864012,0.345516298975625,0,0,0,0,0.00856140440112,0,0,0,0,0.0582228473295048,0,0,0,0,0,0,0,0,0,0.0555569272080053,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0.0359130263731657,0,0,0,0,0,0,0,0,0,0.442971129409479,0.00773107450728217,0,0.0117325033759788,0.0619273251417245,0.144531088837804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855287814984822,0,0,0.0340509432452465,0,0,0,0,0,0,0.12958638310469,0,0,0
X601577.CH.EQUITY,0,0.0955077865708104,0.0425263564530904,0,0,0,0,0.147264265542928,0,0,0,0.159049243012285,0,0,-0.136724087401441,0,0,0,0,0,0.281382855035427,0,0.0893613632619301,0,0,-3.46944695195361e-18,0,-0.0231867133167169,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0608283755473059,0.0786796654999121,0,0,0,0,0,0,0,0,0,-0.0933477198154748,0,0
X601818.CH.EQUITY,0.0770085890699691,0,0.0834071990188569,0.019544498382773,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.142204454663848,0.197149033160641,0.0909528862790672,0.160061595436859,0.146634277837143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.071250600195195,0,0
X601838.CH.EQUITY,0,0,0,0,0,0.178394753989465,0,0.305326381751319,-0.196204895263535,0.212004932540802,0,0,0,0,0,0.103207870466687,0,0,0,0,0.152452006306673,0,0,-0.0790516472370004,0.203158432742278,0,0,0,0,0,0,0,0,0,0,0,-0.112560478982301,0,0,0.0251961473590275,0,0,0.022727018519865,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,-0.0336304805139427,0.144556466290279,0,-0.0162535086674359,0,0,0,0,0,0,0.119716272831792,0,0.311117452526761,0,0.0145307595389134,0,0,0.136731640702495,0,0,0,0.0201689622455688,0,0,0,0.0347156288296088,0,0,0,0,0,0,0,0,0.0913845917926591,0,0,0,0,0.00731546482239822,0,0,0,0.192635599174938,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.0868223307768702,0,0,0,-0.261191226115979,-0.132321539154474,0,0,0.184195035166326,0.355949344836491,0.092189327849008,0,0,0,0,0,0,0.0592772198083271,0.059062704289152,0.113307101137808,0,0,0,0,0,0,-0.0398293250903974,-0.0240173962179947,0,0,0,0,0,0,0,0.23858546232901,0,0,0,0,0,0,0,0,0,0,0,-0.0208250964796758
X601997.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.216457626570754,0,0.110460043912248,0.0871862615056941,0,0,0.223963676168857,0.051446951914848,0,0,0,0,0,0,0,0.176045777110066,-0.0147476260897329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236377209227963
X601998.CH.EQUITY,0,0,0,0.124619073152791,-3.46944695195361e-18,0,0.10189722960849,0,0,0,0.366460814059814,0,0,0,0,0,0.0109361643048295,0,0,0.206642689580403,0,0,0,0,0.0689980566749123,0,0,0,0,0,0,0.0663681163889974,0,0,0,0,0,0,0,0,0,0,0.0994907753737624,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0.0594560520777026,0,0,0,0,0,0,0,0,0,0,0,0.0207543454828396,0.358883690513862,0.234131308568366,0,0.315900381072493,0,0,0,0.0644222656667887,0,0,0.12137138260026,0,0,0,0,0,0,-0.105754627261386,-0.0479102058035261,0,0,0,0,0,0,0.0250749849928809,0,0,0,0,0.110530284603266,-0.136837985550662
X601916.CH.Equity,0,0,0,0.103616919142584,0,0,0,0,0,0,0,0,0,0,0.152838311466596,0.08560868999608,0,0.105305015769497,0,0.0112949517033202,0,0,0.133693883307059,0,0.0124523954272282,0,0,0,0,-0.011483693714395,0,0,0,0,0,0,0.0759520334331089,0,0.100299178332383,0,0,0,0,0,0,0,0,-0.0144044042734008,0,0,0,-0.155195087567988
X601077.CH.Equity,0,0,0,0.0547727305454029,0,-0.401672471966717,0,0,0,0,0.16056761576249,0,0,0.0795955258462793,0,0,0,0.129589644481921,0,0,0.121388742698143,0.13753122355638,0,0.161358386961937,0,-0.00741532544796545,0,0,0,0,0,0,0,0.255273987601958,0,0,0,0,0,0.511323679362268,0,0,0,0,0,0,0,0,0,0,0.126756490553687,0.172103316777129
X11.HK.EQUITY,0,0,0,0,0.137555341779815,0.155367398946415,-0.397814678142278,0,-0.0271963733138702,0.0140949996647454,0,0,0,0.0871561153395966,0,0,0,0.0457363329544217,0,0,0,0,0,0,0,0,0,0.135624854789281,0,0,0,0,0,0.190854012589079,0.0583867393883908,0,0,0,0,0,0,0.0621179400228584,0,0.170100406532626,0,0,-0.0475022017639414,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436215189663276,0,0.208502459087561,0.0249951318191776,0,0,0.0370655810632268,0.079960796704673,0,-0.00660554996555036,0,0,0,0,0,0,0,-0.0765221441651569,0.158036363433692,0,0,0,0.0291621266140848,0,0.00680219172399541,0,0.116966727840722
