,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.240164405375322,0,0,0,0,-2.77555756156289e-17,0,0.0853172062635375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.151481540142217,0.0259166293312864,0,0,0,0,0,0.0966028896134627,0.0980154276898434,0,0.212929969894472,0,0,0,0,0.160143757033789,-6.93889390390723e-18,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.103312136999213,8.67361737988404e-19,0,0.239246104315594,0,-0.0374605904328834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163527277009108,0.0789930206693542,-8.67361737988404e-19,0,0.11230797910849,0,0.0460328366716989,0,0,0,0.307005521893713,0,0,0,0,0,0,0,0,0.0620482753094579,0,0,0,0
X600000.CH.EQUITY,0.0182001645202876,0,0,0,0.0193584681258929,0,0.219238980570717,0,0,0.260069080908506,0,0,0,0,0,0.0405453427633074,0,0,0,0,0.00238516416689802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892175830306911,0,0.0598507763450098,0,0,0,0,0,0,0,0,0,0.155061981277174,0,0,0,0,0
X600015.CH.EQUITY,0,0.0334158143914451,0,0,0,0,0.288668085681934,0.247626882399106,0,0,0,0,0.161385002246485,0.138160929641355,0,0,0,0,0,-0.0527076339823351,0,0,0,0,0,0,-0.123368317487963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28557398669444,0,0,0,0,0,0,0,-0.0566601582625087
X600016.CH.EQUITY,0,0,0,0,0,0,0.103106743177271,0.0634263902801526,0.115894217757391,0.131038254383939,0.336950161118838,0,0,0,0.0296160847547441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429102585911436,0,0,0,0.211547765212586,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.169754136019473,0.367969023143549,0,0,0,0,0.12432918247204,0.0615524751088956,0,0,0,0,0,0.179039534064581,0,0,0,0,0,0,0,0,0,0,0.031066108948748,0,0.029597918114736,0,0,-0.0295579395304685,0.0164433818432911,0,6.93889390390723e-18,0.131492875567945,0.0987243245367117,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217971249922055,-3.46944695195361e-18,0,0
X601166.CH.EQUITY,0.0245210842438438,0,0.0337053780726404,0.111376698938281,0,0.487876421692448,0,0,0,0,0,0,0.226493191781959,0,0,0,0.0313231960247856,0,0,0,0.0363226590786457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335082624002071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.103965250534918,0.226060182393397,0.323910019510508,0,0,0.167650727926959,0,-0.0669429204831912,0,0,0,0,0.0840747203397387,0,0,0,0,0,0,0.0825892847671435,0,0,0,0.143914398743023,0,0,0.0952198209641388,0,0,0,0,0,0,0,0,-0.0858231502118911,-0.00740221976185043,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0975666436524032
X601229.CH.EQUITY,0,0,0.0463737609422887,0,0,0,0.224525010832665,0,0,0,-0.174650946502747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202550074399755,0,0,0.269265084122247,0,0,-1.73472347597681e-18,0,0,0,0,0.0821348276101899,0,0,0,0,0,0,0,0.0797260604767685,0,0,0,-0.0907049337538038
X601288.CH.EQUITY,0,0,0.0228244403465708,0,0.142673151717176,0,0.116547997619834,0,-0.0289523604866571,0,0.0995943134680205,0,0,0.492561242617443,0.119435979422412,0,0,0,0,0,-0.0952606072787528,0.0338849952399862,0,0,0,0,0,0.155667365399735,0,0,0,0,0,0,0,0,0,-0.0416413248663286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
