,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.110892009965386,0.116449281325019,0,0.116371128132713,0.128256106453353,0,0,0,0,0,0,0,0,0,0.0997408774004343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820193066179228,0,0.0756663261387193,0.093168443483935,0,0,0.0140088593712865,0,0.0301553065840823,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,3.46944695195361e-18,0,0,0.191050655665929,0.656536847869935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25604659223742,-0.109167780650368,0,0,0,0,0,0.0941864017529417,0,0,0,0,0,0.069814425574658,0,0,0.0839737107606933,0,0,0,0,0,0,0.183548187261898,0,-0.0132381599225248,0,0,-0.0513581986179871,-0.221357716088804,0,-0.00995811196908051,0,-0.0687278268110404
X600000.CH.EQUITY,0,0,0,0,0.111486473952559,0,0,0.299399799424438,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.265386014107628,0,0,0,0,0,0,0,0.0690685173888026,0,0,0,0,0.0680588805178912,0,0.667084608740415,0,-0.0242110481283711,0,0,0,0,0,0,0,0,-0.0235281238686037
X600016.CH.EQUITY,0,0.135155354949333,0,0,0,0.213923216957287,0,0,0.134231658264309,0,0,0,0,0,0,0,0.0413784201892978,0,0,0,0.588834362163969,-0.49222545465448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185442085670446,0,0,0.00846898272499227,0,0,0,0,0,0,0,0,0,0.0593853970996129
X600036.CH.EQUITY,0,0.206625455279922,0.151516271467753,0,0,0,0.0341278932553161,0,0,0,0,0.369336343960358,0,0,0,0,0.191196731270672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010340188116632,0,0,0,0.00463095590236586,0,0,0,0,0,0,0,0,0,0,0.0529753002115526,0,0,0,0.0295689506163223,0.0186815302270097
X601166.CH.EQUITY,0.0676251515931876,0,0.0866308231717414,0.0516976276492709,0,0,0,0,0,0,0,0.0192054608741109,0.563855771473957,0.00674388658597893,0.0721178447038875,0,0,0,0,0,0,0,0,0,0,0.000695341950038888,0,0,0,0.043009589310094,-0.0285945881305987,0.017043162854313,0,0,0,0,0,0,0,0.0171164295313199,0,0,0.0868021049977383,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.937051405051439,0,-6.93889390390723e-18,0,0,0,0,0,0.289394971760758,0,0,0,0,0,0,0,0,0,0,0.515839986879895,-0.0747053700594,0,0,-0.217807358184197,0,0,0,-0.137979191550756,-0.0374746895844095,-0.162928611829857,0,0,0,-0.228520586608315,0,0,0,0,-0.023366669992678,0,0,0.149148928270619,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.00643065111862914,0.0117881447861729,0,0.884398939106114,0,0,0,0,0.051954940285175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128365437766947,0,0,-0.0868769465447322,0,0,0.0550610668141601,-0.115802549337528,0,-0.0258810534818019,0,0,0,0,0,0,0,-0.0423779096589076,0
X601328.CH.EQUITY,0,0,0.0480293282632246,0.410142350109311,0.0324717475769231,0,0.252889203182963,0.0723437870716933,0,0,0,0,0.0218095865646904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.00972576880490949,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.243027876260009,0,0,0,0,0,0.00106996373927819,0,0,0,-3.46944695195361e-18,0,0.660608644555818,0,0,0,0,0,0,0,0,-0.11411327030418,0,0,-0.309772089798139,0,0,0,0,0,-0.0404197125294524,0,0,0,0,0,0,0,0,-0.0546978548288472,-0.196292909222921,0.00755609185069847,0,0,0,0,0,0.515390324688022,0,0,0
