,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0,0.1581960403552,0,0,0,0,0,0,0,0.16287407761672,0,0,0,0,0,3.46944695195361e-18,0.0597551465768723,0.0990954574302452,0,0,0,0,0,0,0.165454147172818,0,0,0,0.117369241972473,0.0024389878957492,0,0,0,0,0,0,0,0.023782381298067,0,0,0.106866942719004,0,0,0,0,-0.0307029949492272
X002142.CH.EQUITY,0.123407509070301,0,0,0,0,0.0299318433935756,0,0,0,0,0,0,0,0.230013087568478,0.0341713525881848,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0.479810515308416,0,0.0326330127087281,0.0307295612656643,0,0,0,-0.120439664665951,7.46621470210246e-05,0,0,-0.254600453493128,0,0,0,0,0,-0.0141257787934856,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,-4.33680868994202e-19,0.268600087325675,0.433854511659668,0,0,0,0.0431786718089434,0,0,0.230563519210005,0,0.0292067582137032,0,0,0,0.346089164496804,0,0,0,-0.188709114163926,0,-0.0420131511144748,0,0,0,0,-0.00053530021636736,0,0,0,0,0,-0.0402416013313851,0,0,0,0.0125061237580732,0,0,0,0,0,0,0,-0.0705049194228136,0,-0.0404825780144923
X600015.CH.EQUITY,0,0,0.0858090539836324,0,0,0,0,0.459214409947801,0,0,0,0,0.189544978855746,0.0276014826077266,0,0.0317028911939973,-8.67361737988404e-19,0,0,0,0.0139663751076129,0,0.212386813120546,0,0.0514644909524506,0,0,0,0,0,0,0,0,0,0,0,0,0.122859300161513,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.224609198619047,0.404001050453965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000700730719588679,0
X600036.CH.EQUITY,0,0,0.163944978700953,0,0,0,0,0,0,0,0.444007232062587,0,0.0763452422109279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111842021574946,0,0,0,0,0,0,0,0,-0.167932749847888,0,0,0,0,0,-0.0564741322929595,0,0.234038731527627,0,0,0,0
X601166.CH.EQUITY,0,0,0.265879989101159,0,0,0,0,0,0,0.230932531823667,0,0.042951763119776,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117362452989027,0,0,0,0,-0.0271315617747395,0,0,0.0699802734193492,0,0,0,0,0,0.183596392837061,0,0,0,0,0,0,0,0.219346021346063,0,-0.0358973657771548,0
X601169.CH.EQUITY,0,0,0,0.80443960905459,0,-0.15258378564176,0,0,0.00616622134571467,0,0,0,0.0708176753985723,0,-0.0275164328143332,0.0363166956562486,0,0,0,0,0,-0.104905915187059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209150890566433,0.0231028069658521,-0.0635123169626981,0.516431983108297,0,0,0,0,0,0,0,0,0,0.113985996935173,0,0
X601229.CH.EQUITY,0,0.156089265824789,0,0,0,0,0,0,0,0,0,0.474289459761196,0,0,0,0.0556680422222282,0,0,-0.0912213142215915,0,0,0,0,0,0.409200412704348,0,0,0,0.0647352688616773,0.0193628967391119,0,0,0,0,0,0.110026724249877,0,0,0,-0.0421069747673045,-0.0149479837903419,0,0,0,0,0,0,0,-0.018135238947301,0,-0.14654972069852
X601288.CH.EQUITY,0,0,0,0,0,0,0.68932631276089,0,0,0,0,0,0,0,0,0,-0.163410443358411,0,0,-0.271005006394815,0,0,0,0,0,0,0,-0.17284776250525,0,0,0,0,0,0,-0.164436341109191,0,0,0,0,0,0,0,0,0,0,0,-0.198786092054051,0,0,-0.00180988623366442,0.398813294537978
