,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0.0618915773366322,0.153334930379088,0.295148582388265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112914177218198,0,0,0,0,0,0,0,0,0,0,0,0.0114379159823981,0,0,0,0.129897021621133,0,0,0,0,0,0,0,0,0.0390999294134513,0.0133177457545049,0,0,0,0
X002142.CH.EQUITY,0.273652312225012,0,0,0,0,0,0,0,0.178725508984345,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.244923551600486,0,0,0,-6.93889390390723e-18,0,0,0,0.108773261418146,0,0.0540231059565321,0,0,0,0,0,0,0,0,0.111192801146752,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.00866015393171958,0,0,0,0.183728944506166,0.040936533784771,0,0.0126194314286376,0,0.136139551615923,0,0,0,0.009346757747299,0,0,0,0,0,0.106546484263572,0,0,0,0,0,0,0,0,0.0444540987321596,0,0.16806812013238,0,0,0.103918134886175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.600040090121277,0,0,0.0434786411609869,0.235742477436967,0.0248277076816491,0,0,0,0,-8.67361737988404e-19,0,0.0267618274336885,0,0,0.00643870102208341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780799259633382,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0709632510448899,0,0,0.170515533549505,0,0.0372792065393329,0.00895898085268464,0.315670478657968,0,0,0,0.0253846987879132,0.166808957430214,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0273290009708742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.35249438440575,0,0.290792154790866,0,0,0,0.10068170494865,0,0,0,0,0,0,0,0,0,0,-0.0546057476812408,0,0,0,-0.0347244287366002,0,0,0,0,0,0,0.0966641846173867,0.100415421917069,0,0,0.00587347015339842,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0365141605361123,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.191598890862357,0.123155007981149,0,0,0.0523075817948887,0.105802124188866,0,0,0,0,0,0,0,0.0833150483750783,0.188988324769992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097808880625406,0,0,0,0,0,0,0.0133060197786679,0,0,-0.0131224573235407,0,0,0,0,0,0,0,0,0,0.047675714664369,0
X601169.CH.EQUITY,0,0,0,0.0771821526440506,0.0129621836002984,0.130894510028524,0,0,0,0,0,0,0,0,0.195298970965566,0,0,0,0,0,0.252396498274554,0,0.0790184022795322,0,0,0,0,0,0.0629735991920006,0,0,0.0336857173180566,0,0.022261509756904,0.0168785736639952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.00349750912414589,0,0,0,0,0,0,0.136188315774148,0.0286128716778574,0.179173687792159,0,0,0,0,0,0,0,0,0,0,0,0.384856930054537,-0.0305223251085251,0.182007742988657,0,0,0,0,0.0420752670736223,0,0,0,0,0,0.1165320617084,0,0,0.00323439931030889,0,0,0,1.73472347597681e-18,-0.0577327255112585,0,0,0,0,0
X601288.CH.EQUITY,0.0554506982530883,0,0,0,0,0,0,0,0,0,0.227768615296839,0.39201226126868,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-0.0267207127070895,0,0,0,0,0,0,0,0,0.114885044731564,0,0,0,0,0,0,0.0528001842874785,0,0.0889085107082895,0,0,0,0.0451330647118251,0,0,0,0,-0.0193826708341701
