,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.327694285619373,0.115441990530727,0.111436295999901,0,0.106652085937178,0,0.211060565358098,0,0,0,0,-0.0249789560411405,0,0,0.0259427883206539,0.0305391620963805,0,-0.00778077412917804,0,0,0,0,0,0,0,0,0,0,0,0.0451988970576713,0,0,0,0,0.188860177180526,0,0,0,0,0,0,0,-0.0968591998112298,0,0,0,0,0,0,0.110841117191005,0
X002142.CH.EQUITY,0,0,0,0,0,0.0682014366977816,0,0.367942148260124,0,0,0,0,-0.133768371732879,0,0,0,0,-0.177541649692652,0.188338101454553,0,0,0,0,0,0,0.0587293982941748,0,0,0,0,0,0,0,0.0927958986908931,0,0,0,0,0,0,0,0,0.0853692804391853,0,0,0,0,0,0,0.0905826620312854,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.163687062586358,0,0.105139590704357,0.213443911704173,0,0,0,0,-0.0134499184057447,0,0,0,0,0,0,0.322095549554558,0,0,-0.01135183335778,-0.0578505301513964,0,0,0,0,0,0.10958104953949,0,0.178111810469686,0,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,-0.0256593406544052,0
X600015.CH.EQUITY,0.183145632839957,0,0,0,0,0,0,0,0,0,0.343063164109453,0.133836640354026,0,0,0,0,0.0506721705050434,0.118156908869134,0,0,0,0.00530414188529147,0,0,0,0,-0.139251059352954,0,0,0,0,0,0,0,0,0.0159294974825056,0,0,0,0,0,0,-0.0224276285813041,0,0,0,0,0,0,0,-0.0526250421513289,0.0484186872475581
X600016.CH.EQUITY,0,0.222991221077902,0.369433865330615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.283343143645266,-0.281668546410394,0,0.118115915036069,0,0,0.468066164406536,0,0,0.0139716224226717,0,-0.180929351026204,0,0,0,0,0,0,0,0,0.372199767082091,0,0,0,0,0,-0.0355630227730472,0,0,0,0,0.226655973853848,0,0.148872346401082
X600036.CH.EQUITY,0,0.17559674948084,0.118010769910909,0,0,0,0,0,0.00978791847952615,0.154613612409477,0,0,0,0,0,0,0.153083984644291,0.0174755338347807,0,0,0,0,0,0,0.0370148017729836,0.00881162142028949,0,0,0,0,0,0,0,0,0.0330175706963504,0,0,0,0,0,0,0,0,0,0.269382793975514,0,0,0,0,0,0.027415621307995,-0.0427233609787207
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.232064897665713,0,0,0.0586637694366721,0.13242095703786,0,0,0,0,0,0,0.0505949872760852,0,0.215493534469943,0,0,0,0,0,-0.134110508018385,0,0,0,0,0,0,0,0,-0.0232500648534286,0,0,0,0,0.028424118856672,0,0,0.0405673188034799,0,0,0,0,0,0,4.33680868994202e-19,-0.0314310573703747
X600926.CH.EQUITY,0.186846925767292,0.233501563160383,0,0,0,0,0.0830683260540228,0,0,0,-0.0936787010143738,0,0,0,0,0.374356018861128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435879694124676,0,-0.113251681593819,0,0,0,-0.0593532545215503,-0.0225043402732795
X601009.CH.EQUITY,0,0.138040863564006,0,0,0,0,0,0.0771283556798825,0,0.0251747859544675,0,0.18757624297827,0,0.0782073924321403,0,0,0,0,0,0,0.298696797398682,0,0.156569984018137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119518885408504,0,0,0,0,0,0,0.0871070970947573,0,0,0,-0.0952699101579739,0,-0.193869230540973,0,0
X601166.CH.EQUITY,0.286215340970681,0,0,0,0,0.545219542094579,0,0,0,0,-3.46944695195361e-18,0.208886348570227,0,0,0,0,0,0,0,0,0,0,0.0890943538795178,0,0,0,0,-0.0527699098278374,0,0,0,0,0,0,0,0,-0.178461041716206,0,0,0,0,0,0,0,0,-0.0400915390292563,0,0,0,0,0,0
