,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.15271139727984,0,0.0689015086413143,0,0,0,0.0517549839569971,0,0,0,0,0,0,0.0385768355381543,0,0,0,0,0,0,0.0310281886913402,0,0,0,0,0,0,0,0,0,0,0.16320957399757,0,0,0,0,0.211241818425734,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.232892667284036,0,0,0,0,0.0240638319065778,0,0,0,0,0,0,0,0.115382144173367,0.0014991494721971,0,0.0565901851208702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309487912935214,0,0.0370991452985149,0,0.042795189887033,0,0,0,0,0,0,0,0,0,0,0,0,0.0881715268707547,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.0684790702962404,0,0.0244439433021532,0,0.175774504850155,0.0330960276738362,0,0.36285711155145,0,0,0,0,0.082671482926143,0,0,0,-0.217448806204616,0,0,0,-0.0231290156506439,0,0,0,0,0,0,0,0,0,0,0,0,0.2323687626064,0,0,0,0,0,0,0,0.102153791808641,0,0,0
X600015.CH.EQUITY,0.0621886476582391,0,-0.257678847175606,0,0,0.00721382555048634,0,0,0,0,0,0,0.237685940021802,0,0,0.729295271861458,0,0,0,0,0,0,0,0,0.0225709570090124,0,0,0,0,0,0,0,0,0,0,0,0,0.00612106061146578,0,0,0,0,0.0249506609732112,0,0,0,0,0,0,0,-0.342692402463403
X600016.CH.EQUITY,0.0408533888491564,0.0979271571927648,0.0627204729408951,0.222803292520486,0,0,0,0,0,0,0.358660946595966,0,0.05494014633947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.0248256858377279,0,-0.0191185717125836
X600036.CH.EQUITY,0,0.223889467479861,0,0.285289977766726,0,0,-0.0588424549207701,-0.127550941282093,0,0,0.438566641084963,0,0.0320054932340608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810657896263063,0.234684648452896,0,0,0,0,0,0,0,0,0,0.0475412133357501,0,0.104723226287044,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.102967012758843,0.00562338590879091,0.26264577421061,0,0,0,0,0,0,0.263136125806694,0.164956426113658,0.0789969971348889,0,0,0,0,0,0.0386416678634404,0,0,0,0,0,0,-0.0598956707067297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069791023816863,0,0,0,0,0,0,0,0,0,0,0.0616834192454442,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.0295004700569243,0,0.253479671667154,0.0247656910545484,0.086728924377877,0,0,0,0,0.283775149681245,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0923071031941633,0,0,-6.93889390390723e-18,0,0,0,0.0454127254131546,0.0446011956889218,0,0.06726077879429,0,0.0132264929807969,0,0,0,0,0.0536712416047002,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.187316787444431,0.0901431573282059,0,0,0.034072038175867,0,0,0,0,0,0.40631903055356,0,0,0,0,0,0,0,0,0,0.0591146452736021,0,0.0701661897591441,0,0,0.0848680747196317,0,0,0,0,0,0,0,0.0682121442798457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16011266403001
X601288.CH.EQUITY,0,0,0,0,0,0,0.959995566694819,0,0,0,0,0,0,0,0,0,-0.112746775914597,0,0,0,0,0,0,0,0,0.0948657808085897,0,0,0,0,0,0,0,-0.392422375109047,0,-0.0186769242820376,0,0,0,0,0,0,0,0,0.184568176706477,0,-0.308878867394288,0,0,0,0
