,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.28659431439546,0.192923137454385,0,0,0.287508396664914,0,0,0,0,0,0,0.248584578249053,0,0,0.0342511577312528,0,0,0,0,0,0,0,0,0,0.107565460317677,0,0,0,0,0.0384969148379464,0.113541928044954,0,0,-0.117119321533437,0,0,-6.93889390390723e-18,0,0.0963842926071046,0,0,0,0,0,0,0,0,0,-0.0538881549874602,0,0
X002142.CH.EQUITY,0.14280107967508,0,0,0,0,0.514942596640185,0,0,0,0,0,0,0,0,0,-0.0956305694394523,0,0,0,0,0,0,0.177745129834756,0,0,-0.063493699227665,0,0,0,0,0.180847244732677,0,0.0563818926722579,0,0,0,0,-0.115016506961017,0,-0.0944943868183664,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.066148221099394,0
X600000.CH.EQUITY,0.379481281514584,0,0,0,0,0,0,0.226130778368397,0,2.71050543121376e-20,0.307205716603226,0,0,0,0,0,0,-0.0488767972979379,0,0.05108687555421,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413891665959933,0,0,0.00371962122260278,0.0652671614814278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097678989209713
X600015.CH.EQUITY,0,-0.0297988484215961,0,0,0.230693427778442,0,0,0.0735350510478622,0,0,0,-1.38777878078145e-17,0.241532016109554,0,0,0,0,0.0117059773583698,0.00126977201992329,6.7762635780344e-21,0,0,0.110473739593625,0,0.0201204195445516,0,0,0,0,0,0,0,0.212314715633797,0,0,0,0.0915380912220774,0,0,0.0298639289769429,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.130742639452315,0,0,0,0,0,0,0.226778691247402,0,0.151425395369337,0,0.127724884744386,0.0775511981359006,0.101898780801102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107420382058271,0,0,0,0,0,0,0,0.0699263660609017,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.362473942471942,0.0692272055282988,0.135375979125261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162400513827772,0,3.46944695195361e-18,0.00240778364755016,0,0.0588720172262329,0,0,0,0,0,0,0.079671209528245,0,0.165977747814598,0,0,0,0,0,0,0.0923900556977521,0,0,0,0,0,0,-0.00533961120098431,0,-0.0233848266055638
X601166.CH.EQUITY,0,0,0,0,0,0.458192801572263,0,0,0,0,0,0,0.363205924324457,0,0,0.0448520056211164,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.00270228425207178,0,0,0,0,0,0,0,0,0,0,0.0320353700083715,0,0,0,0,0,-0.00539439032250568,0,0,0,0,0,0.0965873911946556,0,0,0,0
X601169.CH.EQUITY,0,0,0.394893504511755,0,0,0,0,0,0,0,0.4126976834898,0,0,0,0.179385256715364,0,0,0,0,0,0,0.15965035797001,0,0,0,0,0,0,0,0,0.0472091414568042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,-0.376540460509382,0,0,0.228222442320667,0,0,0,0,0,0.028783906918273,0,0,0,0.11325228052209,0,0,0.121164058471937,0,0,0.164761560551095,0,0,0.385452197890113,0,0,0,0,0.140140000005473,0,0,0,0,0,0,0,0,0,-0.272829878744438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.229860585291114,0,0,0.467516209458956,0,0,0.238441693870384,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0930445907301235,0,0,0,0,0.00605954990626344,0,0.0354215575069572,0,0,0,0,0,-0.00990420685121591,0,0,0,0,0,0,0,0,-0.0546497942970908
