,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.148228841673254,0,0,0,0.197931650884084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144043921394728,0,0,0,0,6.93889390390723e-18,0.147421420580698,0,0,0,0.0888961477070288,0,0,0,0,0,0,0.0767767156452794,0,0,0,0.176894614166415,0.00994122132041393,0,0,0,0,0,0,0,-0.100641000616827
X002142.CH.EQUITY,0.265211959837036,0,0,0,0,0,0,0,0.368829510070703,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885427604205568,0,0,0,0,0.0389781179700982,0,0,0,0,0,0.106779584053006,0.0349568211323326,0,0,0,-0.00388459102719013
X600000.CH.EQUITY,0.0496153098237795,0,0,0,0.0928615978359643,0,0,0,0.0529834336198913,0.133997775417794,0,0.19881630932544,0,0.0331464157876919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531066122501705,0,0,0.092297152684203,0,0,0.164824534912737,0.0142369084682752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.137454915757194,0,0,0,0,0.189971324561879,0.108979040692918,0,0,0,0,0,0.277107843163676,0,0,0,0,0,-0.0522648475611781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.259936184756226,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.153845478553375,0,0,0,0.00229536616686194,0.0768043664195225,0.0925059594704457,0.0354970506850025,0.243412371175936,0.0441586183155221,0,0.098361401885919,0.0583156580533129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667441606785475,0,0,0,0.199637837243527,0,0,0,0,-0.0299618128252802,0
X600036.CH.EQUITY,0.00724104590940191,0.282354251691785,0,0,0,0,0.198910348988047,0,0,0,0,0,0,0.066742582718184,0,0,0,0,0,0,0.0989601079043398,0,0,0,0,0.0467249881405027,0,0,0,0,0,0,0,0.0709962464599242,0.27293173738874,0,0,0.00586930570279674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0557727746020586,0,0,0.102175005154321,0,0.434923438971335,0,0.0105626294151889,0.0102292516153526,0,0.0524801561263492,0,0.225420333827988,0,0,0,0,0,0,0,0.0488612903628163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380956184357934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.153064511825276,0,0.461162338151808,0.0440331202280227,0,0.140261888280796,0,0,0,0,0,0,0,0,0.00814290428743649,0.154822015701283,0,0,0,0.0251251246763771,-0.0631173648152988,0,0,0,0.157040956724752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00827865109501605,0,0,0,0,0,0,-0.0311966958059247
X601229.CH.EQUITY,0,0.0727653400898903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250126417701363,0,0,0.252282424847431,0,0,0.0340058907124087,0,0,0,0,0.148392930850022,0,0,0,0,0,0,0.127423520643775,0,0,0,-0.0179470170989164
X601288.CH.EQUITY,0,0,0.192478080047302,0,0.0484062845948872,0,0,0,0,0,0,0.299432199110911,0,0.0884363775256719,0.179863908827043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12377808307513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
