,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.163648278779006,0,0,0,0,0.0105735899328055,0,0.273571991492391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171262045921637,0,0,0.0581618058571047,0,0,0,0,0,0.194418912441245,0,-0.214983737520812,0,0,0,0,0,0.100284695419093,0,0.00565664119014567,0,0.058117482919845
X002142.CH.EQUITY,0.216856027625486,0,0,0,0,0,0.133540687396472,0,0,0,0,0,0,0.30785488960524,0,0,0,-0.0126540386363638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114804768489129,0.0441219527088038,0,-0.0697309496636836,0,0,0,-0.0157267318491044,0,-0.00172505190603547,0,0,0,-0.023292048498419
X600000.CH.EQUITY,0,0.160631910272824,0,0,0.0264928443474406,0.233249347038608,0,0,0.109807165272208,0,0,0.0819137478076972,0,0,0,0,0,0,0,0,0.0615841851690242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225765652379841,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.444284314848391,0.0966558030706517,0.0738002022489779,0,0.0991700763786304,0,0,0,0,0,0,0.010089774563807,0,0,0,0,0,0.0991827666585895,0,0,0,0.052467695810547,0,0,0,0,0,0,0,0,0,0,0,0,0.0977320159570316,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.0587589298579959,0,0,0.113786791262008,0,0,0,0,0,0.135489710155034,0,0.0261597268503329,0,0,0.162455535660512,0.0931692215104648,0,0,0,0.0774972097410737,0,0,0,0,0,0,0.128324110579679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557794508171415,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302409273940503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143067593846721,0.657049269960486,0,0,5.42101086242752e-20,-0.177043987140257,0,0,0.239555703996092,0,0,0.0195158685756561,0.0168650374254017,0,0,0,0,0,4.33680868994202e-19,0,0,0,0
X601166.CH.EQUITY,0,0.218970065202224,0,0,0,0.223840084591376,0,0,0,0,0,0,0,0,0.394418277641031,0,0,0,0,0,0,0,0,0,0,0.259781619357426,0,0,0,0,0,0,0.222784511869983,0,0,0,0,0,-0.0506859680259033,0,0,0,0,0,0,0,0,-0.0181016095983885,0,-0.0168531734928748,0.223532767721853
X601169.CH.EQUITY,-0.0093333339737834,0,0,0.852816623651089,0,0,0,0,0,0,0,0,0.174655422021929,0,0,0,0,0.122878777978845,0,0,-0.100301873191248,0,0,0,0,0.112177927939586,0,0,0,0,0,0,-0.018821386237437,-0.407102952054432,0,0,0,-0.125320951897208,0.33784916458094,-0.030392766346924,0,0,0,0,0,0,0.0364702895864449,0,0,0,0
X601229.CH.EQUITY,0.0798724253699066,0.164428106316478,0.105633028194333,0.0279525062753271,0,0,0,0,0,0,0,0,0,0.0951043936965745,0.185538807777327,0.128775551047844,0,0,0,0,0,0.0286678729310959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900427887695815,0.0862313066241863,0,0.165315969852154,-0.0864314923017969,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0225055110681265,0,0,0,0,0,0.118764397526485,0,0,0.00874958792072895,4.33680868994202e-19,0.160687154531834,0,0.2328348628335,0,0,0,0,0,0,0.0597068329003795,0,0.0429730915335496,0,0,0,0,0,0,0.0902998882008719,0.214415253740937,0,0,0,0,0,0,-0.0857611904563746,0,0,0,0,0,0,0,0.121748746170737,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.300627241018659,0,0.0317381526558986,0,0.029314017438081,0,0,0,0,0,0,0,0,0.173949147047571,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165503564065045,0,0,0
X601398.CH.EQUITY,0,0,0.200624892087932,0,0,0,0,0,0.125501016446201,0,0,0,0,0.10035856710814,0.361183836366211,0,0,0,0,0,0,0,0,0,0,0,0,0.0620011030599254,0,0,0,0,0,0,0,-0.132616094664381,0,0,-0.157537688193405,0,0,-0.0197763226770431,0,0,0.0538892795803429,0,0,0,0,-0.0256586338522581,0
X601818.CH.EQUITY,0,0,0.113256562382393,0,0,0,0,0,-1.0842021724855e-19,0.165919012570241,0,0,0,0,0.0341708647123472,0.135575426017755,-0.0397302776882512,0,0,0,-0.0195503576190443,0,0,0,0,0,0,-0.0438437546966586,0,0,0,0,0,0,0,0.0467356499381548,0,0,-0.0434140087606913,0.0274216772419221,0.0587025307121185,0,0,0,0,0,0,0,-0.0231508530508151,0,0
X601939.CH.EQUITY,0,0.386681871607568,0,0.0956314864892156,0,0,0.0200011116593667,0,0,0,0,0.236193080505404,0,0,0,0,0,0,0,0.0134693158605424,0.0215166522125011,0,0,0,0,0,0,0,0,0,0,0,0,0.0399420181453833,0,-0.0491790933309846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0129189722372125,-0.0728787789622915,0,0,0,0.0477801130802296,0,0,0.501611403778012,0,0.359532279094065,-0.0547332555750331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079444033437703,8.67361737988404e-19,0,0,0,0,0,-0.075273628319007,0,0.0831870666559476,-0.103743966516823,0.0708331162050498,0,0,0,0.232294348803828,0,0,0,0.154613609705367,0
X601998.CH.EQUITY,0,0,0.271750496214561,0,0,0,0,0.0974541939935418,0.141249688466252,0,0,-0.155916489875325,0,0,0,0,0,0,0.10991912880299,0,0,0,0,0,0,0,0,0,0,0,0.273541838106032,0,0,0,0,0,-0.232076745485558,0,-0.0912474353431227,0,0,-0.03667881675651,0,0,0,0,0,0.469636875472061,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0482666578434128,0,0,0.21726100284794,-0.167779734787861,0,0,0,0,0.313593951721621,0.289348303290904,0,0,0,0,0,0,0,0,0.113012051142315,0,0,0,0,0,0,0.261518318876773,0,-0.159963414289195,0,0,-0.00844773346471202,0,8.67361737988404e-19,-0.12905040684733,0,0,0,0,0.0452806443175813,0,-0.0874237601809102,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380134618136802,0,0,0,0.169796593156349,0,0.531724333827638,0,0,0,0,0,0,0,0,0,0,0,0.0106538064106949,0,0,1.0842021724855e-19,0,0,0,0,0,-0.0259832936469812,0,0,0,0.114256690050339,0,0,-0.0604254390690885,0.364996091325519,0.0586071465541763,0,0.120436715994354
X5.HK.EQUITY,0,0,0,0.174950142761541,0,0,0.080656939092747,0,0,0.11162406670752,0,-0.0110654664461704,0,0,0,0.239638885751482,0.241837352959254,0.363203612376014,0,0,0,-0.217588658082419,0,0,0,0,0,0,0,-0.219648352691908,0,0,0,0,0.117354020459587,0,0.167833088819568,0.307335895547971,-0.0615981511742947,-0.244409297517886,-1.73472347597681e-18,0,0,0,0,0,0,-0.247752478408994,0,0.0560227585902501,0.0438808498518701
X000166.CH.EQUITY,0,0,0,0,0.00252680192621721,0,0,0,0,0,0,0.102692278862258,0,0,0,0,0,0,0,0,0.243563723904984,0.253833174201019,0,0,0.367672810117689,0,0,0,0,0,0.0374864659468386,0.076386239843112,0,0,0,0,0,0,0,0.065424871473265,0.0187349604719964,0,0,-0.0152649483508834,0,0,0,0,0,-0.0375323361802141,0
X002736.CH.EQUITY,0,0.0683022819078642,0.118103787012429,0,0,0,0.134965659498779,0,0,0,0,0,-0.0412754947010329,0,0,0.0858763565528061,0,0,0,0.269220959228391,0,0,0,0,0.103324941832856,0,0,0.0532085553390742,0,0,0,0,0,0,0,0,-0.0283790652620429,-0.166190844414136,0.239349898830826,0.122589888986993,0,0,0,0.0618670631486181,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,-0.0621079818956894,0,0,0,0,0,0,0.108976026939367,0,0,0,0,0,0,0.0397666749589664,0,0,-0.0348557500992442,0.172190812708926,0,0,0.237998873126377,0.126910833994168,0,0.0923013598316057,0.0628793048007644,0,0,0,0.0534579557020528,0,0,0,0.233552578114629,0,0,0,0,0,-0.0653349325139418,-0.157734962486922,0,0.100422414642869,0,0,0,0,0,-0.108088746915305,0
X600030.CH.EQUITY,0.0571940467846732,0,0,0,0,0,0,0,0,0,0,0.0219433989920344,0,0,0.0670896134564214,0,0.084476794044406,0,0,0.103431123386428,0,0,0,0,0.019359003503472,0,0.370204581902604,0.204945683971415,0.0377505614041339,0,0,0.0963483059161563,0,0,0,0.0526497296091362,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0
X600837.CH.EQUITY,0,-0.0187384590224774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154405640163985,0.299536930571539,0.0541325487591088,0,0,0.0483133562883087,0.136589202435522,0,0,0,0.178131654710987,0,0,0,0,0,0,0,0,-0.22564891950674,-0.0239806542827643,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,-0.0662386201555362,0.100665127628399,0.0762270756427741,0,0,0,0.0191626556896432,0,0,0,0,0,0,-0.0536853673343333,0,0,0,0.0775745327914666,0,0.0600520178974776,0,0.167950982909181,0.164744144971883,0,0,0.357161846893179,0,0.15952325516961,0,0,0,0.0646077781888845,-0.0352102187839734,0,0,0.0241263775123989,0,0,0,0,0,0,0,0,-0.0948743076548487,0,0,-0.0535037480423992,-0.0693713819413488,0.0462227847033079
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.00830316683492011,0,0,0,-0.00722220623428541,0,-0.11272153977894,0,0,0,0,0,0.0875412719178591,0,0.125255969195669,0,0.0164608606213493,0,0,0,0.545615309340052,-0.0177583393291399,0,0,0,0,-0.0852411165881087,0,0,0.038012595519271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,-0.0698429760815721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114837793954923,0.191690918476468,0,0.461058669780805,0,0,0,0,0,0.152396171748475,0,0,0,0,0,0.0831608950024846,0,0,-0.0865032238166376,0,0,0,0,0,-0.0221235415046705,0.0310803513909334,-0.0137568531755382,0,0.069118290315037,0
X601688.CH.EQUITY,0,0.0389601462478391,0,0,0,0,0,0,0,-0.120248187550396,0,0.0415212013958088,0,0,0,0,0.119421898137568,0,0,0.0781278835214922,0,0,0.552445637398393,0,0.132614893078624,0,0,0,0,0,0,0,0,0,0,-0.0396929056275574,0,0,0.177491533338556,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.0453308344874029,0,0,0.124074911794024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042143760493205,-0.0997979437412854,0,-0.357693236415793,0.448261233377771,-0.0158332738201832,0,0,0,0,0,0,0.124374755118508,0,0.440013471284921,0,0,-0.119323803037129,0,0,0,0,0.0725137527527488,0,0.256653958454382,0,0,0,0,0,0
X601318.CH.EQUITY,0.21685096638771,0.00534242651825204,0,0,0,0.129320817020535,0,0,0,0,0.0186073743593833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516256815470639,0.0154736852764335,0,0,0.0864810430620096,0,0.0279827532173224,0,0.0443906727568889,0,0,0,0,-0.0679511293773644,0,0,0.054548133898328,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101788130390386,0,0,0,0.358215419986891,0,0,0,0,0,0,0,0.0303328153042342,0,0,0,0,0,0.297688686165079,0.000605661235038874,0.128908797348585,0,0,0,0,0.053381666611798,0,0.0719370784287418,0,0,0,0,0,0,0,-0.0489430886562473
X601336.CH.EQUITY,0,0,0,0,0,0.137327026042976,0,0,0,0.0352432444700507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308118811607049,0,0,0,0.222062809863389,0,0,0,-0.195549425318402,0,0.0890187024696849,0,0.270331856216894,0.26052133764938,0,0,0,0,0,0,0,0,0.0139421599509679,6.93889390390723e-18,0.044939549055374
X601601.CH.EQUITY,0.225933801473515,0,0,0,0,0.108975577968136,0,0,0,0,0,-0.01267337140968,0.126082423131371,0,-0.208574145208143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406911255067156,0,0,-0.258954826236763,0.207918123783161,0,-6.93889390390723e-18,0.117154370962599,0,0,0,0,0,0,0,0,-0.028429924588131,0
