,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0,0.315549802491116,0,0,0,0,0,0,-0.0330608497891507,0,0,0,0,0,0,-0.0399652951161987,0,0,0,0,0,-0.127172545156899,0,0,0,0,8.67361737988404e-19,0,0,-0.030789780631199,0.060606154042315,0,0,0,0,0,0.402402884519222,-3.46944695195361e-18,0.0322413659684449,0,0,0,0,0,0,0.0683200437735408,0
X002142.CH.EQUITY,0.014768259742129,0,0,0,0,0,0.337524682792185,0,0.0730236580198909,0,0,0,0,0,0,0,0.0903039303028531,-0.140820752376365,0,0,0,0,0,0.313650896928303,0,0,0,0,0,0,0.00241654769890031,0,0,0,0,0,0.0656837049791683,0,0,0,0.152949405456792,0,0,0,0,0,0,0,0,-0.0668236382700048,0.0499907240216956,0
X002958.CH.EQUITY,0,0,0,0,0,0.148785384827751,0,0,0,0,0,0.0174809781149304,0,0.300637628866028,0,0,0,0,0,0,0,0,0,0,0,0.0508554641126008,0,0,0,0.133286616681543,0,0,0,0,0,0,0,0,0,0.0929299254812059,0.12573619617063,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.10780527367176,0
X600000.CH.EQUITY,0.0896452295386101,0,0,0,0,0,0,0,0,0,0,-0.0670127125828816,0,0,0,0,0,0.78111921940349,0.0731206584160142,-0.0265063273143085,0,0,0,-0.107080376687107,0.0624322590942307,0,-0.0642032712796663,0,-0.0772798775453008,0.0459025959174531,0.0251181377483309,0,0,0,0,0,-0.217899873429391,0,0,0.0707987329837885,0,0,0.273629864673765,0,0,0,0,0,-0.00828168022224883,-0.117777930068189,1.0842021724855e-19,0.0316756409900922
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0916395225622138,0,0,0.980320189888456,0,0,0,0,0,0.136856862929175,0,0,0,0.0428377955236859,0,0,0,0,0,0,0,0,0,0,-0.107332124699892,0,0,0,0,0,2.77555756156289e-17,0,0,-0.13509737603226,0,0,0.0623626955776522,0,0,0,0,0.175952654421163,-0.0704024052157501
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.045740723073253,0.31455022619519,0,0,0.17565696277043,0,0.234214823098022,0,0.0341379550832448,0.0431527017849321,0.0424479111934328,0,0,0.170802459233615,0,0,0.0602520066590817,0,0,0,0,0,0,0,0,0,0.0346524160797367,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.347556246155055,0.0319905395326018,0,0,0,0,0,0.00199439917139558,0.359190299979464,0,0,0,0,0,0,0,0,0,0,0.0074539893377686,0,0.0164661025883366,0,0,0.0243939767048396,0,-0.0228837740818895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227251275694799,0,0,0,0,0,0,0,0,-0.0705739742510039
X600919.CH.EQUITY,0.107135370149231,0,0,0,0,0.0583542299592516,0,0,0,0,0,0.00411459331182107,0,0,0,0,0.00867763418803254,0,0,0,0,0,0,0,0,0,0,0,-0.156312803761089,0.116662616772348,0,0,0,0,0,0.314707370840077,0,0,0,0,0,0.29708010752874,0,0,0.0966171992350376,0,0,0,-0.113887802254921,0,-0.111620116496554,0.0900359050213251
X600926.CH.EQUITY,0,0.278860228992663,0,0,0,0,0,0.287163741025302,0,0.120591227335551,0,0,0,0,0,0,0.244283774347256,0,0.142539657514626,0,0,0,0,0,0,0,-0.0508217287963888,0,-0.0820285263911381,0,0,0,-0.104427746482976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112888511232496,0
X601009.CH.EQUITY,0,0,0.0148705026949547,0,0.0521723456680411,0,0.243530151100748,0,0.00102245887642557,0,0,0,0,0,0,0,0,0,0.192220913704072,0,0,0.120650684640908,0.0383873076492869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1004343674866,0,0.188234392458359,0,0,0,0,0.0949567150063282,0,0.0374342917359104,0,0,0
