,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.103174692493328,0,-3.46944695195361e-18,0,0.0699438378325427,0.16590091837773,0,0,0,0,0,0,0.069391832740637,0,0,0,0.162850392117508,0,0,0,0,0,0,0,0.299838702276399,0,0,0,0.0200271150655934,0,0,0,0.0948691809110908,0,0,0,0,0,0,0,0.132546505911741,0,-0.124486827306155,0,0,0,0,0,-0.191123797491324,0,0
X002142.CH.EQUITY,0.355080411915222,0,0,-0.0859567995029035,0,0.158989757961056,0,0,0,0,0,0,0,0,0,-0.152029519224001,0,0,0,0,0,0,0.0931899287476931,0,0,-0.149900663293619,-0.0345542113443782,0,0,0.0835059924146931,0.219881192393364,0,0.238009438841183,0,0,0,0,-0.0680350617030993,0,0,0,0,0.0652775932631702,0,0,0,0,0,0,0,-0.0954790520817338,-0.020646496470346
X600000.CH.EQUITY,0.132214038586156,0,0,0,0.117682206705679,0.308448480293623,0,0.213716678759345,0,0.0310310406443359,0.12885359636723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075094868082592,0,0,0,0,-0.110281619886176,0.0252419179299565,0,0,0,1.73472347597681e-18,0,0,0,-5.42101086242752e-20,0,0,-0.0360411431090749,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.0469602610232093,0,0,0,0.01484607996168,0,0,0,0.118227316416463,0.164569326295355,0,0.0540174132463118,0,0,0,0,0,0,0.0442449435268453,0,0,0,0.0431632959688871,0.0415600148306022,0,0,0,0,0.250129686105509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.230849019229651,0.194419010120563,0,0,0,0,0,0,0.224693242284408,0,0,0,-1.73472347597681e-18,0,0.0222920800964469,0,0,0,0,0,0,0,0,0.016565897146737,0,0.148408229549555,0,0,0.0663347198340558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.322210392498678,-8.67361737988404e-19,0.132419857292107,0,0,0,0.0938256282145684,0,0,0,0,0,0,0,0,0,-0.0293990460195843,6.93889390390723e-18,0,0.0283055984442543,0,0,0,0,0,0.0715079345036335,0,0.059560189803402,0,0,0,0,0,0.092674868017699,0,0.0660738220022185,0,0.0604752817799938,0,0,0,0,0.233168514801987,0,0,0,0,0,0,0,0.00306873779293546,0.133775346985767
X601166.CH.EQUITY,0,0,0,0.184177510914354,0,0.470177733073012,0,0,0,0,0,0.00694673645938013,0.0469397961307253,0.0327111864650051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015492521663013,0,0.216005643321332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.281458091688895,0.343942798082361,0,0,0.0741161287075058,0,0,0,0.343690189626147,0,0.0213052425658448,0,0.0654071337707674,0,0,0,0,0,-0.0118264324171859,0,0,0,0,0,0,0,0.00272364740236963,0,0,0,0,0,0,0,0,0,0,-0.131727417599272,0,0,0,0,0,0,0,0,0,0,0,0.0864851093838143
X601229.CH.EQUITY,0,0,0,0,0,-0.00971521943292226,0,0,0,0.104226116897828,0,0.106406721671946,0,0.366426330406916,0,0,0,0,0,0,0,0,0.39228163361029,0,0,0,0.0312879704262129,0.149096300522327,0,0,0,0,0,0.0935858955690948,0,0,0,-0.0899546016721735,0,0,0.0267600587091749,2.16840434497101e-19,-0.036155114708622,0,0,0,0,0,0,0,-0.134065887708683,0.0325570095207787
X601288.CH.EQUITY,-0.00472021989628797,0,0,0,0,0,0,0,0.178472007255885,0,0,0.438769094265756,0,0.144140908630505,0.147750971190188,0,-0.00450520997089479,0,0,0,0,0,0.188870398278425,0,0,0,0.0389557816076195,0,0,0,0,0,0,-0.118403938643892,0.0288885476716178,0,0,0,0,0,0,0,0,0,0.0490388560690827,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.314312356941521,0,0.0989512070327817,0,0,0.14968560782566,0,0,0,0,0,0,0.0770860376379927,0.180278455650694,0,0,0.165439115400091,3.46944695195361e-18,0.0290441032488159,0,0,0,0,0,0,0,0,0,0,0,0.0202421521981932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117833614399898,0,0,0.0319141225845153,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0719826065090952,0.469432047311786,0,0.11134526549419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15698957226279,0,-2.16840434497101e-19,-0.198963774359297,0,-0.034133257042674,0.0220020948435723,0,0,0,0.0245770382528935,0,0,0,0,0.147758773640714,0,0,0,0.125644300145359,0,-0.0605407721979291
