,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0.158471924438161,6.93889390390723e-18,0,0,0.0144153852712174,0,0.389519858595303,0,0.0125150632645104,0.0169625692605407,0,0.253531847057847,0,0,0,0,0,0,0.000288955396556451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414839638485213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.0914741441845432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809847744537481,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350694523666437,0,0.136534946775413,0,0,0,0.373568776598484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851066937276784,-0.0227489127794406,-0.114007622486691
X600000.CH.EQUITY,0,0,0,0.339687902706311,0.407061330716613,0,0,0.0390361277790614,0,0,0.0583296685045197,0,0,0,0,0,0,0,0.0828676036558865,0,0.0241112845867786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0167242040203031,0.256384132718304,0,3.46944695195361e-18,0,0,0.35037569825327,0,0,0,0,0.0313143584939514,0,0,0.138820105627064,0,0,0,0,0,0,0,0,0,0,0.0375758590674669,0,0,0,0,0,0,0,0,0.0912929157759986,0,0,0,0,0.0492591847667024,0,-0.0039706921717994,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.306273476193241,0,0.0305433066379972,0.15302534827421,0,0,0.130814066251033,0.179884004955847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113994523119091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352885872690111,0,0,0,0,0
X600036.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0,0.0218151423754553,0,0,0.0547784864342118,0,0.0978083196798581,0.0978520796501804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114020699316095,0,0,0.0137070078003058,0,0.0800181850823569,0,0.0180697871811621,0.0799828213478842,0,0,0.0268266170187096,0,0,0.203229894598388,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.230553118124021,0,0,0.0661198260081037,0,0.154393548693495,0,0.0402398700956794,0,0,0.351457538612879,0.0885297851376493,0,0,0,0,0,0,0,0,0,0.062886294469019,-0.0712769708529732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447309439688662,0,0,0,0,0,0,-0.00208463136614528
X601169.CH.EQUITY,0,0,0.177378178631007,0.330909602998442,0.0417236328810918,0,0,0,0.0775496799369824,0,0,0,0,0,0.0506589703404477,0.155939859638433,0,0,0,0,0,0,0.141980172792429,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0043826692084174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.100176552154599,0.140042388441684,0,0,0,0.0397398295150783,0,0,0,0.358720116931082,0,0,0.180633588978497,0,0,0.0827704686675033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717137354246445,0,0,0,0,0
X601288.CH.EQUITY,0.0963556999427042,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.320691950558325,0,0.124995998778725,0.381531711816343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372878621372403,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
