,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0.109165043921544,0.1347606488453,0,0,0.0136629804154774,0.117897729540767,0,0,0,0,0,0.0124909406277588,0,0.0202885309414523,0,0,0.0114943531263945,0,0.200639463424912,0,0,0,0,0,0,0,0.0489481464044153,0,0.0142044682232154,0.0370439294783825,0,0,0,0,0,0,0,0.0415172160643422,0.144020561454276,0,0,-2.16840434497101e-19,0,0.0284864061975687,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0478079469582982,0,0.030968515603459,0,0.362718972453618,0,0,0.0190288739849504,0,0,0,0.0163638324435442,0.235648777682965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504150641135526,0,0,0,0,0,0,0,0,0.162956065095839,0,0,0.0713998085300819,0,0,0.226346535621065,0,-0.0628947390665399,0,0
X600000.CH.EQUITY,0,0,0,0.0672448070288218,0,0,0,0,0,0,0,0.441459293124617,0,0.00242649037407318,0.219491977650074,0,0,0.020884265903414,0,0,0,0,0,0,0,0,0,0,0,0,0.118865870914337,0,0,0,0,0,0,0,0,0,0,0,0,0.0334178761080152,0,0,0.00694084656951151,0,0.0599969793506771,0,0,0
X600015.CH.EQUITY,0,0,0.00324152189021092,0,0,0,0.0794675949469704,0,0,0,0.283806044888582,0.261897173687403,0,0,0,0,0,0,0,0.0350772624137668,0,0,0,0,0.24180201100521,0,0.179304010087886,0.0094330819642261,0,0,0,-0.0502957208939518,0,0,0,0,0,0,0,0,0.0864484339781094,0,0,0.106627712515131,0,0,0,-0.130127052502961,0,0,0,0
X600016.CH.EQUITY,0.0259490316996215,0,0,0,0,0.082363271579873,0,0,0,0,0,0,0,0.0524188090444126,0,0.292286962805456,0.0282474285278871,0,0,0,0,6.93889390390723e-18,0,0.257169389471289,0,0,0,0,0,0,0,0,0,0.101820488765686,0,0,0,0.0848862655942291,0,0.0830681544045012,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.492005083259106,0.0397135911804278,0,0,0,0,0,0,0,0,0,0,0,-0.00800087141427917,-0.083120782845503,0,0.19912126161998,0,0,0,0,0,0.287962719580233,0,0,0,0.051147150136254,0,0,0,0.160479535577073,0,0,0,0,0,0.0114453932612355,0,-0.0633696563043175,0,-0.111646778558873,0,0,0,0,0,0,0,0,0.0842286082002446,0,0
X600919.CH.EQUITY,0,0,0,0.0230945946311506,0,0,0,0.423614355170926,0.207427827371047,0,0,0,0,0.110374989519621,0.0163191804913669,0,0,0,0,0.148010705750165,0,0,0,0,0,0,0,0,0.124106468514296,0,0,0,-0.0524627267572022,0,0.0711272014573347,0,0,0,0,0,-0.0659472938595426,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.309666167917921,0,0,0,0,0.430179766201883,0,0,0,0,0,0,0.0735549644837129,0,0,0,0.210882438675553,0,0,0,0,0,0,0,0,0,0,0.117250068624101,0,-0.00465952756340276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00971730018245264,-0.0663724453239423,-0.128824961345522,0,0,0,0,0.025366869343654
X601009.CH.EQUITY,0,0,0,0,-0.0846265102448504,0,0.00230740597758431,0.48534588837139,0,0,0,0,0.0387138830990071,0,0,0,0,0,0.337130102264477,0,0,0,0,0,0,0,0,0.0430827710809068,0.356771529313239,0,0,0,-0.0967511198581286,0,0,0,0,0,0,0,0.340466868749927,0,0,0,0,0,0,0,0,0,-0.248032705270882,0.0122516551259667
X601166.CH.EQUITY,0.0014737408553891,0.288159034906068,0.20758022430433,0.0588618417814795,0,0,0,0,0.0307068858406668,0,0,0,0,0,0,0,0,0,0,0,0.128845139689125,0,0,0,0,0,0,0,0,0.0668085000981938,0,0,0,0,0.183337285116006,0,0,0,0,0,0,0.0303695026702459,0,0.0766307237016935,0,0,0,0.0569161128709597,0,0,0,0
