,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0.26406036437758,0,-1.38777878078145e-17,0.0656576181857032,0,0,0,0,-1.73472347597681e-18,0,0.0778212858249634,0.135922493102691,0,0,0,0,0,0,0,0.10758782664781,0,0,0,0,0,0,0,0.145834794080927,0,0,0,0,0,0,0,0.144744113714789,0,-0.0662744634328887,0,0,0,0.0438133707872169,0,-0.262254146295268,-0.103449876237127,-0.0943762257179131
X002142.CH.EQUITY,0.167444464414744,0,0,0,0,0.217448283384064,0.0464258482568823,0,0,0,0,0,0,0,0,-0.128631032853331,0,0,0,0,0,0,0.126870796051452,0,0,0,0,0,0.0264136597169641,0.1636977953503,0,0.157524284017191,0,0,0,0,-0.0724686320194341,0,-0.162211164038768,0,0.0402371165885659,0,0,0,0,0,0,0,0,0,-0.168341847824959
X600000.CH.EQUITY,0.110198501303977,0,0,0,0.0435319845956907,0.164268359505227,0,0,0,0,0.331494952817579,0,0.16900696706048,0,0.0465188588173529,0,0,0,0,0,0.21664365998241,0,0,0,0.023805213113564,0,0,0,0,0.0421578363117234,0,0,-0.0778885865361661,0,0,0,0,0,0,0.0254595333860637,0,-0.0293515136542999,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.271627175655488,0.0362986931707194,0,0,0,0.260330952700601,0,0,0.0863020931798599,0,0,0,0,0,0,0,0.0568565211286286,0.0420158477526644,0,5.42101086242752e-20,0,0,0,0,0.109023424248069,0,0,0,0.0698769463436387,0,0,0,0,0,0,0,0,0,-0.0305559312115081,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.163177225294983,0,0.364585379035555,0,0,0,0,0,0,0,0,0,0.0159263014039412,0.156872146484713,0,0,0.356049024630282,0.0255979251907062,0,0,-0.0148746266981821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.224915684310945,0.143116705597863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112943472116334,0,0,0,0,0,0,0.0377091164867353,0,0.0988784961937739,0,0,-6.93889390390723e-18,0,0.032001248009536,0.166249819855136,0,0.05957004365171,0,0,0,0.0371925698529038,0,0,0.00337646901384587,0,0,0,0,0,0,0,0.0151313828180268,0
X601166.CH.EQUITY,0,6.93889390390723e-18,0,0,0,0.433415134282038,0,0,0,0,0,0.204369420745888,3.46944695195361e-18,0,0.0107534541294395,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.00241598724397213,0,0,0,0,0,0.058289785034519,0.429286421024227,0,0,0,0,0,0,0,0,0,0,0,0,0.0339881408324841,0,0,0,0,0
X601169.CH.EQUITY,0,0.0627095082787399,0.272454610685501,0.431336483626166,0,0,0,0,0,0,0.229542630824115,0,0,0,0.119467183248421,0,0,0,0,0,0,-0.0697275689326394,0,0.0382829092071214,0,-0.0111314379679984,0,0.0243112928663483,0,0.0569428332086054,0,0,0,0,0,0,0,0,-0.0600424503232769,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,-0.0318776983912803,0,0,0,0,0,0,0,0,0.175943339510796,0,0,0,0.321198059252337,0,0,0,0,0.0306848412803224,0,-0.134248791072554,0,0.0693978255144997,0,0,0.322538419219017,0,0,0,0,0,0,0.139880729123235,0,0,0,-0.122608078386841,0,0,0.195870704428658,0,0,0,0,0,-0.0645310957148232,0,0,0,-0.0879586433351857,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.180790096416451,0,0,0.612837167540073,0,0.114516402729576,0.0199269369554206,0,0,0,0.0467616325508926,0,0,0,0,0.052955123412292,0,0.117975178885161,0,0.0353871018561466,0,0.0831395104762069,0,0,0,3.46944695195361e-18,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0061971893773694,0.031421643920111,-2.16840434497101e-19,-0.0388541513836536,0,0,0,0
X601328.CH.EQUITY,0,0,0.243765198050073,0,0.134192451260755,0,0,0.14101427158985,0,0,0,0,0,0,0.0995092334933007,0.17121316264599,0,0.0831559386983404,0.0483690794176534,0,0,0,0.0615222601963324,0,0,0,0,0,0,0.0360457550601849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140231282073923,0.0334683906995572,0,0.0332762301480998,0
X601398.CH.EQUITY,0,0.022266089404672,0.2447117663956,0,0,0,0,0,0.0409214546274528,0.0165957118613191,0.275780787681158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135076918322381,0,0,-0.0878623522155347,0,0,0.019904805307957,0,0,0,0,0,0,0,0,0.0551933172273724,0,0.0202116201909519,0,0.261111190774319,0,0
X601818.CH.EQUITY,0.194253793882351,0,0.0724049719078583,0.141049237205769,0,0,0,0,0,0,0,0,0,0,0,0.260497000562818,0,0,0,0,-0.130956879866394,0,0,0,0,0,0,0,-0.145302298199573,0,0,0,0,-0.0646555486323887,0,0,-0.0116933398191727,0,0.147292280694564,0.181781377910299,0,0,0,0,0,0,0,0,0,0,0
