,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0.294969249796189,0,0,0,0.0122382250034752,0,0,0,0,0,0,0,0,0,0,0,0,0.204809497700357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358791630492019,0,0,0.045752761125091,0,0,0,0,0,-0.00118127649849794
X002142.CH.EQUITY,0.0822496553134176,0,0,0,0,0.0801120498062716,0,0,0,0.220662680029305,0,0,0,0,0,0.133326545000831,0,0,0,0,0,0,0,0,0,0,-0.0240075715972526,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0175978617396816,0,0,0.107682374262819,0,0,0
X600000.CH.EQUITY,0,0,0,0.200124554206,0,0.0832947903023385,0,0,0,0,0,0.171925132735712,0,0.179687317491689,0,0,0.140068645740064,0,0.0255137489259894,0,0,0,0,0,0,0,0,0.115368655103047,0,0,0,0,0,0,0,0,0,0.0640026755356392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.25393647868862,0,0,0,0,0,0,0,0.182447961109236,0,0,0.0481747008286895,0.0373071033173438,0,0,0,0.0745331789878294,0,0,0,0,0,0.43756108489421,0,0,0,0.0545714303475397,0,0,0,-0.124922158516074,0,0,0,0,0,0,0,0,0,0,0,0,-0.00965619647012961,0,0,0,-0.0725703944997723,-0.0578922891135757,0
X600016.CH.EQUITY,0,0,0.0229715614884705,0.170924754730112,0,0.0633853606675987,0,0,0,0,0,0,0,0,0.209323055549374,0,0,0.208047528435028,0,0,0.149257285801233,0,0,0.123573561160104,0,0,0,0,0.00364233100525935,0,0,0,0.0631136373275269,0,0,0,0,0,0.0430479404584255,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.186366926679068,0.312491545414149,0,0,0.0254211740577317,0,0,0,0,0.0507145748414341,0,0,0,0,0,0,0.0438077164362861,0.105040813811604,0,0,0,0,0,0,0,0,0.171768045580609,0,0,0,0.128814776209887,0.00852078920127591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.0618176025499917,0,0,0.124156328020938,0,0,0,0.220004914314928,0,0,0,0,0.229996221025938,0.0425515668340165,0.0305677431879389,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.029972172728936,-0.041925050022641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.269012716410095,0,0,0,0,0.214212853350311,0,-0.00399258338924227,0,0,0,0,0,0,0,0,0,0.0634933439808229,0,3.46944695195361e-18,-0.0326397176457232,0,0,0,0,0,0.085267770728058,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.0175462759396388,0,0,0.25221569854817,0.187071271373904,0,0.312907790345756,0,0,0,0,0,0,0,0,0,0.00136076508098988,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204011985470532,0.0408908629714484,0.126721223742175,0,0.0106204704341558,0,0,0,0,0.0916017882165587,-0.226238716029089,0
X601166.CH.EQUITY,0,0.090424134634905,0,0,0,0.0953141827575106,0,0,0.209491082306257,0,0,0,0.200168205606536,0,0,0,0,0,0,0.133353397526944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213656144466287,0,0.0117117199433205,0
