,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0392100533047196,0,0,0,0,0.298679219000753,0,0,0,0,0,0,0,0,0,0.00738087656354824,0,0,0,0,0.165998371177664,0,0,0,0,0,0.134644914446106,0,0,0,0.178911372095258,0,0,0,0,0,0,0,0.114187015609703,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.279796688502424,0,0,0,0,0,0,0,0.384860829644361,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.083872825812546,0,0,-0.0010080924171452,0,0.0393596000615249,0,0,0,0,0,0.099452962221871,0.0326228963553189,0,0,0,0
X600000.CH.EQUITY,0.0296141689696706,0,0,0,0.0517180769719021,0,0,0,0.0544697844944301,0,0,0.295481253938058,0,0.0499069542023404,0.123642176152383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025431625411633,0,0,0.0778980377503344,0,0,0.107292163762703,0,0,0,0,0,0,0,0,0,0,0.0271181730324313,0,0,0,0,0
X600015.CH.EQUITY,0,0.124851530833423,0,0,0,0,0.29583991055938,0.183579704704736,0,0,0,0,0,0.1385938285556,0,0,0,0,0,-0.0229973231515088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551584545149082,0,0,0,0,0,0.270097702643745,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.254005538730526,0.0600141257589454,0,0,0.208433000634826,0.0372217481179098,0,0.230478905522291,-6.93889390390723e-18,0,0.0542376831261643,0,0.0303422534528046,0,0.0339939446915262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014729710687117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305970283516179,0,0,0,0,-0.0393628949127321,0
X600036.CH.EQUITY,0.126448686796906,0.238635309047327,0,0,0,0,0.281411045078959,0,0,0,0,0,0,0,0,0,0,0.0118096349493162,0,0,0,0,0,0,0,0,-0.00730853123275272,0,0,0,-0.0492361180883686,0,0,0.113830341942865,0.122365677147621,0,0,0.10150666043577,0,0,0,0,0,0,0,0,0,0,0,0.120212927538377,-0.022347356664069,0
X601166.CH.EQUITY,0.0654738179116626,0,0,0.108899033377223,0,0.367154306090687,0,0,0.0538491746817247,0,0.0719602928621407,0,0.216005550426682,0,0,0,0,0,0,0,0.0872193319733023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196848194105528,0,0,0,0.00999995781668529,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.169602742321994,0,0.38826098681772,0.0937878669900325,0,0,0,0,0,0,0,0,0.0474877311784035,0,0.0828772979480853,0.141459201799744,0,0,0,0,-0.0308786924101095,0,0,0,0.0139681916605798,0,0,0,0.173375554243371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288023320454339
X601229.CH.EQUITY,0.0704937913802339,0,0,0,0.0214281763495213,0,0,0,0,0,-0.0609393554615829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341892406480303,0,0,0.196689952002976,0,0,0,0,0,0,0,0.207608970415309,0,0,0,0,0.0531646095112951,0,0.029663174838797,0,0,0,0
X601288.CH.EQUITY,0,0,0.0710093454224745,-3.46944695195361e-18,0.118072250480975,0,0,3.46944695195361e-18,0.00734829320400656,0,0.0523540343299632,0.327707696597443,0,0,0.285581538718746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110089678749016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0
