,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.110318347109469,0.117047887198477,0,0.120169359150368,0.128611326055365,0,0,0,0,0,0,0,0,0,0.100259551273547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694458962221626,0,0.0758265444802913,0.0947773074896325,0,0,0,0.0098926770886578,0,0.0284547716488191,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.166536039678938,0.534212548804148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332672326357028,0,0.00811009480279648,0,0,0,0,0.0682964778702562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265808854156688,0,0,0,0,0,-0.215393582530419,0,0,0,-0.0335622838384825
X600000.CH.EQUITY,2.77555756156289e-17,0,0,0,0.0915386348755617,0,0,0.189104013329372,0,0,0.0221309041547528,0.172146103671432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259976049597781,0,0,0,0,-0.0355398237153535,0,0,0,0,0,0,0.0923648492667119,0,0,0.699702665737034,0,-0.111377298107516,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.13906076730358,0,0,0,0.215467952541873,0,0,0.140324650671642,0,0,0,8.67361737988404e-19,0,0,0,0.0424065074083477,0,0,0,0.516334924434104,-0.456184460389336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327564476204303,0,0,0.0154790179412156,0,0,0,0,0,0,0,0,0,0.0321623763601527
X600036.CH.EQUITY,0,0.216573476471654,0.144003756955753,0,0,0,0.0162060687218436,0,0,0,0,0.371129143676107,0,0,0,0,0.161903771239659,0.00722956510745928,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104865877628028,0,0,0,0.00516194328547709,0,0,0.0217888228327459,0,0,0,0,0,0,0,0,0.0630926728170282,0,0,0,0.0535217704261225,0
X601166.CH.EQUITY,0.071103024345592,0,0.0702113480653487,0.0606204173648535,0.0153367434409337,0,0,0,0,0,0,0,0.54200489725143,0.0577757881661837,0.0676555486021193,0,0,0,0,0,0,0,0,0,0,0.0152684816740384,0,0,0,-0.0360276931727817,0.0194900672354906,0.0368576019803109,0,0,0,0,0,0,0,0.0389481282151052,0,0,0.0726191986947576,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.00375573878971007,0,0,0,0,0,0,0.723015249704148,0,0,0,0,0,0,0,0.487924379511965,0,0,0,0,0,0,0,0,0,0,0.132429407444,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.255962885862791,0,0,0,0,-0.149579362778582,0,0,0.071172332208111,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0148196337627828,0.0103746162444621,0,0.889052221132228,0,0,0,0,0.0447989071817307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115951289181579,0,0,-0.0846253325113368,0,0,0,0.0535989247933594,-0.13693380374455,0,-0.017342353725688,0,0,0,0,0,0,0,-0.0380680787144666,0
X601328.CH.EQUITY,0,0,0.0337315286235663,0.235880639479363,0,0,0.251326043025903,0.219947046147921,0,0,0,0,0.0333214456550791,0,0,0,0.0335174681142348,0,0,0,0,0.0410931687938512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339061523295603,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.24477580694304,0,0,0,0,0,0,0,0,0,0,0,0.67573082491649,0,0,0,0,0,-0.0116746360682141,0,0,-0.112199275212429,0,0,-0.311982541731805,0,0,0,0,-0.0409749190848682,0,0,0,0,0,0,0,0,0,-0.0574359629503563,-0.199953126694232,0.00655953772655465,0,0,0,0,0,0.542297059466687,0,0,0
