,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.162087775286388,0,0.034888386557788,0,0,0,0,0.0710660326668871,0,0,0,0,0,0,0,0,0,0,0.331320962505246,0,0,0,0,0,0,-0.0110995824991615,0,0,0,0,0,0,0,0,-0.0795860428147562,0,0.271749507042396,0,0.128545640512758,0,0,0,0,0,0,0,0,-0.289063957824964,0,0
X002142.CH.EQUITY,0.167436266029167,0,0,0,0,0.0421766953170232,0,0,0,0,0,0,0,0,0.292155534306682,0,0,0,0,0.0452318090919832,0,0,0,0,0,0,0,0,0,0,0.0579989543801369,0,0,0,0,-0.0649565853748964,0,0,0,0,0,0,0,0,0,0,0.00250566314867686,0,0,-0.0153850857146496,0
X600000.CH.EQUITY,0.0906689750949359,0,0,0,0.0615302787611645,0.284968130349552,0,0.0471785966434771,0,0.0319932627208854,0.346826128919367,0,0.118059133274614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281576534711335,0.0900957370026747,0,0,-0.0668913246041441,0,0,0.0411401333245296,0,0,0,0,0,-1.73472347597681e-18,0,-0.0405395680373322,0,0,0,0,0,0,0,-0.0302211734623804
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.299907349243808,0,0,0,0.0813610066887818,0.386086981874159,0.0500900438194075,0,0,0.114883013263345,0,0.0694886650850447,0,0,0,0.06582804010132,0,0,0,0,0.0151686888054361,0,0,0.0791402372426526,0,0,0,0.0582586471303225,0,0,0.0363383039981516,0,0,0,0,0,0,0,-0.111043478745819,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.159438731002449,0.207640082273735,0,0,0,0,0,0,0.361340681659033,0,0,0,0,0,0,0,-0.0310111610859812,0,0.0997100341900455,0,0,0,0.0304043848735885,0,0,0,0,0,0.13729868502741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0932825058387529
X600036.CH.EQUITY,0.294164248851122,0.112310529676647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21732877617142,0,0,0,0,0,0.0930775329498958,0,0,0,0,0.25626641251535,0,0,0,0,0,0,0.000606546988020467,0,0,0,0,0,0,0,0.142382592563947,0,-0.00835290678747425,0.0180936588964389,0,0,0.0540363374516083,0.0737903987157862
X601166.CH.EQUITY,0,0.442790525104918,0,0,0,0,0,0,0,0,0,0,0,0,0.199906593895836,0,0,0,0,0,0,0,0,0,0.15785351316738,0,0,0,0.0437003249528273,0,0.231660604027476,0.116340557091965,0.0804920163484306,0,0,0,0,0,0,-0.03772859061839,-0.048567936439556,0,0,0,0,0,-0.0315559772751376,0,0,0,0.148931229969197
X601169.CH.EQUITY,0,0,0.0535557299335054,0.35300899169491,0,0,0,0,0,0,0.406296784208591,-0.190824664385358,0.21724352195395,0,0,0.0335550903672219,0,0.0348312523318316,0,0.0136188248207065,0,0,0,0,0,0,0,0,0.0469535005156279,0,0.0121803152046351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715488171640258,0.125689536983562,0,0,0
X601229.CH.EQUITY,0,0,-0.147679708098966,0.317253726585854,0,0,0,0,0,0.408897170674101,0,0,0,0.0839418820005622,0,0,0,0,0,0,0,0.096557440109721,0,0,0.289994506813501,0,0,0,0,0,0,0.217882331719023,0,0,0,0,0,0,0,-0.0242504394504828,0,0,0,0,0.190226593138964,-0.241632002291145,-0.00320340333228096,0,0,-0.109244695999077,0
X601288.CH.EQUITY,0,0,0,0.0603457542415353,0,0,0,0,0.14202988811077,0,0,0.413440219751262,0,0.189529636848928,0.0575355638964111,0,0,0,0.151891049261461,0,0,0,0.0893957182641034,0,0.0620331836247292,0,0,0,0,0,0,0,0.0379769307766542,0,0,0,0.0100891966385814,0,0,0,0,0,0,0,0,0.0554259448374055,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0768779138907377,0.0623529155582129,0.211378293698066,0,0,0.219296290210714,0,0,0,0,0,0,0.0860055447798685,0.194699502059338,0,0,0.0885264489503718,0,0.0214590471530945,0,0,0,0,0,0,0,0.0439367172614859,0,0.0380307194922215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194108206064405,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0.110818924712591,0,0,0,0,0.28202663072301,0.101827182438215,0,0.121334193947341,0.297272088265238,0.0157417649961639,0,0.0653685523675471,0,0,-0.0562312257353612,0,0,0,-0.0357522387965964,0,0,0,-0.0159495608165181,0,0,0,-0.0354498885609762,-0.108569884216126,0,0,0,0,0,0,0,-0.103171440542785,0,0,0,0,0,0,0,0,-0.0986510091999421,0
X601818.CH.EQUITY,0.133104553950828,0,0.271757686293011,0.0152802980005318,0,0,0,0,0,0,0,0,0,0,0,0.346487084828589,-0.083459665381384,0,0,0,0,0,0,0,0,0,-0.0304223022644411,-0.161379886213407,0,0,0.0821227921982673,0,-0.206481503516132,0,0.0509042981473955,-0.152240468422042,0,0.0753705082791664,0.124854033410451,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.140308619196881,0,0,0.00722887120067866,0.0114185112050705,0,0,-3.46944695195361e-18,0.328097330578396,0.0892539021905982,0,0.436674659942446,0,0,0,1.38777878078145e-17,0,0.0319487998516235,0.114495119888191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17473789911864,0,0,0,0,0,0,0,0,0,0,0,0.132080336066209,0,0,0,0
