,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.170202597118815,0,0,0.00212388466594995,0.209934818911317,0,0,0,0,0,0.160500192312898,0,0,0,0,0,0.00165515851160449,0,0,0,-0.360335081510699,0,0,0,0,0.310220535730587,0,0,0,0,0.329895782908925,-0.0676190409489122,0,0,0,0,-0.0279679853025155,0,0,0,-0.0810849128115913,0,0,0,0,-0.0323461213442182,-0.130712681502612,0,0,-0.104880349721411,0
X002142.CH.EQUITY,0.575121588717245,0,0,0,0.0727392127278064,0.140448156876678,0,0,0,0,0,0,0,0,0.0117068128434465,0,0,0,0,0,0,0,0.068975884379845,0,0,0,0,0,0,0,0,0,0,0,0,0.0370210971147766,0,0,0.000922640909123396,0.022096954877336,0,-0.0703294020206715,0,0,-0.0978433874067642,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.188311744066744,0,0,0.0310309409246451,0,0,0.214379750702779,0.024394428345042,0,0.00528266121291085,0,0,0,0,0,0.0901284717410294,0,0,0,0,0,0,0,0,0,0,0,0.216181133438698,0,0,0,0,0,0,0,0,0,0,0,0,0.0447080690777294,0,0,0,0,0,0,0,0,0,-0.169392601847364,0
X600016.CH.EQUITY,0,0,0,0,0.0106288883045009,0.191568656727783,0.443149966255413,0,0,0.261540193969935,0,0.00393744743440158,0,0,0,0,0,0.106925686882492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000451423628390221,0,0,0,0
X600036.CH.EQUITY,0.0987732282610638,0,0,0.348049986226155,0,0,0.0847117617147754,0,0,0,0,0.135982719794624,0,0,0.0442995454475561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136698686721869,0,0,0.0210467796604289,0,0,0,-0.121888960264077,0,0,0,0,0,-0.0569935013558255,-0.08091839922957,0
X601166.CH.EQUITY,0.509547762620479,0,0,0,0,0,0,0,0,0,0,0.136697785279356,0.127645940374439,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243838288765891,0,-0.032802905749984,0,0,-0.134279493874118,0,0,0.0102032883764921,0,0,0,0.0757812690592766,0,0,0.102057125993356,0,0,-0.0591194097846771,-0.0595616715245465,0,0.0867639010016495,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.744636831872614,0.0605020174913209,0,0,0,0,0,-0.0221683979981292,0,0.157311036909422,0,-0.0441233722530904,-0.0335798878035982,0,0.0438750243563803,0.078376928073102,0,0,0,0,0,0,0,-0.076496809312964,0,0,0,0,0,0.160229187419738,0,0,0,0,-0.144244512600934,0,0,0,0,0,0,0,0,0,-0.112333358554945,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.139230929412836,-8.67361737988404e-19,0,0,0,0,0,0,0.051922871081515,0.127925209627862,0,0,0.109675396113393,0,0,0,0.133252796396291,0,0,0,0,0,0,0,0,0,0.0613555631360351,0,0,0.0131250667436676,0,0.0441835191918486,0,0,0,0,0,0.00425387488032921,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0640590869188921,0.0904619660840843,0,0,0.0377700923704893,0,0,0,0,0,0.0513332901640602,0.195052297416925,0.480767551964056,0.00897570703594879,0,0,0,-0.0237042908961259,0,0,0,0,0,-0.0273745248364601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980687063562354,0,0,0
X601328.CH.EQUITY,0,0,0.0368416864887062,0.172056576172963,0,0,0,0.141880740845885,0,0,0.351531986795285,0,0.0257208219832039,0.202314055289468,0,0,0.0173596476580109,0,0,0,0,0,0,0,0,0,0,0.0695574182403855,0,0,0,0,0,0,0.0332700499912198,0.00562663598533531,0,0,0,0,0,0,0,0,0,0.0441378130091719,0,0,0,0,0,0
