,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.154215931177769,0,0,0,0.122192946534857,0.0133200935869454,0,0.252437384295078,0,0,0,0,0,0,0,0.0922301132593146,0,0,0,0.274360536469756,0,0,0,0.267763246610859,0,0,-0.314867329642627,0,0,0,0,0,-0.033455974237811,0,-0.0812757748786235,0,-0.00765892804216049,0.223657560691963,0,0,0,0,0,0,0,0,0,-0.126689652789559,-0.120067061832571,-0.0532219408063142
X002142.CH.EQUITY,0.21258090466868,0,0,0,0,0.0217749826184962,0,0,0,0,0,0,0,0,0.206001018251618,0,0,0,0,0,0.0626681662158531,0,0,0,-0.0150925122438369,0,0,0,0,0.172003164478641,0,0.0906241612653984,0,-0.0280831810458433,0,0,-0.215768603070098,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316257264001628
X600000.CH.EQUITY,0.0647428779038011,0.00650013453664507,0,0,0.0785459224304379,0.251690008761593,0,0,0,0,0.406290025476082,0,0.109084417470968,0,0,0,1.0842021724855e-19,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0852469572114755,0,0,-0.0340860880750661,0,0,0.0494801748834867,0,0,0,0,0,3.46944695195361e-18,0,-0.0354550300332817,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.0116507220627795,0,0,0.313078913578385,0,0,0,0,0.302353241631914,0.0350761450369946,0,0,0,0,0.0592464206803251,0,0,0,0,0.0614465342232623,0,0,0,0,0,0,0,0.16104785533747,0,0,0,0.0592644041872831,0,0,0,0,0,0,0,0,0,-0.0552071756794715,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.216548891755865,0.206252108539574,0,0,0,0,0.00649987992269338,3.46944695195361e-18,0.239129109250752,0,0,0,0,0,0,0,0,0,0,0.0649284918033838,0,-6.93889390390723e-18,0.0641775184251381,0.0448737925974492,0,0,-0.04874435343187,0,0,0.141193738075526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467041099981481
X600036.CH.EQUITY,0.288252235455389,0.0930827317188558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176949532602619,0,0,0,0,0,0,0.0164489977782773,-0.0400548263580319,0,0,0.0201819678057925,0.377671963772031,0,0,3.46944695195361e-18,-0.0112713659238782,0.0336991276987986,0,0.16740006638086,0,0.000541621263224844,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0645153770404017,0,0,0,0,0.500937244485267,0,0,0,0,0,0.131429016662061,0.0575302410633924,0,0.0499475734298925,0,0,0,0,0,0,0,0,0,0,0.0894360824026478,0,0,0,0,0,0,0.267764589749883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.235335252967375,0.619595667858655,0,0,0,0,0,0,0.0325537786859922,-0.0278804468844435,0,0,0.155760999904661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911543127820893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00280328875127248,0.0275417294436971,0
X601229.CH.EQUITY,0,0,-0.176469133128241,0.310631207571177,0,0,0,0,0,0.318202677988538,0,0,0,0.1662865569966,0,0,0,0,0.212225827992736,0,-0.0376169266499399,0,0,0,0,0.237809399130829,0.116638129637207,0,0,0,0,0,0.132033104079104,0,0,0,0,0,0,0.0553255601905513,0,0,0,0,0.104121359350276,-0.319120468584245,0,0,0,-0.102657304310879,0
X601288.CH.EQUITY,-0.0460014252303382,0,0,0,0,0,0,0,0.163258875368043,0,0,0.498510726622553,0,0.154427395701953,0.0745222735569655,0,0,0,0.171680971097498,0,0,0,0,0.158817939361806,0,0.0291824776157898,0,0,0,0.03037971970175,0,0,-0.0420145927634913,0.0127484185113844,0,0,0,0.0295770192066002,0,0,0,0,0,0,0,0.0515997868367638,-0.0554512787523152,0,0,0,0
