,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.290626746092855,0,0,0.148505752972795,0.439743869593941,0,0,0,0,0,0,0.201268989035095,0,0,0.189472082999574,0,0,0,0,0,0,0,0,-0.0806939136853275,0,0,0,0,0.0033955900173931,0.0642364473212009,0.104089384449856,0,0,0,0,-0.0241572743244127,0,0,0,0,0,0,0,0,0.0782555917234148,-0.0288137589732181,-0.0738179679713995,-0.334131124996187,0,0,0
X002142.CH.EQUITY,0.0586337851143605,0,0,0,0.164197380395738,0.0761508050451612,0.0514579699652615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939363934620085,0,0,0,0,0,0,0,0.319401039146972,0,0,0,0,0,0,0,0,0,0,-0.0760970591833992,0,-0.00271388798915178,8.67361737988404e-19,0,0,-0.0274138418725944,-0.00998669395112748,0
X600000.CH.EQUITY,0,0,0,0,0.117685192870861,0.0491784302136137,0,0,0.50442161862721,0,0,0,0,0.00511601425383998,0,0,0,0,0,0,0.0472678365784632,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0632733694885747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.150122582634255,0,0,0,0,0,0.126730293725252,0,0.306270602775039,0.0592520799352002,0,0,-0.0414167779689153,0,0,0,-0.337727285947435,0,0,0,0,0,0,0,0,0.45842845910982,0,0,0,0.0794944685002285,0,0,0,0,-0.262709940368941,0,0,0.0641699853595451,0.156532832173855,0,0,0,0,0,0.0498794332975128,0,0,0,0,-0.0206284167792484
X600036.CH.EQUITY,0.0948327702869117,0.124206022446849,0,0.544650744033351,0,0,0,0,0,-0.0176931959487116,0.103769090139706,0,0,0,-0.0836137763433631,0,0,0.0162198238076056,0,0,0,0,0,0,0,0,0,0,0,0,0.0846280789011777,0,0,0,0,0.185334811496246,0,0,0.101288255354211,0,0,0,0,0,0,0,0,0,0,0,-0.082152660892737,0
X601166.CH.EQUITY,0.117963121960887,0.166397609235484,0,0,0.0782684729827106,0,0,0,0,0,0.372740799387941,0.0741374573153962,0,0,0.0523086612206983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201750388883462,0,0,0,0,0,0,0,0.0373597031947996,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.115553322487663,0,0,0,0,0,0,0,0,0.557906715265703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212867497885596,0.139744523145517,0,0,0,-0.128109824335524,0,0.254099764689417,0,0,-0.10517113864329,0,0,-0.109335505289383,0,0,0,0,0,0,0,0,0,0,0,0,0.02131526750256,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.110538136514856,0.0275134477031785,0.506882920328273,0,0.0513094529656727,0.0696550416015316,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0781494367201765,0,0.0777037678631798,0,0.0460347564889962,0.021822150063929,0,0.0261690685977078,0,0,0.0607581598013248,0,0,0,0,0,0,0,0,0.0304911562596987,0,0,0
X601328.CH.EQUITY,0,0,0.406521688847788,0.22460276810608,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0932926990735507,0,0,0,0,0,0,0,0,0.0271807422981363,0,0,0,0,0,0,0,0,0,0.0857860279933508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174663615598574,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0.0807655976469972,0,0,0.0981739938241579,0,0,0,0.288744111551244,0.268906136503215,0.143690395762264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0506764480977263,0,0.0946472203858735,0,0,0,0
