,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.047484272248408,0,0,0,0.037059966280852,0.257936556177202,0,0,0,0,0,0.0868759819566202,0,0,0,0,0,0.0688622706924574,-8.99571111060402e-05,0,0,-0.340480133315959,0,0.0958140354246149,0,0,0.330896238692563,0,0,0,0.268527222188771,-0.0553430370707773,0,0,0,0,-0.0626396007389639,0,0,0,0,0,0,0,0,0,-0.0970534736378228,0,0,-0.082158156583282,0
X002142.CH.EQUITY,0.588689651858365,0,0,0,0,0.0501506546402709,0.138981286701649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594828425168936,0,0,0,0,0,0,0,0,0,0,-0.0105664858557596,0,0,-0.0853343384566413,0,0,0,0,0
X600000.CH.EQUITY,0.204770846381559,0,0,0.0992174069058511,0,0,0,0.20199642827063,0,0,0,0,0,0,0,0,0.0981161046816601,0,0,0,0,0,0,0,0,0,0,0,0.190962913983173,0,-0.0332386855639122,0,0,0,0,0,-0.0252781429769397,0,0,0,0.0243972617324655,0,0,0,0,0,0,0.0803907079126787,0,0,-0.206482933590881,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0721241236334994,0,0,0,0,0,0,0.289506323010833,0.063246570428976,0.298020999198486,0,0,0,0.210863582600995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237166272581654,0,0,0,0,0,0,0,0,-0.123382683666363,0,0,0
X600016.CH.EQUITY,0,0,2.16840434497101e-19,0,0,0,0.1409267182522,0.426982381154987,0,0,0.233207329843891,0,0.0512146990174053,0.0385463009270155,0,0,0,0,0.0983262758932277,0,0,0,0,0,0,0,0,0,0,0,0,0.106510682667529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.10426027068724,0,0,-0.00312919285599168,0.35615658754441,0,0,0.0764143773456674,0,0,0,0,0.139467225120123,0,0,0.0508701401047022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124872387633692,0,0,0,0,0,0,-0.10818128110617,0,0,0,0,0,-0.0495872004768289,-0.0815421279849761,0
X601166.CH.EQUITY,0.474575139762833,0,0,0,0,0,0,0,0,0,0,0,0.17930999120565,0.0671901111397063,0,0,0,0,0,0,0,0,0,0,0,0,-0.0729388370939821,0,0,0,-0.118956462580282,0,0,0.0407835437291085,0,0,0,0.114076096306386,0,0,0.108886047977485,0,0,-0.126634275659434,-0.0179757524775209,0,0.053077736284436,0,0.0386990155508877,0,0,0
X601169.CH.EQUITY,0,0,0.0596662278345773,0,0.699405015623569,0.0692507335400687,0,0,0,0,0,0,0,0.139107588565931,0,-0.0662436547799959,-0.0264638626747968,0,0.0579195766223935,0.0573762005903939,0,0,0,0,0,0,0,-0.0920559396640825,0,0,0,0,0.167255905126255,0,0,0,0,-0.129488250457122,0,0,0,0,0,0,0,0,0,-0.107947611307187,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.152785718857928,0.141817024531421,0,0,0,0,0,0,0,0.17522557477212,0,0,0,0,0.0483780174892574,0,0,0.109941747341523,0,0,0,0,0,0,0,0,0.0398278292481588,0,0,0,0,0,0.0379811427154546,0,0,0,0,0.0450609776941369,0,0.0362159944339168,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0715024211863558,0,0,0.112093938977616,0,0,0,0,0,0,0,0,0.0728480411517898,0.0954737668092839,0.375335760666877,0.0214456587848053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164537103032281,0,0,0
X601328.CH.EQUITY,0,0,0.24659348956441,0,0.0438826437918224,0,0,0,0.0989887525358229,0,0,0.0449720815820276,0,0.0289050757674362,0.142807718039643,0,0.083626817377218,0.0134078710445512,0,0,0,0,0,0,0,0,0,0,0.0331190796303181,0,0,0,0,0,0.1064512831369,0.0635808109211042,0,0,0,0,0,0,0,0,0,0,0,0.108134971775692,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.114366441321809,0,0,-3.46944695195361e-18,0.266091923353956,0.247970338035503,0.192875620412729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927372080625604,0,0,0,0,0,0,0,0.0131283732958616,0,0,0,0,0,0.0989118427849658,0.0201723188240484,0,0,0
X601818.CH.EQUITY,0.0158245184259886,0.185206395452718,0.168347029953408,0,0,0.0938097838733784,0.146363932337997,0,0,0,0,0,0,0,0,0.129624097164664,0.159926725446474,0,-0.105762650287609,0,0,0,0,0,0,0,0,0,0,0,0,0.00773279693785739,0,0.141581301528605,0,0.02726831411642,0,0,0,0,0,0,0,0,0,0,0.0879997785021066,0,0,0.126935800305789,0,0.13861220318027
X601939.CH.EQUITY,0,0,0,0,0,0,0,0.157318214936276,0,0,0,0.655207180269511,0.103438347928778,0,0,0,0,0,0,0.204869577536364,0,0,0,0,0,0.0636469644226676,0,0,0,0,0,0.0418607703745174,0,0,0,0,0,0,0,0,0,-0.0448763136866633,0,0.033486794572224,0,0,0,0,0,0,0,0.0502427560115763
X601988.CH.EQUITY,-0.118809422952394,0,0,0.133684332476281,0,0,0,0,0,0.356805374680794,0.162495598275846,0.257874859916858,0,0,0,0,0.0307288885108637,0,0,-0.0187065683551042,6.93889390390723e-18,0,0,0,0.00494431760981512,0,0,0,0,0,0,0,0,0,0,0.0655818783591483,0,0,0.0976588296458889,0,0,0,0,-0.0978206650388479,0,0,0,0.0771638163374703,-0.175025665577488,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.105387767750454,0,0,0,0.275399286602942,0.267387423470401,0.0536747006647601,0.122965438107384,0,0.150093163989021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277187711461609,0,0,0,0,0,0.0208274179172562,0,0,0,0,0,0.0262159102724115,0,0,0,0,0,0,0,-0.0178515807487114,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0.0325896405008498,0,0,0.0968695258684606,0,0.0212434599267133,0.599020026813755,0,0,0.136872916825841,0,0,0,0,0,0,0,-0.196600667361768,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.241560871500068,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0789944990575949,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,-0.00704942533885571,0,0,0,0,-0.0893530742434324,0,0,0,0,0.026666339666445,0.647170520592091,0,0,0,0,0,0,-0.0288526243489432,0,0,0,0,0,0,0,0.0401696792873694,0,0,0,0.109106586723844,0,0,0,0,0,0,0,-1.73472347597681e-18,0.201029512056127,0.113809517846364,0,0,0
