,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0753728634011408,0,0.0481846480016963,0,0.174206687623242,0.0719688191550998,0,0.0651701172674626,0,0,0,0,0,0,0.00180968331250763,0.232740302270953,0,0,0,0,0,0,0,0.176074932282724,0,0,0,0,0,0,0,0.149849918731237,0,0,0,0,0,0,0,0.115733459645298,0,0,0,0,0,0,0,-0.288468704485003,-0.0518862334570241,0
X002142.CH.EQUITY,0.152970526769141,0,0,0,0,0.241244686492868,0,0,0,0,0,0,0,0,0,-0.124834718133863,0,0,0,0,0,0.0790413348687317,0,0,0,0,0,0,0.0306236729249585,0.185943069355297,0,0.121983444316727,0,0,0,0,-0.109580075512774,0,0,0,0,0,0,-0.0482237809307648,0,0,0,0.135097858915897,0,-0.181181293091651,-0.251969118619647
X600000.CH.EQUITY,0.109836865438835,0,0,0,0.032868893770635,0.186284414027236,0,0,0,0,0.287338533923841,0,0.195398365734242,0,0.0968084787850346,0,0,0,0,0.196215551907875,0,0,0,0,0.037852821103173,0,0,0,0,0.0406492298562662,0,0,-0.0542099486598445,0,-0.0356876650978817,0,0,0,0,0,0,-0.0202519022977226,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.00534859177921859,0,0,0.140241499944235,0,0,0,0,0.312566996842144,0,0,0.130100161344519,0,0,0,0,0,6.93889390390723e-18,0.11056099438686,0.0895759080643695,0,0.0711340999349174,0,0,0,0,0,0.112137558655418,0,0,0,0.0249880608143041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.0335552855574948,0.152871402892516,0,0.350432170089993,0,0,0,0,0,0,0,0,0,0.126459648920262,0,0.00663299862626277,0,0.36278168178753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.224297282368931,0.165888076838099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17546844439579,0,0,0.0225048632434835,0,0.0850207536310569,0.118406053506661,0,0.128201656265581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388178212105523,0.0288654832113236
X601166.CH.EQUITY,0.0199235867614724,0,0,0.179325848940785,0,0.493993261232313,0,0,0,0,0,0.0537571011468086,0.0355422086892104,0,0,0,0,0,0,0,0,0,0,0.00902857243047566,0,0,0,0,0,0,0.0520798123283284,0,0.202237613956106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0637881577726214,0.228304758002012,0.400247039724653,0,0,0.0406140588374923,0,0,0,0.269191334201685,-0.0143125713595798,8.67361737988404e-19,0,0.138002056647329,0,0,0,0,0,-0.0381947275161022,0,0,0,0,0,0,0.0453581027655451,0,0.0274056313335704,0,0,0,0,0,0,0,0,-0.087399856601952,0,0,0,0,0,0,0,0.0967696014351153,0,0,0,0
X601229.CH.EQUITY,-0.0093129782262959,0,0,0,0,0,-0.0956022695566615,0,0,0.194733195895858,0,0,0,0.46892454600125,0,0,0,0,0.0121744530423144,-0.0802886687544979,0,0.328712616385542,0,0,0,0.0205550957101298,0,0,0,0,0,0,0.284387865911556,0,0,0,-0.156022499645452,0,0,0.140864227778609,0,0,0,0,0,-0.14794206666268,0,0,0,-0.0774928229537015,0.0432709186391976
X601288.CH.EQUITY,0,0,0,0,0,0,0,6.93889390390723e-18,0.103662489457412,0,0,0.577971814993943,0,0.173334814788091,0.0401197665584767,0,0,0,0.00357589440415939,0,0,0.103064271207035,0,0,0,0.127857939555346,0,0.0525975200651176,0,0.0534133226111282,0,0,0,0.0451614835159202,0,0,0,0,0,0,0,0,0,0.021914156933077,0,0.00833537250769262,0,0,0,0,0
