,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0893413555180675,0,0,0,0.137428566550069,0.102940355956018,0,0.117768355474004,0,0,0,0.0259755391725144,0.272895904397802,0,0,0,0.0310268590866012,0,0,0,0,0,0.0427588638260221,0,0,0,0,0,0,0,0.0736935284887369,0,0,0.107385628539059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.183488156257626,0,0,0.00385048357275825,0,0,0,0.0698687042760528,0,0,0,0,0,0,0,0,0,0,0,0,-0.00316158349350613,0,0,6.93889390390723e-18,0,-0.189447540933506,0.0158000615331237,0,0,0.513657488130773,0,0.178599376481181,0.0501187505864157,0,0,0,0,0,0,0,0,0,0,-0.0590321315196946,0,-0.0214629975062207,-0.0672665588284046
X600000.CH.EQUITY,0,0,0,0.257320158440258,0.380915249078778,0,0,0,0,0,0.177659870071525,0,0,0,0,0,0,0,0.0706062326995564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0112665650365148,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.281259545152256,0,0,0.41788335354537,0.00266160031916166,0.11790998994944,0,3.46944695195361e-18,0.0740848555648658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237165667715714,0,0,0,0.0146015267996592,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.271695382837166,0,0,0.271877835156932,0,0,0.132630141217178,0.244332238550279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630740751661281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360670734298179,0,0,0
X600036.CH.EQUITY,0,0.121533568626268,0,0,0,0,0.438411796314129,0,0,0,0,0,0,0,0,0,0,0.0294789592308597,0,0.0491845843954216,0.224540453267655,0,0,0,0.0375606599541747,0,0,0,0.0912239158714053,0,0,0,-1.38777878078145e-17,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0337226839589607,1.38777878078145e-17,0,0.164190142887995,0,0.243171344025791,0,0.113125948501179,0,0,0.348306100542925,0,0,0,0,0,0,0,0.0656230072483308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618222726967653,0,-0.0233768670911145
X601169.CH.EQUITY,0.0205176115412799,0,0,0.181365984185531,0.00563816737555164,0,6.93889390390723e-18,0,0.270261145720597,0,0.0145416447589934,0,0,0,0,0.184291996872535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128305531732538,0,0,0,0.0889213205057462,0.0357581072393941,0,0,0,0,0,0.0760304287611135,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0918384643175731,0.459817006122399,0.184040375976351,0,0,0.0845667569902364,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122459684191493,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.113404160545545,0.37990756111042,0.0138128672692842,0.00483454049747497,0.371967945586063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750947720704355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217296811734693
X601328.CH.EQUITY,0,0,0.208590623879934,0,0.174977173226295,0,0,0.0970234669034518,0,0.33378291060352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467313180017976,0,0.000607818260327032,0,0,0,0,0,0,0.0589579875540672,0,0.0751332681395155,0,0,0,0,0,0,0.0580109772916627,0,0,0,0.0123819227391048
X601398.CH.EQUITY,0.18946026209107,0,0,0,0,0.101869429472383,0,0,0,0.394126822461979,0,0,0,0.0871522256627853,0,0,0,0,0,0,0,0,0,0.0662520436833477,0,0,0,0,0,0,0,0,0,0,0,0,0.109140459025151,0,0,0,0.0872420677641368,0,0,0,0,0,0,0,-0.0718528344567889,0,0,0
X601818.CH.EQUITY,0,0.0353030692965556,0,0,0,0.0129419779538942,0.389190153015593,0,0,0,0,0,0,0,0,0.543598734474286,0,0,0,0,0,0,0,0,0,-0.0509998085996229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274944486943027,-0.0406098858866405,0,0
X601939.CH.EQUITY,0.57878134823066,0.0140366601592911,0.0125432842396581,0.222390758466409,0,0,0,0,0,0.0372547915749837,0.105015001665407,0.030137139259007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567183092095865,0,0,0,0,0,0,0,0,0,0,0,0.00431131923638917,0,0,0,0,0,0,0,0,0,0,-0.0563189277492695
X601988.CH.EQUITY,0.100866756066661,0,0.088323273306034,0,0.268022719999793,0,0,0,0,0.271875026924303,0,0,0,0,0,0,0,0,0.00322988721317761,0,0,0,0,0,0,0,0,0,0,0.122846017849402,0.0509634847372717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383633266453786,0,0,0,0,0
X601998.CH.EQUITY,0,0.0337071629079612,0,0.171425343959785,0.103296585048296,0,0,0.202341376285381,0,0,0.061515393724058,0,0.39765213335164,0.0937363337055436,0,0,0,0,0,0,0,0,0,0.0371717053494919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120098759118337,0,0,0.0152391679315945
X601658.CH.Equity,0,0.0490773312302357,0,0.360904908268455,0,0,0,0,0.579869376906924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.266980446934717,0,0,0,0,0,0,-0.0706444063254164,0.08264024925222,0,0.181451496817785,0,-0.210912810646759,0,0,0,0,0,0,0,0.190705240411016
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106520312900652,0,0.635261328323806,0.293053376206354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279310566293946,-0.135885046368937,0,-0.105927995321104,0.0931716984073277,0,0,0,0,0,0,-0.212291273474011,0,0,0.0488341903323022
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.0458832661060293,0,0,0,0,0,0,0,0,0.32539991784638,0,0.266358476012612,0.0757312585638607,0.00970151847226466,0,0,0,0,0,0,0,0,0,0.092118050114339,0,0,-0.0509849154152678,0,0,0,0,0,0,0.0951545112916233,0,0.253947593270882,0,0,0,0,0,0,0.036260266208285,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243144824708538,0,0,0,0,0,0,0,0,0,0.00700609762934774,0,0.142830395701888,0.265498623643702,0,0,0,0,0,0,0.206191156026427,0.151572638299947,0,0,-0.15518936034603,0,0,0,0,0,0,0,0.141995699838366,0
