,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.013001404145897,0,0,0,0.17176789308558,0.0589311309634681,0,0,0.435073352906363,0,0,-0.0338370711234258,0,0,0,0,-0.0706270548688553,0,0,0,0,0,0,0,0.0824348041393173,0,0,0,0,0,0,0,-0.0400811392418905,-0.00531344430349539,0,0.131135481005202,0,0,0,0,0,0,0.163747201104156,0,0,0,0,0,0,0,0.0986157159430531
X002142.CH.EQUITY,0.284715265729393,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0.18478434322157,0.258550256341669,0,0,-0.0166457133468753,0,0,0,0,0,0,0,0,0,0.175056648360259,0,0,0,0,-0.0128098892736242,-0.187106827918702,0,0,0,0,0,0,0,0,0,0,0.151205363388266,0,0,0,0,0,0.0640898265136071,-0.111103408845664
X600000.CH.EQUITY,0.0235641325592689,0.170518719319257,0,0.000934028037214314,0,0.173873997947712,0,0.0888922385964613,0.113550250505922,0,0,0.1575522308471,0,0,0,0,0,-0.0665926922992361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287429401492887,0.301363495451044,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.153589755305006,0,0,0,0.0246177851577661,0,0,0,0,0,0,0.222759920276871,0,0.171593331186516,0,0,0,0,0,0.00696161917077153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156265050894063,0,0,0,0,0,0.00346400947064396,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.32142832091201,0,0,0,0,0,0,0,0.162091620259962,0,0,0,0.187278190521674,0,0,0,0,0.262021123348946,0,-0.128247324756324,0,0,-0.147839971374869,0,0,0,0,0,0,0,0,0,0,0,-0.0553022509244668,-0.102442124649391,0,0,0.1643617070169,0,-0.263069668981333,0,0,0,-0.0429010779085662,0.0729803643477927
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.384262511781359,-0.0589120661173463,0,0,0,0,0,0,0,0.338125623178546,0,0,0,0,0,0,0,0.18541727460453,0,0,0,0,0,0,0.280939556719553,0,0,0,0,0,0,0,0.094316307938604,0,0,0,0,0,0,0,0.0147686935963632,0,-0.0444770628430685
X600919.CH.EQUITY,0.331123450677751,0.0956849030085884,0,0,0,0,0,0.0619141179399423,0,0,0,0,0,0.368812386845009,0,0,0,0,0,0.188124324878581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198221061647829,0,-0.0603671624293872,0,0,0,0,0,0,0,0,0.1316546080084
X600926.CH.EQUITY,0.0493578828881854,0.24249280996603,0,0,0,1.38777878078145e-17,0.317262746486715,0,0.00597477810313062,0.012358691005721,0,0,0,0,0,0,0,0,0,0,0,0,0.231885872161237,0,0,0,0,0,0.0250149673567335,0,0.0820535856665815,0,0,0,0,0,0,0,0,0,0,0,0.00103702491683549,0,0,0,-3.46944695195361e-18,0,0,0,0,0
X601009.CH.EQUITY,0,0.4858458592556,0,0,0,-0.681164553717836,0,0.083535467339123,0,0,0,0,0,0.16677636629381,0,0.072089044114545,0,0,0,0.124532915442691,0,0.1858183668087,0,0.25349530936636,0,0,0,0,0,0.329444387587537,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256611771996408,0,0,0,0.11388618469726
X601166.CH.EQUITY,0.431290595864003,0,0,0,0,0,0,0,0.359853354478563,0,0,0,-6.93889390390723e-18,0,0,0,0,0.118569484301366,0,0.133962162137856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228803550527488,0.0115645846120807,0,0,-0.180675114581512,0,0,0,-0.107671037007831,0
