,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X000001.CH.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY
X601601.CH.EQUITY,0,0.419895485234824,0,0,0,0.0810205716289902,0,0,0,0,0,0,0,0,0,0,0,0,0.13348529101506,0,0,0,0,0.125398534995248,0,0,0,0,-0.0140795676314587,0,0.174991460077889,0,-0.0406164708119286,0,0,0,0,0,0.224504540045851,0,0,0.143270001344247,0,-0.0143248076099574,0,0,0.0128756016839931,0,0,0
X300059.CH.EQUITY,0,0.102572551305984,0,-0.111730124968302,0,0,0,0,0,0,0,0,0,0.335493606995165,0,0,0,0,0,0.131345667994781,0,0,0.0773528563854363,-0.0946486892728515,0,0,0,0,0.197299354879098,0,-0.00834609935025815,0,0,0,0,0.292762994597619,0,0,0,0,0,0,0.0454084922086772,0,0,0,0,-0.0153087484880202,0.0121359609156643,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.0564639435210697,0,0,0,0,0,0,0,0.0171457161363267,0,0,0.228815155231257,0,0,0,0,0,0,0,0,0,0,0,0,0.0805859332717583,0,0,0,0,0,0,0,0,0.0989277487693612,0,0,0.0687876525876883,0,0,0.0184354351989659,0,0.0415414155665179,0.162794047847071
X601328.CH.EQUITY,0.349070742509155,0,0,0.0257973890202522,0,0,0.00586871283674125,0.202231288811005,0,0,0,0,0,0,0,0.0330105964150726,0,0.0358446071386848,0,0,0,0,0,0.0175917696370423,0,0.170728546612736,0,0,0,0,0,0,0,0,0,0.0695424797874476,0,0,0,0,0,0.141122519411265,0,0,0,0,0,0.0445086429260837,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112103773331949,0,0.0305592483752732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0998218943983514,-0.0832485662912905,-1.73472347597681e-18,0,0.123659662016743,0,0,0,0,0,0,0,0,0.00851212494591504,0.22816588844718,0,0,0.105044372367599,0
X16.HK.EQUITY,0,-0.110388973832513,0.0740351200392255,0,0,0.0505682103203546,0,0,0,0.0858349032611419,0,0,0,0,0.00377110202045748,0,0,0,0,0,0,0,0,0.0983691032542909,0,0,0.0115496021505954,0,0,0.0186704804317002,0,0,0,0,0,0,-0.113416950087713,0.280635490666835,0,0,0.487582214824861,0.114300054616611,0,0,-0.513052986407851,0,-0.0272504741958741,0.15181014247192,0,0
X002142.CH.EQUITY,0,0,0.0244568035285263,-0.0457565644935253,0,0,0.0162346516009594,0,0,0,0.218245363969646,0.520491560373571,0,0,0.013916955331904,0,0,0,-0.00123479246165743,0,-0.143611940130189,0,0.0501181181913949,0,0.0226748447985825,0,0,0,0,-0.0235080136161856,0,0,0,0,0,0,0,0,0,0.066567433606011,0,0,0,0,0,0,0,-0.033533325603356,0,0
X601319.CH.EQUITY,0,0.100720524999433,0,0.0587113426059048,0.0868738245706804,0,0,0.0441889986769654,0,0,0,0,0.0315442239482393,0,0,0,0,0,0,0,0,0,0,-0.0623642886667913,0.0851988540782044,0,0,0,0,0,0,0,0,0,0,0,0.0999351984977445,0,0,0,0,0,0,0,0,0.0838450303346887,-0.0114126028134835,0,0.133489514683222,0.10668314982672
X11.HK.EQUITY,0,0,-0.0330782534973427,-0.0505161013809996,0,0,0.130637255588751,0,0.554625905117748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537297131545102,0,-0.0828598870895549,0,0,0,0.147508136796762,0.213775628125136,0,0,0,0,0,0.10079674020936,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0.305459296166634,0,0.0103309641119027,0,0.322400704320521,0.04428348682817,0,0.132008533685367,0,0,0,0,0,0,0.0266020013962284,0,0,0.00697521155304084,0,0,0,0,0.0265639181277118,0,0,0.0188501564905782,0,0.115787906446857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.00704326726915402,0,0,0,0,0,0,0,0.182877073899082,0,0,0,0,0,0,0.0143612024651232,0.247971945802944,0,0,0,0,0,0,0,0.111570525470914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438466605503321
X2388.HK.EQUITY,0,0,4.33680868994202e-19,0,0,0,0,0,0.0644838041699935,0,0,0,0.00219070881994063,0,0,0,0,0,0,-0.0465685038316343,0.0691449219782191,0,0,0.476715825689429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265606474690722,0,0,0.0108088326065197,0.0822536325569381,0.0245997786301432,0,0,0,0,0,-0.153737388300019,0.150658013772528
X601818.CH.EQUITY,0,0.0706994009870885,0,0,0,0,0,0,0,0,0.0616596760055372,0,0.119661120891783,0,0,0.0851626347001588,0,0,0,0,0,0.348099336052563,0,0,0.154492250137883,0,0,0,0,0,0,0,0.163192762804785,0,0,0,0,0,0,0.059470256450384,0,0,0,0,0,0,0,0.060473256339525,0,0
X600999.CH.EQUITY,0,0,0,0.107478954004016,-0.0410479963171518,0.00211311974875668,0,0,0,0,0,0,-0.25434050069243,0.169958240363654,-0.154856238529538,0,0.332926770310527,0,0,0.205320563172557,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.168944713275729,0,0,0,0,0,-0.0783141708543115,0,0,0,0.215894855746761,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0.00258845569070809,0,0,0,0,0,0,0.0452038126047688,0,0,0,0,0.0778299723603708,0,0,0,0,0,0.0756927172347943,0.0761117404160548,0,0,0,0,0.0621460575717026,0,0.085821698489627,0,0.321231179953551,0,0.164742207972435,0.00849086070814275,0,0,0,0,-0.155789157993585,0,0,0,0,0,0,0,0,0,0,0.0675400454524825
X2007.HK.EQUITY,0,0,0.0397762773980974,0,0,0,0,0,0.0133717971604692,0,0,0.013489017735804,0,0,0.406143267395366,0.046504310681213,0,-0.13877803531027,0,0,-0.161922490445778,0,0,0,0,0,0,0,-0.0755481470936657,0.342516799635802,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0156513158994142,0
X600048.CH.EQUITY,0,0.0685586185155605,0,0,0.0297218263848342,0,0,0,0,-0.0860431698141677,0,0,0,0,0.602932920949806,0,-0.0383562738501739,0.107835589203903,0,0,0,0,0,-0.000676723406878832,0,0.0279908873002343,0,-0.0153575914399294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124123353309206
X688.HK.EQUITY,0.416997594523287,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.114956807266449,0,0,0,0,0,0,-0.0368182051948146,0,-0.335785233690552,0,-0.0578926546916987,0,0,0,0,0,0,0,0.521937038113006,0.207160300824796,0,0,-0.0664317895036953,0,-0.0613874685422447,0,0,0,-0.165032255986194,0,0,-0.0956794073914514,-0.0632347270054682,0,0,0,0,0,0
X267.HK.EQUITY,0.158369190871078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154106783471648,0,0,0,0,0,0.115012277626896,0,0,0,0,0,0,0.0918367173236937,0.537122396449108,0,0.0126278249013711,0,0,-0.499070392728229,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,-0.0233973129170864,0,0,0,0,0.159434001455371,0,0,0,0,0,0,0.189560362322621,0,0,0.187554049109007,0,0,0,0,-0.0089015109692379,0,0.0212225342890108,0,0,0,0,0.100000420256269,0.0240949161236473,0,0,0,0,0,0.412543762732326,0,0,0.0353116540004396,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0.142297252823849,0,0,0,0,0,0,0,0,0,0,0,0.0810367375575059,0,0,0,0,0.198043236920771,0.025851570805387,0,0,0,0,0.0137783368642957,0,0,0,0.0394021245005522,0,0,0,0,0,0.0863200822653792,0,0,0,0,0,0,0,0,0.157651312741543,0.15744939876232,-3.46944695195361e-18,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.0064085593406195,0,0,0,0,0.133183143742324,0,0,0.379861634859244,0,0,0,0,0.128642295824081,0,0,0,0,0,0,0.0363380965544636,0,0,0,0,0,-0.195568635193236,0,0.0354620987168181,0,0,0,0,0,0,0,0,0.206660722364252,0.0379589702604246,0.067219864469699,0,0,0,0.119337256419758,0
X12.HK.EQUITY,0,0,0,0.0769520364034558,0,0,0,0,0.164056689690422,0,0,0.107591169298886,0.117821773392952,0,0,0,0,0,0,0,0,0,0,0,-0.144230677332902,-0.0595509957485502,0,0,-0.119809231636777,0,0,0,0,0.191194336329057,-0.086724487994602,0,0,0,0,0,0.382102972101341,-0.0748698042910282,0.0877153232950066,-0.144339767904348,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.481736820937226,0,0,0.127103777044463,0.0393785603051429,0,0,0,0,0.130965499543135,0,0,0,0,-0.138694567363248,0,0,0,0,0,0,0,0.00959055731956013,0,0,0,0,0,0.173107615997529,0,0,-0.0296494280327197,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00288685251671786,0,0,0,0,0.0153702031308164,0,0.0456894862976018,0,0,0.241266063447243,0.0010541021270729,0,0,0,0,0,0.0331929994704746,0,0,0,0,0,0,0,-0.151909126550484,0,0,0,0.0656446337126186,0,0,0,0.589170353214155,0,0,0
X1113.HK.EQUITY,0,0,0,0,0.190141751719575,0.0821278480786695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299515991742825,0,0,0,0.0676823964167311,0,0.0968457876480256,0.0358226628039414,0,0,0,0,0,0,0,0,0,0.12390222766786,0,0.0465840062366232,0,0,0,0,0,0,-1.38777878078145e-17,0.0240094186768322,0,0
X601229.CH.EQUITY,0,0,0.0312623065690378,0,0,0,0,0,0,0,0,0,0.093444141423452,0,0.0668790122769178,0.0106893468702217,0,0,0,0,0,0,0,0,0,0.15597177023466,0,0.182718659430213,0,0,0,0.111718663132573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431600404249433,0,0,0.211935813389006,0
X823.HK.EQUITY,0,0,0,0,0,0,-0.154011917910344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700486282456201,0,-0.0243198022520466,0,0.0821289996463399,0,0,0,0,0,0,0.0756238183804699,0,0,-1.73472347597681e-18,0.0573815043563402,0.156061330800628,0,0,0.310215177251605,-0.0229232448579277,0,0,0,-0.148275157390718,0,0.0833253156033815,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.130878585672194,0,0.0747191705603071,0,0,0,-0.391555847856417,0,0.191770890566164,0.0622762283997721,0,0.708658976698042,0,0,0,1.38777878078145e-17,0,0.168304470662696,0,0,0,-0.141628220131184,-0.0258395796815092,0,0.0821534631751917,0,0,0,0,0,0,-0.0598698651205199,0,0,0,-0.137737338600676,-0.155482810666599,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.105263821415376,0,0,0,0,0,0,0.218210984640874,0,0,0.144312896039951,-0.0731415216141491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212916405724194,0,0,0,0,0,0,0,0,0,0.177315349609403,-0.057972427830763,0.132526095277325,0,0
X000166.CH.EQUITY,0,0,0,0,0,0.0817328464646183,0,0,0,-0.228805994908167,0,0,0,0,0,0,0.0471009273032595,0,0,-0.108347869081964,0,0.0577961243132568,0,0,0,0,0,0,0,0.0236460587216884,0,0,0,0,0.159366799179101,0.572680041009922,0,0.0198886300340025,0,0,0,0,0,0,0,0,-0.0898051486462469,0.0130954325489958,0.437415305040092,0
X2881.TT.EQUITY,0,-8.67361737988404e-19,0,0,0.209808437922486,0,0,0,0.0446514401170765,0,0.0286976308301854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213201900835234,0.0751885123753796,0.140242541481719,0,0,0,0.107398605690803,0.0118321896018003,0.452976744358632,0,0,0,0,0,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,-0.0959291081362437,0.213662262175825,0,0,0,0,0.021666061478887,0,0,0,0,0,0,0.102638832776233,0,0,0,0.0320039596993319,0,0.263196075564777,0,0,0.0291799638222537,0,0,0,0,0.0457025323880751,0,0,0,0,0,-0.049502929240216,0.0766786638443367,0,0,0,0,0,-0.237559171052854,0.336021653118935,0,-0.0744529717958222,0,-0.319910052026256,0
X600918.CH.Equity,0.0176749071556164,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.159278209665089,0,0,0,0.134883202655271,0,0.072082336508019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081492062358611,0,0,0,0,0,0.0454709294018775,0,0,0,0.199382429117167,0,0,0,0
X601169.CH.EQUITY,0,0,0.0923713231450121,0.129433866970806,0,0,0,0,0,0,0,0,-0.00147142262505126,0,0,0,0,0.151036395074756,0,-0.0660805547299878,0,0,0.160969031177631,0,-0.0662329240743265,0.625939930369723,0.145134909607451,0,0,0,0,0,0,-0.056828338732423,0,0,0,0,0,0,0,0,0,0,0,0,-0.171238992118683,0,0,0
