,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.00790853835269942,0,0.140190493168199,0,0,0,0,0.0837017714332552,0,0,0.0523370747924122,0,0,0.349552941252417,0,0,0,0,0,0.13748304913783,0,0.158746857278373,0.0251575484625514,0.0727090413422473,0,0,0,0,0,0.0760322877852357,0,0.0501199096404677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.0498294406476021,0.033521814792673,0,0,0,0.114367093384437,0,0.0440444732297204,0,-6.93889390390723e-18,0.178539454967296,0,0.0536157677458823,0,0,0,0,0.322881969661831,0,0.0015004816083823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0596907034445004,0,0,0,0,0.0814888520051925
X601288.CH.EQUITY,0.0976223276359407,0,0,0.501720965932697,0,0,0,0,0,0,0,0,0,0.245862011689296,0.0642766824176511,0,-0.0236893847011083,0,0,0,0,-0.0117991394321668,0,0,0,0,0.0241859717743606,0,0,0,0.0618010692704941,0,0,0,0,0,0,0,0,0,0,0.00177757528640197,0,0,0,0,0,0,-0.0237362320361575,0
X601988.CH.EQUITY,0,0,0.386458659790775,0,0,0,0,0,0,0,0,0,0.124186518894599,0.0251116822373429,0.0643397157435873,0,0,0,0,0,0,0,0,0.0182100827927756,0,0,0,0,0,0,0,0,0.210876723794191,0,0,0,0,0,0,0.0119745863357748,0,0,0,0,0,0,8.67361737988404e-19,0,0,0
X5.HK.EQUITY,0,0,-0.148883289423895,-0.157247311048695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508080374635635,0,0,0,0.430245859459433,0,0,0,0,0,0.326273810811522,0,-0.0429049526655588,0,0,0,0,0,0,0,0.184499714986591,0.0161005830844824,0,0.0525260096125375,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.102299020648027,0,0,0,0,0,0.111998973722454,0,0,0.165631875766311,0,0.0494495831281721,0,0.304811621508798,0,0,0,0,0.0322113798490175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00706563796235663,-0.0374891330655513,0,0,0,0,0,0,0,0,0,-0.0254063098237779,-0.126444666148717,0
X601328.CH.EQUITY,0.540494333982681,0,0.00604009895333219,0,0,0,0,0,0,0.194804980044129,0.160066014196745,0.0456926736087768,0,0,0.0518239464960225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00979883362707093,0,0,0,0,0,0,0,0,0,0,-0.125836459449014,0,0,0,0,0,0,0,0,-0.00722922738172404
X601318.CH.EQUITY,0,0,0,-0.0292580172960883,0,0,0,0,0.0360818725021934,0,-0.0864576989032715,0,0,0,0,0,0.0211475142706724,0,0,0.0239361945855252,0,0,0,0,0,0,0.494027205348272,0,-0.0613692818878053,0,0,0,0,-0.0311459786147309,0,0,0,-0.0926770290780841,0,0,0,0.0177517769485715,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.139420227164512,0,0,0,0.211629369771515,0.344893386415322,-0.0733161054975307,0,0,0,0.0753871009529934,0,0.224770277753363,0,0,0,0,0,0,0,0.202497289209408,0,0,0,0,0,-0.0351321883738707,0.0631171853656606,0,0,0,0,0,0,0.158297870178259,0,-0.047611155430904,0,0
X601166.CH.EQUITY,0,-0.161879437157898,0,0,0,0,0,0,0,0,0.0530846980136933,0.196508458368929,0.135970824278692,0,0,0,0.335993857193479,0,0,0,0.122703915866235,0,0,0.124636974874774,0,0,0.0960589784940281,0.147488143560529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377594363082586,0,0,0,-0.0792472156690228,0
