,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601318.CH.EQUITY,X601328.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601838.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X000002.CH.EQUITY
X601398.CH.EQUITY,0,0.363717723387233,0.120320553841382,0.23872081258592,0,0.0386805595541077,0,0,0,0.00585222674688711,0,0.0860217581815668,0.121928221001089,0,0,0,0,0,0,0.0344602513533715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532721376594704,0.0262458380038396,0,0,0,0,-0.00065256789522922,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.520843514687105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901650582787248,0,0,0,0.0409936793738932,0,0,-0.0476439943581328,0,0,0,0,0,0,0,0.027427245245352,0,0,0,0,0,0.158452653148402,0,0,0,0,0,0,0.0329157736551881,0,0,0
X601288.CH.EQUITY,0,0.178440299034781,0,0.515639459060367,0,0,0,0,0,0,0.147382271492234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032619332434981,0
X601988.CH.EQUITY,0.254330487956759,0,0.201911625620239,0,-0.0734392213787317,0,0,0.442772493464776,0,-0.0327396314343868,0,0,0.102966226029512,0,0,-0.112539977760678,0.120716375644654,0,0,0,-0.0862207667697357,0,0,0.0920881447218793,0,0.124679456175743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0647122823433306
X5.HK.EQUITY,0,0.0507910251579892,0,0,0,0.114872049397691,0.200783310205001,0,0,0.0146857950955657,0,0,0,0,0,0,0,0,0,0,0.243754995754409,-0.173306580872694,0,0,0,-0.0975512262429921,0,0.225729612173194,0,0.0619338426574241,0.0194828009361226,0.0418776395498132,0,0,0,0,0,0,0.214688500923567,0,0,-0.157124666395331,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,-0.0962500647654808,0,0,0,0.340006167907444,0,0.0650597163810166,0,0,0,0,0,0.241829081675214,0,0.167607638245387,0,0,0.200955063731357,-0.0590838869809658,0,0,0,0,0,0,0,0,0,0.08119091799135,0,0,0,0,0,0,0,0,0,0.112587846244001,0,0,0
X601318.CH.EQUITY,0,0.160430913045539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136520297874977,0,0,0,0.0117901434512434,0,0,0,0,0,0,0.0748479973133464,0.33105984878735,0,0,0,0.0781547607864796,0,0,0,0.139139043033166,0,0,0,0.00858435625696533,0,0
X601328.CH.EQUITY,0.156482888359131,0.0715851389196723,0,0.185918427245341,0,0,0,0,0,0,0.0809378709412425,0.0258282703264028,0,0.145664273284533,0,0,0.0196476497348572,0.134641350730291,0,0,0,0.0533569518664269,0,0,0,0,0,0,0,0,0,0,0,0.138300191688841,0,0,0,0,0,0,0,0,0,0.0771677461161041,0,0,0,0.0555708880148778,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0463693724394831,0,0,0.0529609889034595,0.409706284753796,0.0547363545317473,0.29844571013471,0,0,0.0262981249004221,0.10770140366551,0,0,0,0,0,0,0,0,0.041573886034983,0,0,0,-1.73472347597681e-18,0,0.0230590145230318,0,0,0,0,0,-0.146178806977066,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,-0.0157768442946798,0,0,0,0,0,0.224298988292114,0,0,-0.0379814619938538,0,0,0,0.20819276534378,0,0,0,-0.0399340620567256,0,0,0,0,0,0,0,0,0,0,0.0386245613395601,0,0.18210231874279,0,0,-0.0304920008182055,0,0,0,0,0,-0.00668206617199052,0.137580514702697,0,0.0361700369415444,0,0.168963177160015,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0214640672629349,0,0,0,0.0476315776315144,0,0,0.114210828716699,0,0,0.179652879292685,0,0,0.291122379322596,0,0.107416763278117,0,0.0139627181689324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910215535023811,0,0,0,0,0.13271413616442,0,0
X267.HK.EQUITY,0.0820929993774448,0,0,0,0,0,0,0,0.07492442895929,0,0,0,0,0,0,0,0.016335931897882,0,0,0,0,0,0,0,0.0512665173219599,0,0.158148436374884,0,0,0,0,-0.0849674843209878,0.134626317538961,0,0,0,0,0,0,0,0,0,-0.0695495049152642,0,0.125839177717519,0,0,0,0,0.258149187856125
