,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY
X601398.CH.EQUITY,0,0,0,0.145834718515071,0,0,0,0,0,-0.107290806316621,0,0,0,0,0,0,0,0,0,0,-0.0825850315420026,0,0,0.42332293370527,-0.125008743735671,0,0,0,0,0.467097178011123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294686941996957,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,-6.7762635780344e-21,0,0,0,0.086171458237561,-0.0894423671627358,0,0,0,0,0,0.0874072965971126,0,0,0,0.421422890109327,0,0,-0.00321674411430305,0,0.123393489908704,0,0.0402868405972046,0,0,0,0.132946049806514,0,0,0,0.1965986019491,0,0,0,0,0,0,0.0391904471098552,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.074651755839439,0,0.781005461034915,0,0,0,0,0,0.0387077697875359,0.0582654983641511,0,-0.0434724394303772,0.00708273265606049,0,0.0716557751454399,0,0,0,0,0,0.00277984175615083,0,0,0,0,0,0.0421822367271025,0,0,0,0,0,0,0.0768329318199127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.865853220490793,0,-0.0453865651799154,0,0,-0.0493727670146399,0,0,0.0296753343620008,0,0,0,0,0,0.0198227593958058,0,0,0.0504731727758438,0.00986815137569926,0,0,0.185640411632711,0,0.0761012341184186,0,0,0,0,0,0,0,0,0,0,0,0,-0.112497512356219,0,0,-0.140568837796934,0,0,0,0.0276670699737634,0,0,0,0
X601628.CH.EQUITY,0,0.0370545950177103,0,0,0,0,0,0,-0.0753023890561696,0.250071916580979,0,0.227063625738614,0,0,0,0,0,0,0.29256566937674,0,0,0,0,0,0,0,0,-0.119300355683071,0,0,0.0262986276328625,0,0,0,0.196304059647239,0.0902190546464824,0,0,0,0,0,0,0,0,0,0.101334737945973,0,0,0,0
X600036.CH.EQUITY,0,0,0.0480071243471959,0.235797042475688,0,0,0,0,0,0,0,0,0,0,0.123733440970062,0,0,0.155359448963831,0.0225928999322051,0,0,0,0,0,0,0.17756863499674,0,0.0812999579417659,0,0,0.0716419392960303,0,0,0,0,0,0.016387795624227,0,0,0,0,0,0,0,0.088855488127163,0,0,0,0,0.0381730647083484
X601988.CH.EQUITY,0,0,0,0.0354023754299989,0,0.028085155137403,0,0,-0.0171119096220535,0,0,0,0,0.0537322721302681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159867006636968,0,0,0,0.0437534547539534,-0.115007641529387,0,0.959895989677006,0
X1299.HK.EQUITY,0,0.0194777565335303,0,0,0.107925083553476,0,0,0,0,0.158954279346307,0,0,0,0,0,0,0.00440798685470055,0,0,0,0,0,0.325313329276944,0,0,0,0,0,0.0714872503146507,0,0.0207234892199054,0,0,0,0,0,0.0675881231267926,0,0,0,0,0,0.13564605847879,0,0,-0.0157985262921647,0,0.156156634755348,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.173529417356123,0,-0.0324005211124343,0,-0.074947896834282,0,0,0,0,-0.268399636845536,0,0,0,0,0,0,0,0,0.0330775398756617,0.41621359507274,0,-0.144821344105194,0,0,0,0,0,0,0,0,0.377164827633147,0,0,0,0.18726210516205,0.394231735217796,0.00151805938957528,0,0,0,0.335539535758271
X388.HK.EQUITY,0,0,0,0,0.274998313691686,0,0,0,0,0,0,0,0,0,0,-0.140172096683996,0.186810347284531,0,0,0,0.230359524336279,0,0.290639068544578,0,0.320028016949383,0,0,-0.0722953845942896,0,0,0,0,0,0,0,0,0.0963439364520546,0,0,0,-0.0478289956981903,-0.0346803059939062,0.177550762489952,-0.141575122095434,-0.240158213667484,0,0,0,0,-0.0683528097614015
X601658.CH.Equity,0,0.131043918840946,0.0442827742497069,0.27588416060894,0,0,0,0,0,-0.0346235845715778,0,0,0,0,0,0.121482822241724,0,0.043002201663014,0,0,0,0,0,0,0,0,0.00478088725371099,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271416425163781,0.17557391607258,0,0,0,0.0327791309118493,0,0.00914113676916525,0,0,0
