,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2884.TT.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0,0,0,0.166844661721621,0,0,0,0,0.28452921049649,0,0.12125718692565,0.0410602762473223,0,0,0,0,-0.0271796911090245,0.197423908715793,0,0.0038130683700281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159521135941554,-0.0321188769314534,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.00596137654440362,0,0,0,0.0797983936547006,-4.33680868994202e-19,0,0,0,0.378665234430312,0.138412425565703,0.0635426462632637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125231342874042,0,0.0318659572623032,0.00463088841850243,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.334216114649073,0.158048032125464,0,0.0491279416939,0,0.0522434446440408,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0606758650335264,0,0,0,0,-0.0553705447975869,0,0,0,0,0,0,0,0,0.163797749759003,0,0,0,0,0,0.00610611963295775,-0.0832858236114547,0.0243998574863558,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.110823524294528,0,0,0.261296579963698,0.0012068669702224,0,0,0,0,0,0.0536554146004011,0.234686346073114,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.102798060914244,0,0,0,0,0,0,0,0.184829784050146,0,0,0,0,0.0457380212035783,0,0,0,0,0.0235611502055006,0,0,0.055684626300546,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.148979409415704,0,0,0,0.0370966064576601,-0.045998335859112,0,0,0,0,0,0,0,0.270422421458258,0,-0.0866327041760393,0,0.346766134297057,0,0,0,0.205611171696369,0,0,0,-0.187440348217057,0,0,0.199428547920394,0,0,-0.208332889342572,0,0.302089676954799,0,0,0,0.0236758005384508,-0.256531832121293,0,2.16840434497101e-19,0,-0.174489875262432,0
X601658.CH.Equity,0,0.281600177577011,0,0,0,0,0,0.203126865211708,0,0,0.173688294870911,0,0.100404252229235,0,0.0791900299429558,0,0,0,0,0,0,0,0,0.0197634959199966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0974384680193803,-0.0454824668359749,0,-0.0396174550317321,0,0.111720785425641,0,0,0,0,-0.0357586734838877,0
X601328.CH.EQUITY,0.435662441779333,0,0,0,0,0,0,0,0,0.227001960154711,0.26843208520898,0.0915205626595725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242594528857353,0,0,0,0,0,0,0,0,0,0,0,0,-0.0726131770301727,0,0,0,0,0,-0.102991897686181,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,1.73472347597681e-18,0,0,0.0497377097626751,0,-0.129076012830137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686090840606355,0,-0.0241407498485248,0,0.133796962186923,0,0,-0.00318754301604384,0.132903095500053,0,-0.070824625891561,0,0,0,0,0,0,0,0,0,0,-0.0470087631632258,0,0
X600036.CH.EQUITY,0.0302494000158947,0,0,0,0,0,0.0558889681763673,0,0,0,0,-1.73472347597681e-18,0,0.0333929419866616,0,0.0885704308864284,0.515351408003434,0,0,0,0,0,0,0,0,0,0,0.173131379393302,0,0,-0.0503420202325134,0.112806663935738,0,0,0,0,0,-0.0693533726230538,0,-0.0133893764316854,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.189031991966364,0,0.237098790982837,0,0,0.0510154216830923,0.0311386202189006,0,0,0,0.113611191605355,0,-3.46944695195361e-18,0,0.167320377136932,0,0,0,0,0,0.091690414745977,0.109694945320693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548417265131446,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0.00730907894924533,0,0.225240273697252,0.247114214600595,0,0.0124500768837428,0.329365924680491,-0.223411856879718,0,0,0,0,0,0,0.120562761896521,0,0,0,0,-0.240166155966774,0,0,-0.0257756592290946,0,0,0,0,0,0.0822707774762948,0,0,-0.0393107066717467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0139195966093826,0,0,0,0,0,-0.442495936953774,0,0,0,0,0,0,0,0.515863400309626,0,0.661627050969054,0,0,0,0,0,-0.172938869804407,0,0,-0.0411562773592225,-0.0682607001756075,0,0,0,0,0,0.0960138547421731,0,0,0,-0.0367809698646081,0,-0.015147678237246,0,0,0,0.146748741941414,0,0,0,-0.120249272508471,0,0,0.0825643248157161
X601998.CH.EQUITY,0,0,0,0,0,0.304316028658215,0,0,0,0,0,0.0546796556275126,0,0.239772533041815,0,0,0,0,0.0437053912592553,0.105656847998393,0,0,0,0,0.0593171480149239,0.072096198204085,0,0,0.0746558396230386,0,0,0,0,0,0,0.154879641546259,0,0,0,0,0,0,0,-0.0383574287773899,0.0800039954614382,0,0,0,0,0
X600016.CH.EQUITY,0.0572155261840818,0,0.260145673510922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148688127000571,0.0424599194847647,0.20792378892566,0,0,0,0,0,0,0,-0.0416781179932338,0,0,0,0,0,0.360681431058468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.0853696529155778,0.312433145867939,0,0,0,0,0.0388032183145781,0,0,0,0,0.128865167325938,0,0,0,0,0,0.270260853128211,0.141392841719985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118876351558197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216958271934947,0,0
X601628.CH.EQUITY,0,0,0,0,0,-0.0718060892396163,0,0,0.0576150511289084,0,0,0.120311713819911,0,0,0,0,0,0,0,0,0.0320384400200857,0,0,0,0,0,0,0,0.0146262452212906,0,0,0,0,0,0,0.699539367571697,0,0,0,0,0.0661226198014561,0.0965247819333681,0.0576473142381168,0,-0.0597767036473104,0,0,0,0,0
X000001.CH.EQUITY,0,0,-0.220778746625486,0,0,0,0,0,0.285026212268897,0.104238658959213,0.00193926239687724,0,0,0,0.520988444818052,-0.110608461293515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00187886929424135,0,0,0,0,0,0.0707058570987852,0,-3.46944695195361e-18,0
X600015.CH.EQUITY,0,0,0,0,-0.0620033122284131,0,0,0,0,0,0.0100889814231226,0.0425452060655462,0.0275993628405909,0,0.121128566960092,-0.111876266409847,0,0,0,0,0.137589279557697,-0.0198946908558003,0,0,0.0351663451677453,0,0,0,0,0,0,0,0,0,0.489552099854348,0,0,0,0,0,0,0.0790962320738327,0,0,0.0539912715857634,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.191338122619885,0,0,0,0.050110038530946,0,0,0.0719060034571438,0.0188438844381292,0,0,0.0752926531900773,0.197017661352561,0,0,0,0,0,0.0969880171198951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184136201741547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517173061965134
X2388.HK.EQUITY,0,0,0,0,0.280013006181568,0,0.110363368261439,0,0.201056926968517,0.0633321662080951,0,0,0.101127136599572,0,0,0,0.0325722134459219,0,0.0441975547577691,0,0,0,0,0,0,0,0,0,0,0,0.334308940266155,-0.124041769954094,0,0,0.130954761563479,0,-0.0814900893279069,0,0,0,-0.0414509225329122,-4.33680868994202e-19,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.154805368295648,0,0,0,0.0651695440183801,0,0,0,0,0,0,0.129722035845694,0.164805749700702,0,0,0,0,0.0535059036899209,0.0877073167005647,0,0,0,0.00344833673890827,0,0,0,0,0.0428391033956061,0,0,0,0,0,0,0,0,0.0752727490385033,0,0,0,0,0.354306821322406,0,0,0,0,0,0,0,0.0832732501825069
X1299.HK.EQUITY,0.139136726013569,0,0,0,0,0,0.204139301072149,0.147952862898681,0.0928113568147283,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.00375332358490045,0,0,0,0,0,-0.104370657560001,0,0.116761814373075,-0.0693476479009074,0,0,0,0,0.0817031434802773,0,-0.383864540784976,0.391553178033577,0,0.384399352259288,0,-0.119155314833149,0,-0.158214626229378,0
X600919.CH.EQUITY,0,0,0,0,-0.0762323864890001,0.275743708350955,0,0,0,0,0,0,0,0,0,0,0.495524557485203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237449564526823,0,0,0,0,-0.108686577710624,0,0,0,0.487398370423896,0,-0.115812977296064
X002142.CH.EQUITY,0.0299472742414165,0,0,0,0,0,0,0,0.133987908856328,0,0,0,0,0,0,0,0.0147483239163681,0.0908640187703882,0,0,0,-0.0758887932268772,0,0,0,0,0,0.113671509129436,0,0.1575573940972,0,0.213161253096292,0,0,0,0.241995189116707,0,0,0,-0.107697601826992,-0.0103913973040517,0,0,0,0,0,0,-0.093253108525394,-0.126769312244841,0
X601916.CH.Equity,0,0,0,0,0,0,0,0.0864095543333249,0,0,0,0,0.063138460842741,0,0,0,0,0.156998085469044,0.17777448355707,0,0.629626042637785,0.130590232528881,-0.253667758184824,0,0,0.246695947606389,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0287826279829901,0,-0.0716847318795055,0,0,0.0722685471412943,-0.115685527737065
X2882.TT.EQUITY,0,-0.0181327115685608,0,0,0.0543984190995625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292838249135717,0,4.33680868994202e-19,0,0,0.0648705307990281,0,0,0,0.327287746161367,0,0,0,0,0,0,0,0,0,0,0.371455113129525,0.306898316727579,0,0.0224042703670975,-0.0607014037992197,0.0173494917081195,0,0.108027644867708,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.185882544232357,0,0.0134458436491572,0,0,0,0,0,0,0.0999699193406297,0,0,0,0,0,0,0,0.0147736086826432,0,0,0,0,0,0,0,0,0,0,0.538645703188204,0,0.00363013247023382,0,0.0991776887846659,0,0,0,0,0,0,0,0.116924059752059,0,0
X601009.CH.EQUITY,0,0,0,0,0.0406632760727837,0.2085761090519,0,0,0.0919112229518543,0.309351110960694,0,0,0.0563701505146685,0,0,0,0,0,0,0,0,0,0,0.0815726613902262,0,0,0.107334218362577,0,0,0,0,0,0,0,0,0,0,0,0.00362616225253757,0,0,0,0.0106814021713822,0.0448820846494958,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,-0.038824771659196,0,0,0,0,0,0.0643610382345499,0,0,0,0,0,0.00281667419451521,0,0,0,0,0.0684423044101362,0.176323825285524,-0.0557586606557248,0,0.361364602193445,0,0,0,0,0,0,0,0,0,0,0.0936347408033782,0,0,0,0,0,0,0.19248898078288,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.0397086028212667,0,0,0,0,0,0,0,0,-0.0989676154132922,-0.423254894994781,0,0,0,0,0,0,-0.0762630009601399,0,-0.152800861979064,0,0.687724334847506,0,0.0304529829067288,0,0,0.509567652854711,0,0,0,0,0,0,0,0.349049664219861,0,0,0,0,0.147199809118046,0,0.373819955114634,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0.407339429662587,0,0.392762784171448,-0.0622167403894159,0,0,0,0,0,0,-0.20851952645135,0,-0.0950960892145789,0,0,0,0,0.118647153083248,0,-0.0777963274326283,0.214805723728939,0,-0.247825041066711,0,0,-0.181061976708889,0.0909518439030226,0,0,0,0,0,0,8.67361737988404e-19,-0.312310288836388,0,0,0,0,0,0,0,-0.0161340022105241,0.0404872426694071,0,-0.0273001299058435,0.386929776800175,0
X600926.CH.EQUITY,0,0,0,0.0761201308431683,0,0,0.0987391140593704,0,0,0,0,0,-0.0526241841907841,-0.0899736210110309,0,0,0,0,0,0,0,0,0,0.678994958265468,0,0,0,0.0812744224029217,0,0,-0.10080303458328,0,0.0223623048248407,0,0,0,0,-0.120169950367808,0,0,0,0.0833194905909612,0.136979290318522,0,0,0,0.039893855563666,0,0.166075072606911,-0.0349692142879075
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0.0027750889570191,0,0.0441816130413373,0.131293741438943,0,0,-6.93889390390723e-18,0,0,0.116977336177778,0.104665689236207,0.0819520502395532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180876861230871,-0.13870227497163,0,0,0,0,0.0056775510275516,0,0,0,0,0,0,0.0664569128018167,0
X600030.CH.EQUITY,0,0,0,0,0,0,0.0385605756532217,0,0,0,0,0,0,0,0,0,0.0037207920295069,0,-0.020857707861027,0,0,0.206996030298456,0,0.00269780680831092,0,0,0,0,0,0.054776921831136,0,0,0,0,0.0670665188054716,0,0,0,-0.073543011801342,0,0,0,0.0702722069837648,0,0.170977912865183,0.174669271156683,0,0.147765707914314,-0.0232745560631406,0.211752902719902
X601077.CH.Equity,0,0,0,0,0,0.1205902094816,0,0,0,0,0,0,0,0.239538521987246,0,0,0,0,0,0.128127284635866,0,0,0,0,0.103169892049532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325194760165591,0,0.108677517420693,0,0,0.20273303898087,0,0
X601336.CH.EQUITY,0,0,-0.0181340502456224,0,0,-0.102838892144036,0,0.142036982822728,0,0,0,0,0,0,0,0.496960068930515,-0.052848296365075,0,0,0,0,0,0,0,0,0,0.322257027158513,0,-0.0774484099446425,0,0,0,0,-0.206933125858436,0,0,0,0,0,0.104873397304307,0,0,0,0,0.28959844533078,-0.0325565402145492,0,0,0,0
X5880.TT.EQUITY,-4.33680868994202e-19,0,0,0,0,0,0,-0.0141131592464612,0,-0.0360280679824207,0,0,0,0,0,0,0,0,0,0,0,0.060315668056066,0,0,0,-0.0256114977110728,-0.0391771484101512,0,-0.220914483851729,0.245793105888754,0,0,0,0,0,0,0,0.0363873161502572,0,0,0,0,0,0,0,0.00386745316021653,0,0,0.647084196217308,0
X2886.TT.EQUITY,0.0592640208008174,0,0,0.0709811271731045,0,0,0.0615080507277853,0,0,0,-0.261518817910535,0,0.0326938781349187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348485828899574,0,0,0,0,0.315702538103498,0,0,-6.93889390390723e-18,0.228356343088376,0,0.162542607722065,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,-0.043833047137376,0,0,0,0.634859456077012,0,0,0,0,0,0,0,0,0,0,0.119825021520333,-0.0791866559445443,0,0,0,0,0,0.20474958400472,0.0476001590955674,0,0,0,0,0,0,0,0,0,0.212002952983181,0,0.465539944543304,0,-0.329952646878471,-0.355097883766479,-8.67361737988404e-19,0,0.0229111223326499,0,0,0.160349812969352,0
X2888.TT.EQUITY,0,0,0,0,0,0,0.113658564607795,0,0,0,-0.0361475202789268,-0.0678933057361431,0,0,0,0,0,0,0,0.1821496226074,0,0,0,-0.172262558501942,0,0.544445619006297,0,0,0,0.171762020025883,0,0,0,0,0,0,0.0962497915521933,0,0.272032679827319,0,0,0,0,0.0151222462018619,0,0,0.00945011057575502,0,0,0
X2880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114403916940056,0,0.00445781841282055,0,0,0.000419558520058132,-0.197177927049139,1.73472347597681e-18,0.0328568220672545,0,-0.102560856230383,0,0,0,0,0,0,0.679157527376624,0,0.0515317077927848,0,0,0.13110848234098,0.0465009966616835,0,0,0.219954904635766,0,0.33084900973404,0.0528261302682471
X601577.CH.EQUITY,0,0,0,0,-0.122879299794874,0,0.00412595442610795,0,0,0,0,0,0,0,0,0,0.119459716920365,0,0,0,0.175566918602363,0,0,0,0.284322142724215,0,0,0,0,0.127057910755414,0,0,0.183206350073991,0,0,0,-0.0879926493264117,0,0,0.106802988996244,0,0,-0.0850832104684023,0,0,0,0,0,0,0.338408471008998
X601838.CH.EQUITY,0.215662762794516,0,0,0,0,0,-0.20779565280054,0,0,0,0,0,0,0,0,0,0.076780084918519,0,0,0,0,-0.0241113713523871,0.00915238849958693,0.278266219615583,0,0,0,0.209455735289874,0,0,0,0,0.0782612587392647,0,0.439541515585287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2883.TT.EQUITY,0,0,0,0,0.270252863399646,0,0,0,0,0,0,0,0,0,0,0,-0.00580477548542593,0,0,0,0,-0.012891945771898,0,0,0.164819858370013,0,0,0,0.289697237404706,0.505679248291377,0,0,0,0,0,0,0,0,0,0.0136833638539454,0,-0.303434608121489,5.42101086242752e-20,0,0,0,0,-0.027469883520112,0.0659397017662205,-0.0486889286539513
X601688.CH.EQUITY,0,0,0,0,-0.181201314316475,0,0.0468724329909426,0,-0.100330137589996,0,0,0,0.490203462037076,0,0,0,-0.0908934344170811,0.087066938242471,0,0,0,0,0,0,-0.142847172302503,0,0,0,0,0,0,0,0,0,0,0.116519883590038,0,0,0,0,0,0,-0.049057939760724,0,0,0,0,0.303818945455987,0,0.279310830255497
X600837.CH.EQUITY,0,0,0.0193764992263952,0.0302138407062843,0,0,0,0,0,0.103616596237292,0,0,0,0,0,0,0,0,0.095833290814619,0,0,0,0.020926304214898,0,0,0,0,0,0,0,0,0,0,0.147421169998267,0,0,0,0,0,0,0,0,0,0,0.0571542031939351,0,0,0,0,0.151960429763443
X2884.TT.EQUITY,0,0,0,0,0,-0.166661955890474,0,0,0,0,0,0,0,-0.0755970712015022,0,-0.260923035989815,0.0970600651365111,0,0,0,0,-0.0423076817152565,0,0.024606898891438,0,0.163044129833109,0,0,0,1.73472347597681e-18,0,0,0,-0.0510285999464373,0,0,0,0,0,0,0.519344050549285,0.235273197173649,0,0,-0.103233823883718,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,-0.0396001795637692,0,0,0,-0.172261218933359,0,0,0,0,0,0,0,0,0,-0.0642477088683111,0,0.352432933310537,0,0.164675530220286,0,0,-0.103696528715291,0,0,0,0,0,0.405594362915572,1.38777878078145e-17,0,0,0,0,0.197813305240244,0,-0.0839776748909889,0,0,0.482634864256533,0,0,0,0,0
X2885.TT.EQUITY,0,-0.332301605455433,0,-0.0929976157883264,0,0,0,0,0,0,0,-0.0842181172297503,0,0,0,0,0,0,0,0.0445047729623142,0,-0.164334176831784,0,0,0,0.140228359235514,0,0,0,0,0.0174484658559892,0.20535546898286,0.424241890094847,0,0,0,0.60904642595487,-0.0471041953833416,0,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0.223437224035355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000518593552878638,0,0,0,-0.167345599233488,0,0,0,0,0,0,0,0,0.328667734410728,0,0,0,0,0,0,-0.0362256568950832,0,0.064140117948147,0.0106667641409834,0,0,0.0365637721582247,0,0
