,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY
X388.HK.EQUITY,0,0,0,0,0,0,0.242550595008645,0,0.247739721959715,0,0,0,0,0,0.0472357096837797,0,0.0564343749592197,0,0,0,0,0,0,0.231406869040113,0,0,0,0,0.13179163947672,0,0,0,0,0,0,0.0579495299915332,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,-0.0756837306025149,0,0,0,0,0,0,0,0,0,0,0.00717560926264492,0,0.161893004267388,0,0.44976494521088,0,0,0,0,0,0,0.531733034349766,0,0,0,0.188350849141055,0.480233301251048,-0.561033080362786,-0.173327739878606,0,0,0,0,0.142077457565866,-0.181674658736598,0,0,0,0,0,0,0.176862445847575,0,0,0,0
X601998.CH.EQUITY,0,0,0.160904995358313,0,0,0.188090516420279,0,0,0,0.156157160579477,0,0,0,0.0493969140969351,0,0,0,0,0,0,0,0.0383051959699388,0,0,0,0,0,0,0,0,0,0.109133583883828,0,0,0,0.0646998891333038,0,-0.0450876586148317,0,0,0.100758827305549,0.0195817345790482,-8.67361737988404e-19,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0478691714821061,0,0,0,0.277192212097008,0.305765694223688,0,0,0,0,0,0,0,0,0,0.0250146465875393,0,0,0,0,0,0,0,0.0269153839387516,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.046230465615324,0,0.0921328524860448,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,-0.0287990748422866,0,0,0,0,0,0,0.0605822996895953,0,0.0970262171871588,0,0,0,0,0,0,0,0,0,0,0,0.0170819809292888,0,0,0,0,0,0,3.46944695195361e-18,0,0.740817991886149,0.018817781560616,0,0,0,0,0,0,0.0404222986049902,-0.0378369412907678,0,0.0214395365814305,0,0.0175378164328369,0.0790716774108778
X688.HK.EQUITY,0,0,0,0,0.0782761636938289,0,0,0.00142482928331539,0,0.224840282160243,0,-0.101815916067749,0,0,0,0.0229267140757527,-0.0846066414692963,0,0,0,0,0,0,0,0,0.110243588888283,0,0,0.331284722161011,0,-0.00699967031990642,-0.0272346081037163,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638091895791721,0.30870890616593,0,0,0
X000001.CH.EQUITY,0,0.0416542469673623,0,0,0,0,0.0576402309320998,0.16302732303628,0,0.188026117798666,0.00614892831318051,0,0.108387607254624,1.73472347597681e-18,0,0,0,0,0,0.0523759604058953,0,0.123881076078244,0,0,0,0.0684862394289078,0,0,0,0,0,0,0,0.012717281963595,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0.0146887769082629,0,0,0,0,0,0,0,0.0254647525378589,0,0,0,0,0.376336661559382,0,0,0.112049061501553,0,0,0,0,0,0,0,0.137383350016501,0.451113638598934,0,0,0,0,-0.118599330616698,0.0516586724404918,0,0,0,0,0,0,6.93889390390723e-18,0,0.0349563495309295,-0.140421288981423,0,0,0,0
X601818.CH.EQUITY,0.0682148427684497,0,0.101530011686618,0,0,0,0.0820400500591662,0,0.0466495342672857,0.155392904686854,0,0,0.0602377807496896,0.0479583848075636,0,0,0,0,0,0,0,0,0,0,0,0.182866068048187,0,0,0.110627919643389,0,0.0598111661156092,0.080715162248482,0,0,0,0,0,0,0,0.00112505491273242,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0.0178250383289415,0,0.175676548363826,0,-0.0843759950688623,0,0,0,-0.227587041223116,0,0,0,0.250696553794966,0.659318026940556,0,0,0,0.016626347771484,0,0,0,0,0,0.0263043882392651,0,0,0,0,0,0,0,0,0,0,0.0526182238433442,-0.0959293302667112,0,0,0,0,0.0769871483253245,-0.122324344194425,0,0,0,0,0
X1109.HK.EQUITY,0,-0.15573440986979,0,-0.044921615334072,0.151199513659329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470952613131137,0.0768471460808054,0,0,0,0.0636305578865385,-0.0566533785196244,0,0,0.068713442677454,0,-0.0774421836637022,0.214327869771456,0,0,0,0,-0.0214090110889033,0.0455229115524674,-0.0117717904838423,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0387282491610295
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.283779043090777,-0.0800655194966498,0,0,0,0,0.128329627695179,0,0,0.288543254390608,0,0.3673540191497,-0.288538725964235,0,0,0,-0.17015600431816,0,0.0100624943689483,0,0,0,0,0,0,-0.150468301603089,0.0702469542293438,0,0.108855547495906,0
X001979.CH.EQUITY,0,0,0,0.151085382026147,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.357773179858282,0,0.0256098025872557,0,0,0.0786025549658753,0,0,0,0,0,0,0,0.13500644373972,0,0.00764969523031894,0.0424040892629604,0,0,0,0,0,0.0289586718497539,0,0,0.0762245646315152,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0.0170127383794148,0,0,0,0.0884865797025568,0,0,0.407647741892472,0,0,0.116956560258388,0,0.0472480050256076,0,0,0,0,0.0308046097383788,0,0,0,0,0,0.24589387338954,0,0,0,0,0,0,0,0,0.17231035098273,0,0,0,0,0,0,0,0,0,0.041981209212116,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592783291273744,0,0,0,0,-0.00762453456927267,0,0.122157260819869,0,0,0,0,0,0.041820137991642,0,0.0263318951183613,0.139600235885946,0,0,0,0.11238435946036,0.0871092412115105,0,0,0.434499062672439,0,0.115470500300465
X600048.CH.EQUITY,0.21769554304724,0,0,0,0,0,0,0,0,0.147175685143965,0,0,0,0.544177078270734,0,0,0,0,0,-0.034232353049246,0,0,0,0,0,0,0,0,0,0,0.0299563400636815,0,0,0,0,0,0,0.0700849376073013,0,0,0,0,0,0,0.0776807911610206,0,0,0,0
X601688.CH.EQUITY,0.0884000497342545,0,0,0,0.0166242585358642,0.0912156771469849,0,0,0,0,0,0,0,0,0,0,0,0,0.00623185224872063,0,0,0,0.284679100866581,0,0,0.026660233417232,0,0,0,0.0407499412419016,0.0128420101636802,0.0174474606686226,0,0,0,0,0,0,0,0,0,0,0.108264477497488,0,0,0,0.28776936451345,0,0
X823.HK.EQUITY,0,0,-0.156643975474012,0,0,0.101968954791141,0,0,0,0,0,0.0822211069818986,0,0,-0.0479235702241351,0.246020172945593,0,0,0.0817381037577885,0,0,0,0,0,0,0.203263448614841,0,1.73472347597681e-18,0.0494117850152709,0,0,0,0,0,0,0,0.0325569494050904,0,0,0,0,0,0,0.00735425932685419,0,0,0.0597851231449521,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.684303170087778,0.0303873660523232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694648553185065,0,0,0,0.0357258337117406,-0.115460793617571,0,-0.0481052578678675,0,0,0,0,0,0,0,0,-0.150346757643634,0.0137270454833571,0,0.20590549575613,0.191799205154066
X1997.HK.EQUITY,0,0,0,0,-0.149599413070451,0,0,-0.108776474125136,0,0,0,-0.0303238231112576,0,0,0.507790136184145,0.0694657890910104,0,0,0,0,0,0,0,0.100821831712614,0,0,0,1.73472347597681e-18,0,0,0,-0.0788400304315904,0,0,0,0,0,0,0,0,0,0,0,0,-0.126001159882833,0,0,0,0.198728331903071
X600837.CH.EQUITY,0,0,0,0,-0.0136581568804842,0,0,0,0,0,0,0.0909372171715425,0,0.0255123050342126,0,0,0.144212359687828,0,0,0,0,0,0.0566193530349043,0,0,-0.0791481663715002,0,0,-0.0131060519979763,0,0,0,0.134624288039926,0,0,0,0,0.0185668963841429,0,0,0,0,0.210574578391788,0,0,0,0.186722526611866,0,0.137995825079614
X601229.CH.EQUITY,0.021462699647676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290575377873587,0.210391282777196,0,0,0,0.143269187341243,0,0.0786098910285754,0,0,0,-0.0622372447750888,0.0139768586710384,0,0,0,0.217955743460568,0,0,0,0,0.386108008320788,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.128374457258039,0.151726901020501,0.0343547737220518,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0299387542387213,0,0.00311515827257954,0.10821081506446,0.0227062119033949,0,0,0,0,0,0,0,0,0.0485363706381744,0,0,0,0,0,0,0,0,0,0.0746360321552012,0,0,0,0,0,0.292372371802281,0
X600015.CH.EQUITY,0,0,0,0,0,0.222971514263128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185081768312759,0.258723292849898,0,0,0,0.026419943557773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308979160111678,0,0.0177432005252963,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00543685918050276,0,0,-0.054475634690597,0,0,0,0.155927540850652,0,0,0,0,0.0345522886013895,0,0,0,0,0.170369418136968,0,0.11611808754111,0,0,0,0.0580147972625575,0,0,0,0,0,0,0,0,0.534069394426897,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.0668173648034854,0,0,0,0,0,-0.0208367743987719,0.158411962361363,0,0,0,0,0,0,0,0,0.390889513656362,0,0,0,0,0,0,0.088318923175169,0,0,0,0,0,0,0.28158075628604,0.0451917418023679,0,0,0,0,0,0,0.0161923063403619,0,0
X2882.TT.EQUITY,0,0,-0.031711538732487,0,0.188831359532194,0,0,-0.589918938916596,0.230747767096772,0,0,0,0,0,0.537629902776358,-0.211484359464057,0,0,0,-1.73472347597681e-18,0,0,0,-0.292711984877083,0,0.148882461564866,0,0.278917135437331,0,-0.251791023865852,0,0,0.181751806003704,0,0,0,0,0.107317223111537,0,0,0,0,0,0,0,0,0,0,0
X17.HK.EQUITY,0,0.0157947182201728,0,0,0,0,0,0,0,0,0,-0.141278500987804,0,0,0,0.0243285371628078,0,0.0926369195831449,0,0,0,0,0,0.259975919062142,0,0.0408710320871194,0,0,0.037382589940926,0,0,-0.0811482431435246,0,0,0,0,0,0,0.11485302461635,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000221883483686244,0.0197042947180344,0,0,0,0,0,0,0.414565924679571,0,0,0,0,-0.0182661101321948,-0.0471596983944291,0,0,0,0.202967032065579,0,0,0.0480440723698202,-0.0363815166231006,0,0.0784461849861193,0,0,0,0.079902322847976,0,0,0.0299320949976095,0,0.209117007985153,0.0316900444736298
X000776.CH.EQUITY,0,0,0,0,0,0,0,0.120318784172132,0,0,0,0,0.0962196334728468,0,0.0369377455214811,0,0,0,0,0,0,0,0.693494056718285,0,0,0,0,0,0,0.0849163418861775,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0221176960794097,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,-0.0968785732004291,0,0.0233579533197049,0,0,0,-0.0380048465731069,0,0,0,0.173602782826435,0,0,0,0,0,0.0633711892402474,0,0,0,0,0.150480537189925,0,0,0,0,-0.0697329331509955,0,0,0,0,0.223513555557929,0,0,0,0,0.0937375264768382,0.455019729008482,0,0,0,0,0,-0.0149471318297628,-0.0513260883534926,0,0,0
