,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY
X601229.CH.EQUITY,0,0,0,0,0.143790266983112,0,0,0,0,0.329449541967662,0,0,0.181679596637592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314936666350289,0.00718991794814427,0,0,0.000313975843986645,0,0,0,0,0,0,0,0,0,0.110511289382409,0,0.330553404016694,0,0,-0.117771141387307
X2882.TT.EQUITY,0,0,0,0,0,0.193037657797528,0,0,0.134947888336702,0,0.0457858357716427,0,0.0320512010826358,0,0,0,0,0,0,0.0505677727339705,0,0,0,0,0,0,1.38777878078145e-17,0,0.276153261734991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395196211350573
X300059.CH.EQUITY,0,0,0,0,0,0.129726748337004,0,0,0,0,0,0,0,0,0.0674111971423297,0.170666949636915,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.118736208518348,0,0,-0.106804145495351,0,0,0.464851061987228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0.0312883008043319
X601336.CH.EQUITY,0,0,0.342870019711278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199479210422128,0,0,0,0.0805150401215032,0,0.00523262108869262,0,0,0,0,0,0,0.0349627963273008,-3.46944695195361e-18,0,0,0.00251812302137654,0,0,0.0681645163385549,0,0,0,0,0,0.0324872498294285,0,0,0,0,0.188200198970815,0
X600999.CH.EQUITY,0,0,0.0768048944375414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115553466808321,0,0,0,0,0,0.0358480907074248,0,0,0.00761936291787285,0,0.149254892030434,0,0.275036149672117,0,0,0.0722777753973151,0.167832928260026,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0224829907264106,0,0,0.114667689727798,0,0,0,0,0,0,0,0,0,0,0.0130683216133761,0,0,0,0,0,0,0.0595856253993522,0,0,0.0394749419719957,0.332201167075278,0,0,0,0.22079476820873,0,0.1902658056588,0,0,0,0,0.0638623043720179,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.172837348901802,0,0,0,0,0,-5.42101086242752e-20,0.038795327013615,0,0,0.105838539042382,0,-0.0346957772571373,0,0,0,0.0208727990761798,0,0,0,0,0,0.0238218800564431,0.098102951975003,0,0.10116500185201,0,0,0,-0.0139637718586891,0.13042698972864,0.0286984261056745,0,0,0.358949937652818,0,0,0
X600015.CH.EQUITY,0,0.174808473980832,0,0,0,-0.0125859003100992,0,0,0.0360441057745751,0,0,0.487449588477288,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306798687389909,0,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902850918786834,0,0,0,0.0133132057430956,0,0,0,0,0,0.0895515088863406,0,0,0,0,0,0,0,0,0.00334557584211574,0,0,0.33188060517512,0,0.0170719636257314,0,0.0808517031927398,0,0.229546431351306,0,0,0,0,0.161086699657182,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465043486598928,0,0.101408335034159,0,0,0,0.0812595194861788,0,0,0,0,0,0.223127583391696,0,0,0,0,0,0.0347767921604731,0.0525076310588524,0.157473366197328,0,0.0346403515992349,0,0,0.0840224352612583,0,0,0.220779050732824,0,0
X2886.TT.EQUITY,0,0,0,0,-0.174347490803763,-0.166946293669071,0,0,0,0,0,0,0,0,0.311067565148496,0,0,0,0,0,0,0,0,0,-0.617775988818437,0,0.220054572746384,0.159705388271372,0,0,0,0,0.545811863929721,0,0.0662843868497623,0,0,0,1.73472347597681e-18,0,0.378031347028807,0,0,0,0,0,0,0,0,0
