,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,-0.17432270983057,-0.169620884008948,0,0,0,0,-0.252159021965277,0,-0.0750977010166031,0,0,0,-0.346498585379648,-0.128644637117629,0,0.197053508627527,0,0.171514262686866,0.980163780393197,0,0,0,0,0,0,0,0,0,0.00946010509519263,0,0,0,0,0,0,0,0,0,-0.107717281425907,0.138748179043345,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0950573022426538,0.0863470115631584,0,0,0,0.584231410515949,0,0,0,0,0.292931910145029,0,0,0.106434935470072,-0.0461212955916324,0,0,0,0,0,0,0,0,0,0,-0.743393154389219,0,0.0113659606378072,0,0,-0.0463579427767212,0,0.0040313206242033,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.219079904192026,0,0,0,0,0,0,0,-0.10105657551598,0,0,0.137475762866606,0,0,0.260927828870722,0,0.16994637863679,0,0,0,0,0,0,0,0,0.0319513315891266,0,0,-0.0878299371583698,0,0,0,0,0,0.151234006143162,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177242703721925,0,0,0,0,0.032488180458315,0,0,0,0,0.0721159124586453,0,0,0,0,0,-0.135126045198414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0219350276059035,0,0,0,0,-0.209040963310615,0.161985047284862,0,0,0,0,0,0,0,0.114404983957541,0,0,-0.0499421826433619,0,0.205436877374777,0,0.217514044564897,0.0261994872025153,0,0,0,0,0.452072043863038,0,0,-0.252390536516433,0,0.0262670437438337,0,0.00800035706827391,0,1.73472347597681e-18,0,0.109109374928117,0.146915673036612,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0.047699368855981,0,-0.0278973309405263,0,0,0,0,0,0,0.000452583563264629,0,-0.0116305612834849,0,0,0,0,0,0,0,0.166680692162095,-0.228405274456272,0.11462195123595,0,0,0,0.534079717734502,0,0,0.133649656711674,0,-0.0875049751122999,-0.178814744002897,0,0,0,0,0,0,0,-0.277848006048671,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,-0.0845095436455248,0,0,0,0.113689218258014,0.00363517987108466,0.131890790347506,0.0918024228031247,0,0.231692025190933,0,0,0,0,0,0,0,0,-0.148255422114484,0,0,-0.0840146979614459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120065928247321,0.146747331891883,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0529833758780219,0,0,0,0.20052397037199,0,0,0,0,0,0,0,0.0642936956281239,0,0.163886388006744,0,0,0,0,0,-0.233933221532208,0,0,0,0.0286926833272195,0,0,0.529471015891308,0,0,0,0,0,0,0.167733931697085,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0450032285122373,0,0,0,0,0,0.0671945004125338,0.0365427719513215,0,-0.00522459294942151,0.345276917318986,0,0,0,0,0.0744888159767241,0.110179136478164,0,0,0,0,0,0,0.185414655083317,0,0.223547355172705,0.0651305158263731,0,0,0,0,0,0,0,0,0.19834086609912,0,0,0,0,0,0,0.0585064726095446,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0348008744375792,0,0,0,0,0,0.0244876805139077,0,0,0,0,0,0,0,0.457284259363415,0,-0.0574977449744288,-0.0289032768463733,0,-0.0505411728085716,0,0.147789653253396,0,0,0,0,0,0,0,0,0.122614837395329,0,0,0.271837084682147,-0.099694871777913,0.172927586501956,0,0,0,-0.0450176853603771,0,0,0,0,0,0
