,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601318.CH.EQUITY,X601328.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601838.CH.EQUITY,X601211.CH.EQUITY,X000002.CH.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.328597474852207,0.0128355109538274,0,0,0.129544272730437,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0108037557087525,0.151275222009244,0,0,0,0,0,0,0.0778532438438051,0,0,0,0,0,0,0,0.0821959825639677,-0.0354923427967004,0,0,0,0,0,0,0,0,-0.0113802762394281,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.373338098159055,0,0.116620222240708,0,0,0,0,0,0,0,0,0.157099677126055,0,0,0,-0.0758146028039388,0,0,0.0784267982964067,0.152977251697921,0,0,0,0,0,0,0.152207186497345,0,0,0,0,0,0,0,0,0.0383091929304429,0,0,0,0,0,0,0,0,0.0165820082537613,0,0.0308566310299182,0,0,0
X601288.CH.EQUITY,0,0.273749814154088,0,0.449454236807612,0,0,0.146218118021644,0,0,0,0.139279306360945,0,0,0,0,0,-0.0751641727217702,0,0,0.0143308733631647,0,0,0,0,-0.0516745883284423,0,0,0,0,0,0,0,-0.00484482548815085,0,0,0,0,0,0,0,0,0,-0.0124133094530633,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.172500258170542,0,0.170166487660711,0,0,0.0362685964774243,0,0.396629593404267,0,-0.0846841571407389,0,0,0,0.0517796885745985,0,-0.0548989532806147,0,0,0,0,-0.0421776917105761,0,0,0.173962278833149,0,0,0,0,-0.338192411377716,0,0,0.230695960490315,0,0,0,0,0,-0.0430784635851575,0,0,-0.0041687188842662,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0.0895892167251624,0,0,0,0,0.190304397356084,0,0,0,0.0346512570873489,0,0.259068334574024,0,0,0,0,0,0,-0.0191961236963295,0.000479239268685383,0.297556478362604,0,-0.116994886833984,0,0,0,0,0,0,0,0.101463930475432,0,0,0,0.090806522485248,0,0,0,0,0,0,-0.19830489633098,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.119508873343397,0.0936590333020984,0,0,0,0.000372252999162322,0,0,0,0.0690445717981202,0,0,0,0,0,0,0.0262223955539458,0,0,0,0.264398490318509,0,0.119447241428612,0,0,0,-0.0451446138861193,0,0,0.102284164807463,0,0,0,0,0,0,0,0,0,0,0,-0.116500152882745,-0.0832562570872529,0,0,-0.0120194171324313,0.349260238355179
X601318.CH.EQUITY,0,0,0,0,0,-0.018127766003486,0,0,0,0,0,0.0886168012125854,-0.0583709310992818,0,0,0,0,0,0,0.0266691541211067,0,0,0,0.273357051410716,0,0,0.0336090328761703,0,0,0,0,0,0,0,0.172843948590312,0,0,0,0,0,0,0,0,0.126804653657154,0.119956616046036,0,0,0.0198866435394402,0.0177495491860381,0
X601328.CH.EQUITY,0.100130213804228,0.190947505626527,0,0.333913687411232,0,0,0,0,0,0,0.060076831403495,8.67361737988404e-19,0,0.115707355243756,0,0,0.04626969948034,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043614052738585,0,0,0.205422783918762,0,0,0,0,0,0,0,0,0,0.0627215239231027,0.00442782908213813,0,0,0.0126159153152278,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.410088285816681,0,0,0,0,0,0.00397825303087603,0.107843108615332,0,0.168799651276743,0,0.0453355108060012,0,0.068724325948888,0,0.0829948142887899,0,0,0,0.113178162685241,0,0,0,0,0,0,0.0261820299755257,0,-0.0133584457973184,0,0,0,0,0,0,0,0,0.130291356149628,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0846944923779354,0.0648848785170001,0,0,0.339227949136242,0,0,0,0,0,0,0.341914132558744,0,0,0,0,-0.101609262584904,-0.0970336953189395,0,0,0,0,0,0,0,0,0,0,0.25472241046564,0,0,0,0,0,0,0.167627711711076,0,0,0,0,0,0,0,0,0.0400397503314455,0
