,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601997.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY
X601398.CH.EQUITY,0,0.388484215385008,0,0.111644363098302,0,0.0622356802087352,0,0.0114322237815607,0,0,0,0,0.096197052743967,0,0,0.138728545621963,0,0,0,0,0,0,0,0,0.0670315103333242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0760310524746937,0,0.280225813663294,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0653129515263996,0.227762836374059,0,0,0.0291358388445698,0,0,0,0.0774306114575015,0,0,0,0,0.00809951055211905,0,0,0.0562779284345549,0,0,0,0,0,0,0,0,0.138894228631366,0,0,0,0,0,0
X601288.CH.EQUITY,0.359769935688466,0.254258905029525,0,0.156236773792169,0,0,0.0940042469521246,0,0,0,0.00172649634333646,0,0,0,0,-0.122576734294246,0,0,0.0674160105519599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183700586677173,0,0,0,0,0,0,0,-0.146337788975193,0,0,-0.0791986435358297,0.25824794398644,0,0,0
X601988.CH.EQUITY,0.220981733864194,0,0.493723065269775,0,0,0,0,0,0,-0.148486106428547,0,0,0,0,0,0,0,0,0.153154916292252,0,0,0,0,0,-0.0530626800012836,0,0,-0.162554247835538,0.105318722631506,0,0,0,-0.0831060816699759,0.0445465994406471,0,0,0,0,0,0,0,0,0,0,-0.0229712551818606,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.261906695385955,0,0,-0.0883324365040498,0,0,0.152193840491094,0,-0.0435789209078342,0,0,0,0,0,0.0742607986244033,0.117283568539391,0,-4.33680868994202e-19,0,0,0,0,0,0.131215255713959,0,0,0,0,0,0.0859599996507271,0.00337694016158144,0,0,-0.0277356933936345,0,0,0,-0.093605888900362,0,0,0,0,0,0,0
X601658.CH.Equity,0.0337559989330524,0,0,0.139945440033318,0.0903363330644972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228569093731432,0,0.151342532101387,0,0,0,0,0,0,0.0830065057493795,0,0,0,0,0,0,0,0,0,0,0,0,-0.0923279421540274,-0.0638444103045306,0.34312955204319,0,0
X601328.CH.EQUITY,0,0,4.33680868994202e-19,0.26627661488603,0,0,0,0,0,0,0,0,0,0,0,0.0836614551415543,0,0,0.118266235954708,0,0,0.167847814025955,0,0,0,0,0,0,0,0,0,0,0,0.0691133365486225,0,0,0,0,0,0,0,0.0641387898956116,0,0,0,0,0.0160693043109571,0,0,-1.73472347597681e-18
X601318.CH.EQUITY,0,0.139793598926707,0,0,-0.104883731359378,-0.105522864870768,0,0,0,0,0,0.0080414220969456,-0.0425440436989019,0,0,0,0,-0.0247150045390264,0,0,0,0,0,0.165697598254256,0,0.063249242344439,0.0794694152248192,0,0,0,0,0,0,0,0,0.331071259035859,0,0,0,0,0,0,0,0,0.158356128931999,0,0,0,0.222137477690459,0
X600036.CH.EQUITY,0,0,0.0258837015979158,0,0,0,0,0,0,0.282121963520955,0.173606759382774,0,8.67361737988404e-19,0,0,0.213675318994059,0,0,0,0,0,0.00581556200499532,0,0,0.0652800741082563,0,0,0.0432581826786465,0,0,0,0.00875271667595969,0,0,0.0477347238712933,0,0,0,0,0,0,0,0,0,0,0,0.0373467208379316,0.169355847609225,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.377373411097682,0,0,0.0920296093873615,0,0,0,0,0,0,0,0.33477292333796,0,0,0,-0.0655327960723946,0,0,0,0,0.14171736415332,0.0048988727657475,0,0.08671440470604,0,0,0,0.188068507193469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343097251258107
X600000.CH.EQUITY,0,0,0,0,0,0,-0.107012431254894,0.0769098046012246,0.0805856564000093,0,0,0,0,0,0,0,0.248162167555726,0,0.196869484959849,0,0.149870971950511,0,0,0,0,0,0.0972874332131002,0,0,0,0,0.152911247347743,0,0,0,0,0,0.0180693237095146,0.0761004911494485,0,0,0,0.0183031800948135,0,0,0,0,0.0536507940598078,0,0
X267.HK.EQUITY,0,0,0,0,0.162979740865766,0,0.116534872672525,-0.0145231628104756,0,0,0,0,0,0,0,0.0673724224462635,0,0,0,0.101713075360459,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0490729094540352,0.000459392136637957,0,0,0,0,0,0,0,0,0.0695017390750866,0,0,0,0.328997600060644,0,0,0,2.71050543121376e-20,0
X601998.CH.EQUITY,0,0,0,0.177903486552263,0,0,0,0,0,0,0,0,0,0,0.0122764769407604,0.0699975605664115,0,0.203882337800959,0.381017672903942,0,0,0,0.0470835376066421,0,0,0,0,0,0,0.047501705566461,0,0,0,0.0469056399160023,0,0.0417835161412296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,-0.132576292616036,0,0,0,0,0.163269080598473,0,0,-0.131075228378275,0.257938813482079,0,0,0,0.230944067915767,0,0,0,0.413134136608977,0,0,0,0,0,0,0,0,0,0,-0.186621943369044,0,0.814408252080463,0,0,0,0,0,-0.0384541501927434,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0.081372012034385,0,0,0,0,0,0,0.0366088495508609,0.175549297743986,0,0,0.053579035350215,0,0,0.150110235794556,0,0,0,0,0.075608123637803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419390703970102,0,0
X601628.CH.EQUITY,0,0,-0.12757877692585,0,0.0353226393417056,-4.33680868994202e-19,0,0,0,0,0,0.0240257559418699,0.235886258786643,0,0,0,0.0156152672426834,0,0,0,0,-0.0757732017499472,0,0,0,0,-0.0358239919347438,0,0,0,0.347040432904509,0.135038700124003,0,0,0,0.370538435480645,0,0,0,0,0,0,0,0,-0.166171253610035,0.115156513586534,0.142967619362716,0,0,0
X000001.CH.EQUITY,0,-0.0350533668487849,0,0,0,0,0,0.0700573455772096,0.40476760299942,0.112596186183604,0.361926459025431,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171388816177719,0,0,0,0,-0.163511795624529,0,0,0.0601813892100246,0,0,0,0,0,0,0,0,-0.0512070405575381,0.0173240313462964,0,-0.0503618314003432,0,0,0,0.100892301887383,-0.0477589601009047
X600015.CH.EQUITY,0,-0.0756876014168641,0,0,0,0,0.028878591232734,0,0,0,0.226844517573031,0,0.0597944238044879,0,0.166683467208991,0,0.0179849275461255,0,0.0684332495009659,0,0,0,0.1876230119218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046121092096169,0.0697494944484867,0
X601169.CH.EQUITY,0,0,0,0.0141730630492508,0,0,0.0881763613870891,0.00606124956094577,0,0,0.300816149066661,0,0.0449333599662163,0.062928862573737,0,0,0,0,0,0,0,0,0,0.205111290359564,0,0,0,0,0.0905617143246694,0,0,0,0,0.233593434080323,0,0,0,0,0,0.252061024113095,0,0,0,0,0,0,0,0,0.0662642835719295,-0.0389436751512731
X1299.HK.EQUITY,0,0.478773898774652,0,-0.373772675676172,0.054569598446,0,0,0,-0.0641954571787498,0,0,0.0201141442028529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207169821197578,0,0,0.0665398153267749,0,0,0,0.0772488270573448,0,0,0,0,-0.155816009496558,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,-0.129468414474337,0.257015256190699,0,0,0,0,0,0,0,0,0.45441811991735,0,-0.102013866852464,-0.113054294469511,0,0,0.0332252501028885,0,0,0,0,0,0.0677188155762336,0,0,0,0,0,0,0,0,0,0,0,0.07649971535181,0,0,0,0,0,0,0,0,0,0,0,-0.0902848283329633
X601229.CH.EQUITY,0,0,0,0,0,0,0.078854336756242,0,0.029754101846617,0.060333805750341,0.0223140567678876,1.73472347597681e-18,0,0,0,0,0.0381539956885886,0.246265315602998,0,-0.0299763738686284,0,0,0.149359084378546,0,0,0.0159586388092762,0,0.113740892207877,0,0.00878680639172087,0,0,0,0,0,0,0,0,0,0,0,0,0.0389853283464659,0,0,0,0,0.179208809657068,0,0
X600919.CH.EQUITY,0,0.0305047936383399,0,0,0,0,0.0461954491356065,0,0,0,0,0,0,0,0,0,0,0.0579684972995274,0,0,0,0.0964858532039532,0,0,0.0620699089449461,0.0280692728159186,0,0.103280074732317,0,0,0,0,0,0,-0.0092838028774936,0,0,0,0,0,0,0,0,0,0,-0.0213484825956789,0,0.400503779622774,0,0
X601916.CH.Equity,0.0527549704962165,0,0,0,0,0.110119184407086,0,0.0456773352675834,0,0,0,0,0,0,0,0.0361232921192549,0,0,0.0353202643261498,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0288749825319222,0,0.00560047242473222,0,0,0,0,0,-0.020195469640248,0.243917274465684,0,0,0,0,0,0.0590720957692798,0
X601601.CH.EQUITY,0,0,0,0,0,0,-0.165419059246486,0.154038295957479,0,0.459185141484852,0,0.0764561046967061,0,0.0477187285377775,0,0,-0.0615789258081731,0,0,0,0,0,0,0,0,0,0,-0.0823807690188815,0.0198292859869873,0,0,0,0,0,0,0.39311202600641,0,0.0702243425325397,0,0.116643886843088,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.019968122150759,0,0.0226746529200924,0,0,0,0,0,-0.0142180426149627,0,0,0,0,0,0,0,0,0,0,0,0.142862392706487,0.503616196124101,0,0,0,0,0,0,0,0.0561781452227806,0.113814779017573,0,0.104893907125195,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,-0.046146249077978,0,0,0,0,0,0.383669755280718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232199435017796,0,0,0,0,0,0,0,0,0.411804831741654,0,0.263855224550294,0.106947112507847,0,0,0,0.0743583622914843,0.0767552089361856,0,0,-0.164777411798153,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.194387241622451,0,0,0,0,0,0.0377791519816997,0,0,0,0,0,0.140103066313993,0.134624390478374,0,0,0,0,0,0,0.155268146952889,0,0.0103661760530358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0.113859826820244,0,0,0.0811356244955087,0,0.180488010337442,0.0941108760770743,0,0.118971801672034,0,0,0,0,0,0,0,0,0,0,-0.111510153778471,-0.00135842606122547,0.0559801633559756,0,0,-0.189967904211615,0,0,0,0,0,0.0906076056632284,0.0821906001287386,0,0.265687730257932,0,0,0,0,-0.139069675290734,0,0.0523214809187469,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0.180587273518859,0,0,0.18377881853293,0,0,0,0.0476430525521682,0,0,0,0.0725488624786695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450518717491102,0,0.199190265975115,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0.0460324252776776,0,0,0,0,0,0,0,0,0,0.0657450247396869,0,0,0,0,0,0,0,0.0419624739743754,0,0,0,0,0,0.247031629468799,0,0,0,0,0,0,0,0,0,0,0.104233392614916,0.0366525819392246,0,0.197237097726898,0,0,0,0,0,0.119733985011369,0,0,0,0.0224607034884615
X601319.CH.EQUITY,0.0314867823256326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292403362207252,-0.0615659546142622,0,0,0,0,0.0928689802756229,0,0,0,0,0,0,0,0,-0.0834392679258082,0,0,0.140008531855751,0,0.0473405900347649,-0.0404630136251358,0,0,0,-0.000778599391863823,0,0,0,0.00896132262130801,0,0.0627079586860644,0,0,0
X600926.CH.EQUITY,0,0,-0.0123848002553525,0,0,0,-0.0313784448071412,0.0691540143282328,0,0.0348439591207191,0,-0.0972513950045828,0,0,0,0.102779801310847,0,0,0,0,0,0,0,0,0,0,0.50424930516323,0.0849336719816852,0,0,0,0.0259697262021216,0,0,0,0,0,0,0,0,0,0,0.27865517408565,0,-0.0517648716677963,0,0,0,-0.0631185357277361,0
X601077.CH.Equity,0,0,0,0,0,0,0.0042219028434233,0,0,-0.101058267143366,-0.242934398496098,0,0.114205990112208,0.173198864870471,0,0,-0.0247961885435502,0,0.391786959776349,-3.46944695195361e-18,0,0,0,0.255375366815728,0,0,0,0,-0.167400420215759,0,0,0.335823074037429,0,0,0,0,0,0,0,0,0,-0.091847494899744,0,0.156540279462769,0.182784078679812,0,0.017667137070738,0,0.054038388577293,0
X600030.CH.EQUITY,0.161981964174748,0,0,0,-0.175879511418482,0.323683114517179,0,-0.00129826116406554,0,0,0,-0.0827139110225909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300333023596338,0,0,0,0,0,-0.289509941526214,-0.335228717830532,0,0,0,0,0,0,0,0,0,0,0,0.572165566913159,0,-0.22131703000229,0.08703225308162,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.288570948468838,0,0,0,0,0,0,0,0.353574369178257,0,0,0,0.0342959864387089,0,0,0,0,0.210986181050181,0,0.0976327895436074,0,0,0.0245346040407543,0,0,0,0,0,0,0,0,0.0664679157417762,0.0567040600021512,0,0,-0.0992070703219957,0,0,0,0,0,0.105088171918214,0
