,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X000002.CH.EQUITY,X000166.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X001979.CH.EQUITY,X002958.CH.EQUITY,X16.HK.EQUITY
X601398.CH.EQUITY,0,0.287042387410692,0.632778828742851,1.73472347597681e-18,0,0,0,0,0,0.125819546945615,0,0.1391122272921,0,0,0.0285031793267368,0,0,0,0.0345645477699201,0.0268886883553754,0,0,0,0,0,-0.14771319136346,0,6.93889390390723e-18,0,-0.020486847904381,0,0,0,0.0593901155031125,0,0.0610560917359747,0,0,0,0,0,0,0,0,-0.190743007742275,0,0,0,0,-0.0374066876295571
X601288.CH.EQUITY,0.02989277756874,0,0.691068553611835,0.187024411404175,-0.0246508044196072,0,0.106267565519034,0,-0.0997228739280707,0,0,0,0,-1.73472347597681e-18,0,-0.00504426945826422,0,0,0,0.171774790654561,0,0,-0.154301267239017,0,0,0,0,0,0,0.0254971618245753,0,0,0,0,-0.116457250183742,0,0,0,0,0,0,0,0.104192529702445,0,0,0,0,-0.0561134335830218,0,0
X601939.CH.EQUITY,0.129673904386053,0.321385717705373,0,0.13487888049847,0,1.38777878078145e-17,0,0,0,-0.00828438749926339,0,0,0,0,0.13214710721991,0,0,0,0.126135312446839,0,0,0,-0.0849857214173191,0,0,0,0,0,0,0,0,0,0,0.0482701290340355,0,0,0,0,0,0,0,0,0,0,0,0,0.134688920707927,0,0.0643008934257111,0
X601988.CH.EQUITY,0.179056805739508,0.343784633709768,0.226222383863263,0,-0.122839964627064,0,0,0,0,0,0,0,0,0,0,0,-0.0543263527067491,0,0,0.271974999042222,0,0,-0.206012241385433,0,0,0,0.12832618816654,0,0,0.123008954138081,0,0,0,0,-0.069708642670348,0,0,0,0.0439201670746503,0,-0.111547351285708,0,0,0,0,0,0.070993067284084,0.166832427839768,0,0
X5.HK.EQUITY,0,0,-0.0517219277146726,0,0,0,0,0,0,0,0,0,0,0,0,-0.202556349435795,0,0,0,0.243120044537547,-0.448677560412398,-8.67361737988404e-19,0,0.208140492533822,0,0,0.185504686694741,0.316690506380253,0,0,0,0,0,0,0.167769076187653,0,0,0,0,-0.0466652856450513,0.585166403519862,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0.129999063005553,0,0,0,0.113831975739649,0,0,0,0,0,0,0,0,0.00255051110075214,0.0857017568517387,0,0,0,0.18739154219519,0,0,0,0.00489245609519587,0.121836440926968,0,0,0,0,0,0,0,0.190784463272627,0,0,0,0,0,0,0,0,0.0171975797177246,0.00217811144121232,0.0669454922426084,0,0,0,0,0
X601328.CH.EQUITY,0,0.45609105935159,0,0,0,0,0,0,0,0,0,0,0,0,0.0783894356372593,-0.214105772326795,0,0,0,0,0,0.372053724305942,-0.0552351746380069,0,0.0422149838995343,0,0,0,0.30540084918792,-0.0456677983578621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00296438831332985
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181916773981484,0,0,0,0,0,0.102348851955624,0,0,0,0,0,0,0,0,0.556278856755183,0,0,0,0,0,0,0,-0.0188746028970612,0,0,0,0,0,0.0201687756832925,0.00280887370177112,0,0.263634673646173,0
X600036.CH.EQUITY,0,0,0,0,0,0,-0.099314393544216,0,0,0.00808204429969742,0.233440635287613,0,0,0.0771828272450015,0.143822068297609,0,0.372959860495086,0,-0.0610811267508108,0.13596425735761,0,0,0,0.122929714407035,0,0,-0.0594965826895226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.121150187962561,0,0,0,0,0,0,0,0,0,0.293076807469383,0,0,0,0,0,0,0,0,0,0,0,0,0.101051894838247,0.135465313534855,0,0,0,0,0,-0.134810814909302,0,0,0,0,0,0,0.0452936791514802,0.0176176834138314,0,0,0,0.0588545829959274,0.232333758184695,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.503673908083017,0,0,0,0,0,0,0,0,0,0,0,0.234209241713698,0,0,0.0695956199503109,0,0,0,0,0,0,0,0.0176874357144624,0,0,0,0,0.0358377365918798,0,0,0,0,0,0.0823389697568216,0,0,0,0.062854206516578,0,0,0
X601998.CH.EQUITY,1.73472347597681e-18,0,0.232567955797097,0,0,0,0,0,0.169649994000079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00369491984620358,0.0584293465440873,0.342405723402386,0,0,0.0906995459545485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496881304732287,-0.063114953998624,0,0,0,0,0
X600000.CH.EQUITY,0.0837641310473627,0,0.048642853635583,0,0,0,0,0,0.116628498232424,0,0,0,0,0,0.137154154054712,0.188978041346649,0,0,0,0,0,0.556195887231574,0,0,0,0,0,0,0,0,0,0,0,0,-0.111552405260485,0,0,0,0,0,0,0,0,0,0,0,-4.92055133630927e-05,0,0,0
X600016.CH.EQUITY,0.0602097569254152,0,0,0,0,0,0,0.0531822365223013,0,0,0,0,0,0,0,0,0.076178826868457,0.193220432440275,0,0,0,0,0,0,0.203549211786318,0,0,0,0,0,0,0,0,0,0.358252899867429,0,0,0,0,0,0,0,0.048640316555809,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.0557050398542191,0.0219309097629095,0,0.0829681062064321,0,0,0,0,0,0,0.268879948771565,0,0.470201303450728,0,0,0,0,0,-0.0013276087411165,0,0,0,0,0,0,0,0,0,0,0.291182459636244,0,0,0,0,0.0119041078225878,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0754877495358411
