,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY
X601166.CH.EQUITY,0,0,0.0292324465405257,0.0176029928248446,0,0,0,0,0,-0.0740735233935578,0,0,0.420440311546637,0,0,-0.0400566811402973,0,0,0,0,0,0,0,0,0,0.0453444577543075,0,-0.0586966188716161,0.26071777573869,0,0.0657065871165068,0.0709060748893134,0.0311884505126244,0,0,0,0,0.0427801836356573,-0.173501384934419,0,0,0,0,0,0,0,0,0.113663698713562,0,0
X601658.CH.Equity,0,0,0,0,0.0430688877430962,-0.164449491541507,0.103157686720046,0.469484199235555,0.0533816548634279,-0.00885223297586925,0,0,0,0,0.0525216825510439,0,0,0,0,0,0,0,0,-0.1419854740779,0,0,0.00928068654865027,-0.301653776956042,0.195958389704981,0,0,0,-0.152314937833541,0,0.129638050243883,0,0,0,0,0,0,0,0,0,0,0.0591681211009432,0,0,0,0
X000001.CH.EQUITY,0,0.0801291133787789,0,0,0,0.143287573821576,0,0,-0.127626469203465,-0.0592676134186451,0.628955559614725,0,0,0.127294490955419,0,0,0,0,-0.0164502588541763,0,0,0,0,0.252837889076903,-0.0984627944889091,0,0.0404866241401402,0,0,0,-0.0415995393680937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115527053393133,0,0,-0.215397075378379
X600030.CH.EQUITY,0,0.0761531805886285,0,0,0,0,0,0,0,0,0,-0.0199202547643631,1.73472347597681e-18,0,0,0,0,0,0,0.282584144982578,0,0,0,0,0,0,0,0.00696160273594668,0,0,0,0,0,0,0,0.153894455858575,0.189739629074745,0.00700501245565198,0,0,0.00709228665778126,0,0,0,0.15981736645721,0,0.0563927288244015,0,0,0
X601601.CH.EQUITY,0,0.49297825338647,0,0.177503323447427,0,0.0721781579891826,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0810543859636313,0,0,0,0,0,0,0,-0.190097981355332,0.0213817816378191,0,0.16298192025644,0,-0.0562515726787538,0,0,0,0,0.199078428121331,0,0,-0.051200902722893,0,0,0,0,0.10636415082853,0,0.0336117933475686,0,0.0236742243240014
X300059.CH.EQUITY,0,0,0,0,0,-0.00260420947379881,0,0,-0.00852556737690721,0,0,0,0.0556930860465605,0.31786878671061,0,0,0,0,0,0.215360993437382,0,0,0,0,0,0,0,0.182385594823832,0,0,0,0,0,0,0,0.101185224568735,0,-0.115413061209712,0,0,0,0,0,0.0101692737039881,0,0,0.22839026563929,0,0,-0.0783339406964597
X000002.CH.EQUITY,0,0,0.140824236385011,0,0,0,-0.0538220354193765,0,0,0,0,0,0,0,0,0,0,-0.0192730805043158,0,0,0,0,0,0.0147757509387316,0.239053809883996,-0.17816122572574,0,-0.00268829929992769,0,0,0.0267577818106036,0.705949801627637,0,0,0.0153648479953952,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.131297949631451,0,0,0.0582195932869268,0.0918258129984702,0,0,0,0.145635019947671,0,0,0,0,0,0,0.359519279463199,0,0,0,0,0,0.0777979188559986,0.0863650270560304,-0.0841959850724823,0,0,0,0,0,0,0,0.0780333483514864,0,0,0,0,0,0,0.0618015418458267,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0223871670192903,0,0,0.438253935994976,0,0,0,0,0.0639618674046876,0,0,0.122798706753281,0,0,0,0,0,0,-0.0605830067829371,0,0,0,0,0,0,0.0928084175513132,0.101344106215433,0,0,0,0.012349428951082,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0.126085910867285,0,0,0,0,0,0,0.137749279105811,0,0.0577109429693801,0,0,0,0,0,0.0442556342428045,0,0.0281707923800525,0,0,-0.0898956840102892,2.16840434497101e-19,0.0329678784038978,0,0,0,0,0.134249321598977,0,0,0,0,0,0,0,0,0,0,0.210096644080672,0.127504094671334,0.106723703982354,-0.0446708855723521,0,0
X16.HK.EQUITY,0,0,0,0,-0.0542931312008135,0.0625406425411763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655910666564747,0.0618997376383364,0,-0.00981514493599255,0.0297151837769334,0,0,0,0,0,0,0,0,0.267183593215192,0.543868045761141,0,0,-0.489523102170056,0,0,0,0,-0.0905663511426849,0.049672642531331,0.0304412785324467
X601319.CH.EQUITY,0,0.106860257200745,0,0.0897253434294789,0,0,0,0.0840995486902421,0,0,0,0,0,0.362833521652006,0,0,0,0,0,0,0,0,-0.0139231269179466,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0228621215799914,0,0.0614428141731714,0,0,0,-0.0223524793545856,0,0.100731040106025,0.00703388816064665,0,0,1.73472347597681e-18,0,0
X11.HK.EQUITY,0,0,-0.0470681472899421,-0.00589182689288562,0,0.0277413893867174,0.172593647484121,0,0.535010086165255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698852443403566,-0.083654773031702,0,0,0,0,0.155660988261108,0,0.111211715958322,0,0,0,0,0,0,0.0342009365887039,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.16462514381613,0,0,0,0.0279663741914313,0,0,0,0.0848769417544671,0,0.184331904339291,0.100524438572146,0,0.243236217262398,0,0,0,-8.67361737988404e-19,-0.0862911869131638,0,0,0,0,0,0,0,0,-0.0647359830289349,-0.0350672084591078,0,0,0,0,0,0,0.0188743522170905,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0.267097436688294,0,0.00446236743912119,0,0.267567098221567,0,0,0.155749025942835,0,0,0,0,0,0,0,0,0,0,0.0191057523656769,0,0,0,0,0,0,0,0,0,0.191794752617435,0,0,0,0,0,0,0,0,0,0,0.041852514214185,0,0,0,0,0,0.026945143200797,0,-4.33680868994202e-19,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0816419123670308,0,0.336002086462775,0.120632577069281,0,0,0.246895124181807,0,0,0,0,0.153184373183902,0,0.081297258442588,0,0,0,0,0.426482145654651,-0.082097890909501,0,0,0.142597291237059,0,0,0,0,0,0,-0.225734840353281,0,0,-0.165255050318401,0,0.123125598353442
X2388.HK.EQUITY,0,0,0.035675776023107,0,0,0,0,0,0.240048587026185,0,0,0,0,0,0,0,0,0,0,-0.192115644505773,0.161554420460719,0,0.356308054393264,0,-0.0412784254614552,0.0994557812553989,0,0,0,0.0605122906197329,0,0,0,0,0,0,0,0,0,0.0244849838740492,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.216363814910066,0,0.207342287126881,0,0.338414789286756,0,0,0,0.176095477760471,0,-0.0947086539796241,0,0,0,0,0,0,0,0,0,0,0,0.114303972640889,0.0464480101031759,0,0,0,0,0,0.216591323181734,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,-0.0721597493385175,0.256678222201731,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0960492550531171,0.11104792942349,0,0,0.00339630570038946,0,8.67361737988404e-19,0,0,0,0,0,0,0.283848118236583,0.214089562331354,0,0,0,0,0,0.262622901237291,0,0,0,0,0,0,0,0,0,0,0,0,0.10700431261502,0,0,0,0,0,0
X1109.HK.EQUITY,0,-0.01040874273463,0.0998168196687991,0,0,0,0,0,0,0,0,0,0,0,-0.104366171739586,0,0,0,0,0,0.0920266330462022,0,0,0.0819879094723574,0,0,0.0996858611069654,0.138641322608305,0,0,0.267092928376731,0,0.217367677222693,0,0,0,0,-0.0192231466316074,0,0,0,0,0,0,0,0,0,0,0,0.0178319890129015
X2007.HK.EQUITY,0,0,0.0930233914004933,-0.0237884298104554,0,0,0,0,0,0,0,0,0.0521202050465789,0,0,-0.100545946685893,0.246937221059163,0,0,0,-0.0579936232293108,0,0,0,0,0,0,0,0,0.283925264115156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389621895317382,0,0,0.0690573523369993
X600048.CH.EQUITY,0,0.0558195282313029,-0.0612252822898713,0,0,-0.0131535275804958,0,0,0,0,0,0,0,0,0,0,0.475516264964672,0,0.296774927218707,0,0,0,-0.0620576174451776,0,0,0,0,0,-0.0137508628208504,0,0,0,0.145309509553548,0,0.146336373777774,0,0,0.0738823421756395,0,0,0,0,0,0,0,-0.07928230791458,0,0,0,0.264058908753318
X688.HK.EQUITY,0.393848140912434,0,0,0,0,0,0,0,0,-0.168025708352639,0.047263001500192,0,0,0,0,0,0,0,-0.186575252649264,-0.277237297330968,0,0,0,-0.0103860549149853,0,0,0,0,0,0.578372541808455,0.0578860993813091,0,0,0,-0.00470773119938355,0,0,0,0,0,0,-0.0506493555468728,0,-0.136520427224355,0,-0.081314536173437,0,0,0,0
X601688.CH.EQUITY,0,0,-0.0283561896287025,0,-0.142352256825742,-0.0996118511236671,0.135232351004002,0,0,0,0,-0.00610120440022527,0,0.200900233109808,0,0.0161820892838519,0,0,0,0.113126555225882,0,0,0,0,0,0.26440969077662,0,0,0,0,0,0,0,0,0,0.400294578589353,0,0.0375693194035536,0,0,0,0,0,0,0,0,0,0,0,0.0595138708521616
X267.HK.EQUITY,0.0931367523709246,0,0,0,0,0,0.126465897937017,0,0,0.0523006355483459,0,-0.007231663921312,0,0,0,0,0,0,0.0427383162592365,0,0,-0.0722016244274673,0.0934731949894881,0,0,0,0,0.186369197252562,0,0.0811501637829594,0,0,0,0,0,0.0406821238643344,0.145377700438161,0,0.560911504498323,0,0,0.0709397135387169,0,-0.459178231132288,0,0,0,0,0,0
X601211.CH.EQUITY,0,0.0762458354384778,0,0,0,0.00229730352562877,0,0,0,0,0,0,0,0.0528329083654905,0,0,0,0.194751296284998,0,0,0,0,0,0,0,0,0,0.0454637145708828,0,0,0,0,0,0.33408207018484,0,0,0,0,0,0.0789944944136402,0.139136554372554,0,0.0653024477341173,0,0,0,0.0231615176119195,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.0999233739742961,0,0,0,0,0,0,0,0.495572848539094,0,0,0,0.0823586613190714,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0603925562328431,0,0,0,0,0,0,0,0,0,0,0,0.176339111957226,0,0.00285456635472614,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.0646056254887448,0.485623488959882,0,0,0,0.0741531684166468,0,0,0,0.0552186610849848,0,-0.135131015864006,0,0,0,-0.0392294152339321,0.270428011730281,0,0.0186289062052046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568619356917751,0,0,0,0,0.20947848277431
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0.232663673068355,0,0,0,0,0,0,0,0.0861409209685585,0,0,0,0,0,0,0,-0.115548970901856,0,0,-0.174959135227429,0,0,0,0,0,0,0.119406621467544,0,0,0,0,0.410535765038388,0,-0.0015686026209431,0,0,0,-0.0675035117458023,0,0,0,0
X1113.HK.EQUITY,0,0,0.0748972841392165,0,0.0276187981931824,0.0595899300206096,0,0,0,0.131974742451962,0,0,0,0,0,0,0,0,0,0,0.0679677553747161,0,0,0,0.0889696549310762,0,0.0950620254477236,0,0,0,0,0,0,0,0.0676739642564532,0,0,0,0.180007080181003,0,0,0.119825800044793,0,0,0,0,-0.0619767328358455,0.0537943081251274,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.066494348433812,-0.0254265928559897,0,-0.0267895861889909,0,0,0,0,0,0,0,0,0,0,0,0.0819843810194035,0,0,0,0,0,0.196610653236589,0,0,0,-0.0232863414016481,0.24889593427874,0,0,0,0,0,0,0,-0.02241883964695,0.151491552452886,0,0.429036333116753,-0.200601051441168,-0.245006566397974,0.0669104514620172
X2882.TT.EQUITY,0,-0.0108310973600229,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0290500026985933,0,-0.0111669754224522,0,0,0,0,0,0,0,0.256417662757528,0,0,0,0,0,0,0.0556897503601783,0.0927641738670129,0,0,0,0,0,0,-0.0943020007757409,0,0,0,0,0,0.0601648594411133,0,0,0,0.532311579532551,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.174481816070977,0,0,0.0224782897052061,0.0133281889272266,0,0.187150355612646,0,0,0,0.16300596170718,-0.0625489969502169,0,0,0,0,0,-0.00723241036854709,0.0144637281441085,0,0,0,0,0,0,0,0.148112705308459,0,0,0,0,0,0,0,0,0.261283251876616,0,0.0257962020563184,-0.0394389933394462,0.0186911587055551,0
X823.HK.EQUITY,0,0,0,0,0,0.0632576266885244,0,0,0,0.0524902694723804,0,0,0,0,-0.085029976119097,0,0,0,0,0,0,0,-0.00664223732857154,0,0,0,0,0,0,0.224847126987747,0,0,0.0193368856817962,0,0,0,0.0415580744671908,0,0,0,0,0,0,0,0,0,0,0,0.0541199709565895,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0168658622879297,0,0,0.0722216500185994,0,0.0565599916913125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018516460262991,0.00683529356813184,0,0,0.361486784601996,0,0.0382830175567976,0,0,0.0445459680337997,0,0.105174270158824,0,0,0,0.390305649700818,0,0.0612631492747847,0
X601229.CH.EQUITY,0,0.0798443918637197,0,0,0,0,0,0,0,0,0.0928964903738451,0,0,0,0,0,0,0,0,0.064640465226868,0,0,0,0.0460507527792955,0,0,0,0.0135998543531609,0.531940547563898,0,0,0.0636812258071336,0,0,0,0,0,0,0.12631206973483,0,0,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.0337843024907961,3.46944695195361e-18,0,0,0.102249467723141,0,0,0,0,0,0.0276349566480195,-0.0676148544474375,0,0,0,0,0,-0.0669022173898986,0,0,0,0,0,0,0,0,0.324689679315334,0,0,0,0,0.0227769914879397,0,0,-0.0361196609052577,0.204343015126957,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0.0542085465415069,0.164080310398217,0,0,0,0.096538737860738,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931927932507657,0,0.165745850072674,0,0,0,0.0199468764341329,0,0,0.504978907546147,0,0,0,0,0,0,0.0703001280973945,-0.0439690693433512
X1997.HK.EQUITY,0,0.0696511542210889,0,0,0.0363032393539431,0,0,0,0.055966754003186,0.194470332526378,0,0.269512254535407,0,0,0,0.012187665422585,-0.0651957356950709,0,0,0,0,0.0598897700167441,0,0,0,0,0,0,0,0,0.226252180484313,0,0,0,0,0,0,0,0,0,0,-0.00958197509632962,0.389615021516235,0,0,-0.0151535012847078,-0.50657738720953,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.157903188356954,0,0,-0.0352547308724904,0,0,0,0,0,0,0,0,0,0.0927246352519821,0,0,0,0.375703467844057,0,0.320633565776978,0,0,0,0,0,0.0873352864254356,0.134203896340318,0,0,0,0,0,0,0,0.0618589754897564,0,1.38777878078145e-17,0
