,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY
X601398.CH.EQUITY,0,0,0.0737449130350404,0,0,0,0,0,0,0,0.391458869617731,0,0,0,0,0,0.225319066148593,0,0,0,0.202870882343367,0,0,0,0,0,0,0,0,0,-0.0224389713794195,0,0,0,0,0,0,0.00854253660470002,0,0.238602542771784,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0666116423586997,0,0.110233459434054,0,0,0,0,0,-3.46944695195361e-18,0,0.0682970437569886,0,0.0561261819521528,0.00491820605579512,0,0,0,0,0,0.163136066690445,0,0.0482770962570515,0,0,0,0,0,0,0,0.254418546281258,0,0,0,0.131333629113034,0.04929795913358,0,0,0,0.116104455548828,0,0,0,0
X601939.CH.EQUITY,0.803933626923706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228962198538667,0,0,0.0704991501118074,0,0,0,0,0,0,-0.495361872689609,0.100972415318219,0,-0.0875422851263981,0,0,0,0,-0.218728876364355,0,0,0,0,0,0.717380808544824,0,0,0.0955415359137015,-0.0459082144277935,0,0.0917758767303535,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0487338868122818,0,0.154656548527702,0,0.257964805025509,0,0.02024276242216,0,0.346202416301277,-0.104608753286248,0,0,0,0,-0.0746799558664097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.155554274731277,0.390490350931916,0,0,0,0,0,0,0,0.175585533409947,0,0,1.38777878078145e-17,0,0,0,0,0.0966990176745747,0,0,0,0.0462307720669396,-0.131614254518272,0,0,0,0,0,0,0,0,0.0578389485950034,0,0,0.141671190482909,0,0,0,0,0,0,-0.177726694778762,0,0.132565824522892
X601988.CH.EQUITY,0,0,0,0,0.187307232168673,0,0,0,0.021811671410355,0,0.00824291903764349,0,0,0,0.117317649756497,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.184038342698801,0,0,0.316761935439864,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.007546238960336
X1299.HK.EQUITY,0,0,0,0,0.235988096763648,-0.00391456437926206,0,0,0,0,0,0,0,0,0,0.12840206497147,0,0.0829885865926107,0,0,0,0,0,0,0,0.133166302055699,0,0.0547957162093187,-0.0644178262393963,0.0924092605107417,0.0730274711495228,0,0,0,0,0,0.33314794755019,0,0,0,0,0,0,-0.0758220404808425,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,-0.0521384156625249,0,0,0.47406578994431,0,0,0,0,0,0.0224399701708542,0.201269614443668,0,0,0,0.343429185879863,0,0,0,0,0,0,0,0.189211073349691,0,0,0,-0.132463128633367,0,0,0,0,-0.174175133836202,-0.0353144675019885,-0.0782752289402444,0,0,0,0.140696055044249,0.0218858238759309,0,-0.0684431181115108,0,0
X601628.CH.EQUITY,0,0.236999616788173,0,0.0587581183128418,-0.0511231261709514,0,0,0,0,0,0,0,0,0,0,0,0.143806323946579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146074110410377,0.136223030343157,0,0,0,0,0,0.151115092136676,0,0.11607095331363,0.107546752984735,0,0,0,0
X601328.CH.EQUITY,0,0,0.0563361566684303,0,0,0,0,0.617276412071526,0,0,0,0,0,0,0.0392487701464323,0,0,0,0,0,0.171788673504965,0,0,0,0,0,0.0799300530281151,0,0,0,0,0,0,0,0,0.0773427903616194,0,0,0,0,0,8.67361737988404e-19,0,0.0810542176803532,0,0,-0.168832350405387,-0.0854763548200618,0
